Semana,CNPJ_Fundo,Gestor_Apelido,Captacao,Resgate,PL_Medio,DataBase
2025-07-28,35377796000180,"Porto Asset",87000,2178000,520624703.1,2025-08-01
2025-07-28,35399404000184,"Vinci",4726565.55,1400000,779595576.9,2025-08-01
2025-07-28,35435878000134,"Inter",0,0,11513115.19,2025-08-01
2025-07-28,35491217000126,"SPX",8467914.69,1048340.42,3978415700.27,2025-08-01
2025-07-28,35500650000180,"IAM",1180931.62,3403130.74,2962281376.97,2025-08-01
2025-07-28,35600771000102,"Stonex",0,0,172874495.43,2025-08-01
2025-07-28,35609382000130,"Icatu",311609.96,1811933.37,1081352038.81,2025-08-01
2025-07-28,35646238000173,"SPX",171042.48,33458.82,159140560.53,2025-08-01
2025-07-28,35765444000100,"BTG Asset",0,0,30198195.74,2025-08-01
2025-07-28,35803277000137,"Valora",0,700000,242353707.49,2025-08-01
2025-07-28,35820685000105,"Augme",800000,0,196063189.99,2025-08-01
2025-07-28,35844780000130,"Safra Asset",0,0,22713587.71,2025-08-01
2025-07-28,35916343000185,"BTG WM",0,0,103177974.04,2025-08-01
2025-07-28,35916528000190,"Brainvest",0,0,41447109.27,2025-08-01
2025-07-28,35927084000198,"XPG",0,0,50885687.57,2025-08-01
2025-07-28,35927331000156,"Sparta",4134000,0,235392776.75,2025-08-01
2025-07-28,36015218000167,"UBS",0,0,13583548.66,2025-08-01
2025-07-28,36017195000120,"Augme",50000,0,221954561.66,2025-08-01
2025-07-28,36181909000130,"Onze",7681.07,70980.6,51153420.53,2025-08-01
2025-07-28,36233973000118,"SAM",5503472.42,347500,1893631606.85,2025-08-01
2025-07-28,36247749000185,"Riza",0,380397.07,141595846.38,2025-08-01
2025-07-28,36295878000149,"Amazonia",0,0,297561951.25,2025-08-01
2025-07-28,36318479000156,"Vinci",6052295.35,2976871.76,2092479980.33,2025-08-01
2025-07-28,36327365000172,"Capitânia",0,500000,30969432.59,2025-08-01
2025-07-28,36352346000104,"ARX",0,0,67605157.97,2025-08-01
2025-07-28,36352509000140,"AZ Quest",16855396.05,519924.57,426071877.64,2025-08-01
2025-07-28,36368438000174,"Safra Asset",0,0,207591986.81,2025-08-01
2025-07-28,36498670000127,"Riza",47572676.33,9882263.98,4766190377.38,2025-08-01
2025-07-28,36517858000175,"Inter",322000,145900,365305976.61,2025-08-01
2025-07-28,36518029000107,"JGP",0,0,351318701.18,2025-08-01
2025-07-28,36521640000194,"Icatu",0,0,73011593.37,2025-08-01
2025-07-28,36521676000178,"Franklin Templeton",0,0,635611875.01,2025-08-01
2025-07-28,36521686000103,"AZ Quest",0,0,1256662045.05,2025-08-01
2025-07-28,36521750000156,"Icatu",16000000,0,338645827.05,2025-08-01
2025-07-28,36532178000120,"XPG",0,0,12696968.65,2025-08-01
2025-07-28,36617679000100,"Icatu",0,0,351525736.87,2025-08-01
2025-07-28,36620786000197,"Oriz",0,0,142063483,2025-08-01
2025-07-28,36671861000149,"Daycoval",1800,0,251644465.1,2025-08-01
2025-07-28,37008673000106,"Galapagos",0,0,88340413.47,2025-08-01
2025-07-28,37099037000129,"Vinci",0,0,316693995.98,2025-08-01
2025-07-28,37235948000136,"BRAM",136139109.86,6677075.63,18028022974.5,2025-08-01
2025-07-28,37253989000155,"San WM",0,0,26575147.97,2025-08-01
2025-07-28,37266789000137,"San WM",0,0,16696061.24,2025-08-01
2025-07-28,37267132000194,"San WM",0,0,25485435.53,2025-08-01
2025-07-28,37319367000182,"Investcoop",0,0,396446698.79,2025-08-01
2025-07-28,37322048000126,"Ibuina",1380806.12,2515240.71,1132932394.39,2025-08-01
2025-07-28,37331175000191,"Investcoop",0,0,74262971.58,2025-08-01
2025-07-28,37440121000164,"Augme",0,0,149274249.48,2025-08-01
2025-07-28,37452819000108,"UBS",0,0,197704468.72,2025-08-01
2025-07-28,37467474000158,"Norte",30000,3168.46,157385234.54,2025-08-01
2025-07-28,37539419000126,"XPG",0,452018.18,193171528.25,2025-08-01
2025-07-28,37626651000100,"Legacy",60000,10000,326808666.71,2025-08-01
2025-07-28,37780270000172,"VCM",0,0,50969395.08,2025-08-01
2025-07-28,37805950000101,"BTG WM",0,0,20922130.08,2025-08-01
2025-07-28,37842935000125,"BTG WM",0,0,27362047.41,2025-08-01
2025-07-28,37887955000112,"XPG",0,0,35833664.65,2025-08-01
2025-07-28,37895276000195,"AZ Quest",0,0,191384051.05,2025-08-01
2025-07-28,37899720000140,"XPG",0,0,253776173.79,2025-08-01
2025-07-28,38026869000188,"Sparta",320000,45829,470638715.44,2025-08-01
2025-07-28,38111943000164,"IAM",0,0,71594132.31,2025-08-01
2025-07-28,38120661000123,"Portofino",0,0,25373834.44,2025-08-01
2025-07-28,38150833000101,"G5",0,0,54024009.68,2025-08-01
2025-07-28,38195881000116,"Rafter",0,0,51555818.41,2025-08-01
2025-07-28,38230040000100,"Regia",0,0,240497547.36,2025-08-01
2025-07-28,38439714000173,"BTG WM",0,0,24033184.59,2025-08-01
2025-07-28,38542842000148,"BNP",0,0,58732414.32,2025-08-01
2025-07-28,38653941000105,"BRAM",366307.62,0,1590404034.92,2025-08-01
2025-07-28,39152991000163,"BRAM",177963.59,0,254900410.62,2025-08-01
2025-07-28,39314609000170,"Warren",0,0,10719923.12,2025-08-01
2025-07-28,39354788000170,"Augme",0,0,51317375.48,2025-08-01
2025-07-28,39375554000109,"Monte Bravo",1267906.93,4533816.58,424355865.95,2025-08-01
2025-07-28,39487617000119,"Legacy",1476215.63,3388359.79,937949235.43,2025-08-01
2025-07-28,39488674000112,"Franklin Templeton",0,0,102464554.71,2025-08-01
2025-07-28,39488907000187,"UBS",0,0,68338952.14,2025-08-01
2025-07-28,39502502000156,"Augme",0,0,65639307.37,2025-08-01
2025-07-28,39511694000167,"Brainvest",0,0,12675802.93,2025-08-01
2025-07-28,39573262000180,"Vitra",0,0,39998542.74,2025-08-01
2025-07-28,39682386000102,"CEF Asset",143000,566563.31,307940216.93,2025-08-01
2025-07-28,39958460000162,"M8",2116000,58965.97,335845059.11,2025-08-01
2025-07-28,40022460000135,"BRAM",514081,2628071.43,421552919.04,2025-08-01
2025-07-28,40142060000163,"BRAM",0,0,427230411.61,2025-08-01
2025-07-28,40152515000121,"BTG WM",0,0,54966195.62,2025-08-01
2025-07-28,40152982000151,"BTG WM",0,0,19834253.16,2025-08-01
2025-07-28,40153085000162,"BTG WM",0,0,34201645.56,2025-08-01
2025-07-28,40156669000191,"Safra Asset",396,0,69219912.99,2025-08-01
2025-07-28,40194274000183,"CEF Asset",223821.48,0,144175981.23,2025-08-01
2025-07-28,40194279000106,"CEF Asset",12999.48,0,97444416.75,2025-08-01
2025-07-28,40219186000199,"Ekho",0,0,21083260.75,2025-08-01
2025-07-28,40226109000166,"Vêneto",0,0,22676260.08,2025-08-01
2025-07-28,40413612000120,"BRAM",0,0,537579453.07,2025-08-01
2025-07-28,40456260000190,"Valora",0,0,490942080.02,2025-08-01
2025-07-28,40456283000103,"BTG WM",0,0,114770615.01,2025-08-01
2025-07-28,40476059000175,"IAM",0,0,49363745.14,2025-08-01
2025-07-28,40764095000134,"UBS",0,0,23961900.59,2025-08-01
2025-07-28,40815606000108,"Monte Bravo",0,0,17587532.18,2025-08-01
2025-07-28,40832863000140,"CEF Asset",2507316.08,340500.88,9414216558.67,2025-08-01
2025-07-28,40897658000162,"Butiá",0,0,30360772.79,2025-08-01
2025-07-28,40963283000191,"XPG",0,0,236536137.96,2025-08-01
2025-07-28,41083033000120,"IAM",0,0,64853108.79,2025-08-01
2025-07-28,41128444000194,"Valora",4305936.21,3876408.01,1962115406.34,2025-08-01
2025-07-28,41348601000177,"BTG WM",0,0,23604299.94,2025-08-01
2025-07-28,41348664000123,"BTG WM",0,0,40353901.73,2025-08-01
2025-07-28,41348781000197,"BTG WM",0,0,26690880.23,2025-08-01
2025-07-28,41348869000109,"Altera",0,0,19146320.36,2025-08-01
2025-07-28,41348917000169,"BTG WM",0,0,35284601.76,2025-08-01
2025-07-28,41349195000167,"BTG WM",0,0,30776282.72,2025-08-01
2025-07-28,41349248000140,"BTG WM",0,0,77999401.76,2025-08-01
2025-07-28,41544993000140,"MAG",0,0,91274823.97,2025-08-01
2025-07-28,41545043000130,"Ibuina",0,0,104219148.2,2025-08-01
2025-07-28,41545586000157,"Icatu",0,0,182260571.04,2025-08-01
2025-07-28,41575809000129,"ARX",740000,700000,1405413342.98,2025-08-01
2025-07-28,41579176000127,"MAG",700,0,37078051.99,2025-08-01
2025-07-28,41601781000157,"AMW",0,0,518852244.85,2025-08-01
2025-07-28,41610520000101,"XPG",0,0,111423819.67,2025-08-01
2025-07-28,41610657000158,"Sulamérica",0,0,100852011.26,2025-08-01
2025-07-28,41649957000140,"IAM",0,0,182636990.5,2025-08-01
2025-07-28,41672242000109,"Capitânia",179062.37,2346645.85,1128538871.61,2025-08-01
2025-07-28,41672376000120,"ARX",0,0,82530167.09,2025-08-01
2025-07-28,41681275000115,"IAM",4893.87,0,78228289.68,2025-08-01
2025-07-28,41681780000160,"EQI",87074,1263000,299341592.37,2025-08-01
2025-07-28,41709727000120,"Capitânia",111392.43,53490.85,69837270.99,2025-08-01
2025-07-28,41710798000142,"Sonata",0,0,20066723.61,2025-08-01
2025-07-28,41722175000190,"SAM",0,0,362079252.37,2025-08-01
2025-07-28,41727038000148,"BB Asset",0,0,66580673.97,2025-08-01
2025-07-28,41734999000180,"BTG Asset",1494.59,0,173122383.26,2025-08-01
2025-07-28,41736548000181,"BTG Asset",341458.04,2917503.49,1438829297.49,2025-08-01
2025-07-28,41756159000118,"Kinea",21663850.56,7096066.75,8465194310.07,2025-08-01
2025-07-28,41774687000108,"BTG Asset",21059.65,0,425158200.56,2025-08-01
2025-07-28,41776707000171,"Icatu",0,97906.44,25367123.12,2025-08-01
2025-07-28,41776781000198,"Icatu",266120.54,0,453585083.43,2025-08-01
2025-07-28,41837419000180,"Portofino",2460343.13,0,878843253.27,2025-08-01
2025-07-28,41837660000109,"Icatu",0,0,175177354.51,2025-08-01
2025-07-28,41837736000104,"BRAM",0,0,46059438.74,2025-08-01
2025-07-28,41867517000160,"JGP",241299.8,110000,132293286.04,2025-08-01
2025-07-28,41881271000180,"Inter",0,0,58510736.16,2025-08-01
2025-07-28,41888721000167,"Principal",0,304159.74,91654924.14,2025-08-01
2025-07-28,41978506000157,"Kinea",55082912.78,6055068.8,5901606686.49,2025-08-01
2025-07-28,42014178000131,"SPX",3271060.18,152906.38,1452584746.61,2025-08-01
2025-07-28,42044315000180,"Vinci",0,0,154254237.04,2025-08-01
2025-07-28,42046759000155,"FAR",0,0,27255031.72,2025-08-01
2025-07-28,42066551000106,"XPG",0,0,13171427.5,2025-08-01
2025-07-28,42119476000196,"Ibuina",500,10057316.39,112531135.05,2025-08-01
2025-07-28,42220374000162,"Lifetime",0,0,16356288.09,2025-08-01
2025-07-28,42220446000171,"San WM",0,0,380427408.41,2025-08-01
2025-07-28,42229399000127,"Kinea",19828330.05,2334899.28,10356242456.31,2025-08-01
2025-07-28,42246480000115,"Solis",1433220.87,125198.25,771007995.85,2025-08-01
2025-07-28,42264017000104,"IAM",232425,259656.72,471611925,2025-08-01
2025-07-28,42282188000158,"IAM",6335513,4035382.4,778619956.81,2025-08-01
2025-07-28,42294333000110,"Inter",0,0,83524919.85,2025-08-01
2025-07-28,42295379000154,"Inter",0,0,154994962.69,2025-08-01
2025-07-28,42417749000189,"XPG",1705.55,0,265224397.4,2025-08-01
2025-07-28,42418908000160,"XPG",109351.74,1712647.28,1898032619.98,2025-08-01
2025-07-28,42449373000194,"Tivio",0,0,36878194.56,2025-08-01
2025-07-28,42449381000130,"Legacy",0,0,33298982.46,2025-08-01
2025-07-28,42535073000128,"Vinci",0,0,193065293.4,2025-08-01
2025-07-28,42682169000119,"BTG WM",0,0,16224541.57,2025-08-01
2025-07-28,42682358000191,"BTG WM",0,0,64954979.96,2025-08-01
2025-07-28,42682380000131,"BTG WM",0,0,25997214.43,2025-08-01
2025-07-28,42682447000138,"BTG WM",0,0,28522728.21,2025-08-01
2025-07-28,42699050000159,"IAM",18532471.25,2206313.59,14376189925.76,2025-08-01
2025-07-28,42716764000128,"Nu Asset",1038000,300000,3145475131.77,2025-08-01
2025-07-28,42717986000165,"IAM",11527925.86,9263764.49,8665885497.3,2025-08-01
2025-07-28,42730970000192,"BTG Asset",71000,0,71432798.61,2025-08-01
2025-07-28,42747172000173,"Capitânia",0,0,68641567.96,2025-08-01
2025-07-28,42774252000118,"Monte Bravo",340412.15,62418.79,157528642.32,2025-08-01
2025-07-28,42777239000112,"Porto Asset",2454.33,122166.03,514612385.82,2025-08-01
2025-07-28,42813715000103,"BTG WM",0,0,93206913.04,2025-08-01
2025-07-28,42813742000186,"BTG WM",0,0,38922397.21,2025-08-01
2025-07-28,42813751000177,"BTG WM",0,0,53333905.72,2025-08-01
2025-07-28,42814769000193,"IAM",25999510.71,24889419.13,20185493395,2025-08-01
2025-07-28,42814813000165,"IAM",2061643.34,865523.74,1634705189.04,2025-08-01
2025-07-28,42814944000142,"IAM",51201473,38371561.85,53747777396.59,2025-08-01
2025-07-28,42827176000161,"Capitânia",0,0,15699847.84,2025-08-01
2025-07-28,42847253000145,"BTG WM",0,0,35484713.75,2025-08-01
2025-07-28,42847342000191,"Capitânia",0,291000,127271546.55,2025-08-01
2025-07-28,42847484000159,"XPG",0,0,45890710.76,2025-08-01
2025-07-28,42848014000100,"BTG Asset",1500000,0,123352155.56,2025-08-01
2025-07-28,42865247000110,"BRZ",0,0,80528369.77,2025-08-01
2025-07-28,42865719000135,"Sulamérica",0,0,53962372.59,2025-08-01
2025-07-28,42870959000128,"Capitânia",0,0,43913799.18,2025-08-01
2025-07-28,42921777000139,"UBS",0,0,759744589.02,2025-08-01
2025-07-28,42922268000120,"Daycoval",0,0,147459118.67,2025-08-01
2025-07-28,42934049000161,"Capitânia",0,0,76228804.56,2025-08-01
2025-07-28,43103846000160,"BTG Asset",87068.33,0,70580246.86,2025-08-01
2025-07-28,43140750000171,"BTG WM",0,0,72264023.67,2025-08-01
2025-07-28,43164438000118,"Polo",519433.22,0,111863916.53,2025-08-01
2025-07-28,43165507000108,"San WM",0,0,97764922.76,2025-08-01
2025-07-28,43450518000130,"AMW",0,2100000,610760444.39,2025-08-01
2025-07-28,43508859000119,"Lifetime",0,0,23901501.88,2025-08-01
2025-07-28,43584015000157,"Chromo",0,0,96553820.73,2025-08-01
2025-07-28,43584575000101,"Sonata",0,0,42606536.32,2025-08-01
2025-07-28,43584990000165,"UBS",0,0,15770251.21,2025-08-01
2025-07-28,43597393000175,"Verde",0,0,263364920.45,2025-08-01
2025-07-28,43619743000157,"SAM",0,0,1484794127.84,2025-08-01
2025-07-28,43631871000116,"XPG",0,0,38940008.11,2025-08-01
2025-07-28,43636043000170,"Monte Bravo",0,0,39892173.32,2025-08-01
2025-07-28,43636081000123,"XPG",0,0,38381679.69,2025-08-01
2025-07-28,43636102000100,"XPG",0,0,22442302.71,2025-08-01
2025-07-28,43737615000108,"Sparta",2000,15043.71,40578707.87,2025-08-01
2025-07-28,43760546000153,"Sparta",425000,0,165682796.69,2025-08-01
2025-07-28,43778949000120,"XPG",3195423.69,1928421.44,3156842615.61,2025-08-01
2025-07-28,43790923000105,"AMW",0,0,14265738.79,2025-08-01
2025-07-28,43790956000147,"AMW",0,0,29721826.78,2025-08-01
2025-07-28,43915486000109,"Riza",0,2789177.32,849681408.86,2025-08-01
2025-07-28,43960245000173,"AMW",0,0,89227075.05,2025-08-01
2025-07-28,44025131000107,"AF Invest",210000,0,268496135.05,2025-08-01
2025-07-28,44109989000141,"AMW",0,0,46254390.81,2025-08-01
2025-07-28,44110011000108,"AMW",0,0,16662696.47,2025-08-01
2025-07-28,44196930000138,"UBS",0,0,144904173.17,2025-08-01
2025-07-28,44211989000158,"BNP",0,0,821238635.94,2025-08-01
2025-07-28,44212092000149,"ARX",0,0,940538774.99,2025-08-01
2025-07-28,44212217000130,"Atena",30000,9999,86612772.89,2025-08-01
2025-07-28,44212301000154,"Icatu",0,0,73219564.54,2025-08-01
2025-07-28,44230868000153,"Vinci",370975.4,0,133181418.2,2025-08-01
2025-07-28,44283966000159,"Warren",49335.37,87325.18,88067059.79,2025-08-01
2025-07-28,44347394000124,"BTG Asset",0,218336.15,109414180.5,2025-08-01
2025-07-28,44371942000151,"UBS",7422442.88,20331671.34,232493063.42,2025-08-01
2025-07-28,44409284000140,"XPG",0,0,27267566.7,2025-08-01
2025-07-28,44409359000192,"XPG",0,0,28263665.82,2025-08-01
2025-07-28,44434922000182,"Cartor",6782.82,51000,717638242.85,2025-08-01
2025-07-28,44458613000142,"XPG",0,0,27606983.57,2025-08-01
2025-07-28,44459125000150,"AF Invest",0,0,39453560.07,2025-08-01
2025-07-28,44574326000106,"Riza",0,861054.06,526698257.9,2025-08-01
2025-07-28,44672489000113,"Vinci",0,0,26904540.3,2025-08-01
2025-07-28,44672936000134,"Wise",0,0,43820753.36,2025-08-01
2025-07-28,44703439000156,"Ibuina",75697.61,458392.83,557212187.91,2025-08-01
2025-07-28,44748987000100,"XPG",0,0,50266492.37,2025-08-01
2025-07-28,44764166000150,"XVI",0,0,17469991.98,2025-08-01
2025-07-28,44835820000179,"Capitânia",200,31021.32,16912469.82,2025-08-01
2025-07-28,44870067000152,"Riza",0,130000,267641783.18,2025-08-01
2025-07-28,44900549000108,"UBS",0,0,77584933.87,2025-08-01
2025-07-28,44903727000154,"Warren",0,0,37046588.63,2025-08-01
2025-07-28,44917374000141,"Icatu",277816.23,277581.85,419360909.39,2025-08-01
2025-07-28,44917400000131,"AMW",0,0,20792579,2025-08-01
2025-07-28,44917472000189,"Vinci",0,0,81556898.45,2025-08-01
2025-07-28,44917492000150,"BNP",0,0,213073461.61,2025-08-01
2025-07-28,44967444000176,"Integral",0,91380.52,9149892.93,2025-08-01
2025-07-28,44977584000125,"Vox",64027.24,0,75950303.11,2025-08-01
2025-07-28,44980461000143,"BTG WM",0,0,52294553.13,2025-08-01
2025-07-28,45103998000198,"Jive",5286921.49,0,583498325.57,2025-08-01
2025-07-28,45104170000154,"Galapagos",0,0,160691251.95,2025-08-01
2025-07-28,45147116000196,"XPG",0,0,20012557.78,2025-08-01
2025-07-28,45295157000120,"Valora",0,0,153661182.5,2025-08-01
2025-07-28,45295606000130,"BB Asset",2214066.33,1760012.98,2123597117.53,2025-08-01
2025-07-28,45302406000167,"BRAM",90207.94,128997.22,137494124.72,2025-08-01
2025-07-28,45386487000120,"Guardian",42050.8,0,53727590.46,2025-08-01
2025-07-28,45443993000104,"Novus",191780.41,32760.49,113345655.12,2025-08-01
2025-07-28,45444067000153,"Icatu",4238000,0,214443278.1,2025-08-01
2025-07-28,45444101000190,"Icatu",15304.9,6275260.99,408909604.21,2025-08-01
2025-07-28,45494496000135,"AZ Quest",92817.97,466247.23,713120284.06,2025-08-01
2025-07-28,45511206000114,"Somma",0,0,106109490.08,2025-08-01
2025-07-28,45642714000131,"Sulamérica",6102926.66,807434.84,1887033289,2025-08-01
2025-07-28,45646162000130,"BTG Asset",5367470.23,4963570.4,6426295918.4,2025-08-01
2025-07-28,45646230000160,"Riza",6438624.9,3246599.81,1985557712.71,2025-08-01
2025-07-28,45656777000147,"Ibuina",136.98,0,25125859.57,2025-08-01
2025-07-28,45682244000130,"Porto Asset",95443.69,7269.69,338381320.24,2025-08-01
2025-07-28,45683322000110,"JGP",0,0,310700687.78,2025-08-01
2025-07-28,45688098000150,"Nu Asset",3150000,656000,680209713.46,2025-08-01
2025-07-28,45722996000187,"BTG Asset",0,5000,19331014.23,2025-08-01
2025-07-28,45726917000106,"Sulamérica",44653.21,797697.26,349681716.53,2025-08-01
2025-07-28,45756554000151,"Capri",0,0,41656080.08,2025-08-01
2025-07-28,46082347000121,"XPG",0,0,15393601.71,2025-08-01
2025-07-28,46098916000127,"Occam",35362000,10027000,3474127074.34,2025-08-01
2025-07-28,46099626000106,"ARX",3585500,402500,1301653778.65,2025-08-01
2025-07-28,46246589000103,"BTG WM",0,0,44202019.09,2025-08-01
2025-07-28,46328602000173,"AZ Quest",461234.72,336064.6,1244504493.47,2025-08-01
2025-07-28,46329357000119,"Root",0,0,383491884.85,2025-08-01
2025-07-28,46332105000149,"Kinea",0,0,1657937505.29,2025-08-01
2025-07-28,46373760000145,"Root",32082.44,131000,1160576984.76,2025-08-01
2025-07-28,46385360000150,"JGP",128477.94,80000,90264429.3,2025-08-01
2025-07-28,46401052000170,"JGP",0,0,1783026192.8,2025-08-01
2025-07-28,46415283000133,"Patagônia",0,0,15729217.08,2025-08-01
2025-07-28,46449621000158,"IAM",0,502.43,9392596.68,2025-08-01
2025-07-28,46467107000145,"BB Asset",0,0,40874648.77,2025-08-01
2025-07-28,46539506000174,"Wise",868030.28,581315.42,174191075.74,2025-08-01
2025-07-28,46685489000183,"Icatu",1573500,45000,717546790.06,2025-08-01
2025-07-28,46685502000102,"Icatu",3783348.14,5115120.83,1420973156.18,2025-08-01
2025-07-28,46700364000185,"Icatu",325500.03,2260.56,142684541.03,2025-08-01
2025-07-28,46762380000100,"Icatu",2067.55,0,34475155.03,2025-08-01
2025-07-28,46762699000128,"Icatu",0,0,39114511.88,2025-08-01
2025-07-28,46763213000176,"Somma",0,0,120547123.98,2025-08-01
2025-07-28,46975474000150,"Kinea",0,0,2826029804.82,2025-08-01
2025-07-28,46975834000113,"BTG Asset",0,0,97759657.15,2025-08-01
2025-07-28,46997370000146,"ARX",0,0,15868476.56,2025-08-01
2025-07-28,46997395000140,"Sparta",400000,1102553.21,545326013.83,2025-08-01
2025-07-28,47020699000115,"Icatu",0,0,1146917.08,2025-08-01
2025-07-28,47086196000142,"Monte Bravo",1034155.63,0,183573141.98,2025-08-01
2025-07-28,47212494000131,"Icatu",0,197258.99,41391907.14,2025-08-01
2025-07-28,47227609000161,"Bocaina",0,0,20566334.29,2025-08-01
2025-07-28,47443943000152,"BTG Asset",0,0,586901329.5,2025-08-01
2025-07-28,47457832000103,"Bocaina",0,0,52476340.65,2025-08-01
2025-07-28,47540095000108,"Icatu",0,0,423233740.66,2025-08-01
2025-07-28,47543107000140,"Icatu",540720.22,439289.99,2152475373.74,2025-08-01
2025-07-28,47543238000127,"Onze",180000,0,79916615.45,2025-08-01
2025-07-28,47586388000118,"Occam",2464000,0,589028486.3,2025-08-01
2025-07-28,47586503000154,"Occam",707981.39,0,276694382.96,2025-08-01
2025-07-28,47612777000170,"Absolute",0,0,822354216.6,2025-08-01
2025-07-28,47628822000185,"Absolute",37671410.99,17305271.7,6151384317.7,2025-08-01
2025-07-28,47628918000143,"Absolute",11598295.91,2626474.63,3285548455.51,2025-08-01
2025-07-28,47715736000100,"Sulamérica",1805000,2794000,1123660365.76,2025-08-01
2025-07-28,47728212000153,"Monte Bravo",1116024.75,180676.04,325751725.86,2025-08-01
2025-07-28,47729760000106,"VLGI",1471562.07,1781921.73,193274946.37,2025-08-01
2025-07-28,48411732000109,"Root",0,0,156544035.09,2025-08-01
