CNPJ,Fundo,Gestor,DataInicio,idadeMeses,dataM,dataHoje,PL_hoje,PL_medio180,PL_ref,pctAtual,Eleg_0m,Eleg_6m,Eleg_12m,pctExig_0m,pctExig_6m,pctExig_12m,Compra_0m,Compra_6m,Compra_12m,amortEstimada,semDataInicio,semCarteira
47457540000162,FSB INFRA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2023-01-01,43,202603,2026-08-04,65706967,64985368,64985368,0.8586,55798800,55121112,52689432,0.85,0.85,0.85,0,116451,2548131,1,0,0
54025238000109,CPH INFRA KINEA FIF - FND INC EM INVEST EM DEB DE INFRA RF CRED PRIV  - RESP LIMITADA,Kinea,2024-03-01,29,202603,2026-08-04,22679280,22658952,22658952,0.8589,19462305,19144028,18839489,0.85,0.85,0.85,0,116082,420620,0,0,0
41763320000180,NMP KINEA FIF INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRAESTRUTURA RF CRÉD PRIV RESP LIMITADA,Kinea,2023-01-01,43,202603,2026-08-04,55989043,55910046,55910046,0.8625,48224213,47408833,46646039,0.85,0.85,0.85,0,114705,877500,0,0,0
32044932000122,FAPATRI KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,Kinea,2023-01-01,43,202603,2026-08-04,77521191,77389874,77389874,0.863,66786142,65669984,64632861,0.85,0.85,0.85,0,111410,1148532,0,0,0
60867433000170,SANTANDER PB GRAN PRADO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-06-01,14,202603,2026-08-04,7432680,6515246,6515246,0.6538,4259459,4259459,4259459,0.67,0.67,0.85,105755,105755,1278500,0,0,0
41395322000164,RECIOTO KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA,Kinea,2023-01-01,43,202603,2026-08-04,60678804,60600091,60600091,0.8628,52283715,51413867,50591360,0.85,0.85,0.85,0,96210,918718,0,0,0
61866929000192,ISCH1A FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,Brainvest,2025-10-01,10,202603,2026-08-04,13840342,13729027,13729027,0.6671,9158356,9103781,9027616,0.67,0.67,0.67,40092,94668,170832,1,0,0
53989928000107,MANACÁ INFRA KINEA FIF - FND INC EM INVEST EM DEB DE INFRA RF CRED PRIV - RESP LIMITADA,Kinea,2024-03-01,29,202603,2026-08-04,35142513,35160860,35142513,0.8626,30312552,29776745,29259059,0.85,0.85,0.85,0,94392,612077,0,0,0
52984620000106,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,BRAM,2024-04-01,28,202603,2026-08-04,23562335,22877240,22877240,0.8564,19592978,19351575,19059243,0.85,0.85,0.85,0,94079,386410,1,0,0
48969700000115,GABRIELA 18 KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA,Kinea,2023-01-01,43,202603,2026-08-04,45221180,45154764,45154764,0.8625,38944312,38293336,37675805,0.85,0.85,0.85,0,88214,705744,0,0,0
56283509000143,SANTANDER PB RIO VERDE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2024-09-01,23,202603,2026-08-04,28279177,28890776,28279177,0.8498,24031578,23953099,23638396,0.67,0.85,0.85,0,84202,398904,0,0,0
54334534000183,AXIOS KINEA FIF - FUNDO INCENT EM INVEST EM DEB DE INFRAESTR RF CRED PRIV -RESPONSABILIDADE LIMITADA,Kinea,2024-04-01,28,202603,2026-08-04,35016347,34975422,34975422,0.8614,30128205,29656830,29199203,0.85,0.85,0.85,0,72279,529906,0,0,0
37541412000149,SAPUCAIAS968 KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA,Kinea,2023-01-01,43,202603,2026-08-04,63064438,62865563,62865563,0.863,54250903,53366288,52512560,0.85,0.85,0.85,0,69441,923169,0,0,0
54106156000180,INDAIATUBA KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB INFRA RF CRÉD PRIV - RESP LIMITADA,Kinea,2024-03-01,29,202603,2026-08-04,17204632,17193409,17193409,0.8598,14782719,14549705,14324798,0.85,0.85,0.85,0,64693,289600,0,0,0
54333407000160,CEREJA KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB INFRA RF CRÉD PRIV - RESP LIMITADA,Kinea,2024-04-01,28,202603,2026-08-04,28761322,28735692,28735692,0.8614,24751586,24369786,24000013,0.85,0.85,0.85,0,55553,425325,0,0,0
54334726000190,DUKE KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB INFRA RF CRED PRIV - RESP LIMITADA,Kinea,2024-03-01,29,202603,2026-08-04,28574257,28552976,28552976,0.8614,24595220,24216058,23849571,0.85,0.85,0.85,0,53972,420459,0,0,0
51487766000183,PLANO INFRA KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA,Kinea,2023-08-01,36,202603,2026-08-04,39148456,39053431,39053431,0.8634,33717348,33142532,32601505,0.85,0.85,0.85,0,52885,593912,0,0,0
54133777000153,ESTRELA INFRA KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB INFRA RF CRÉD PRIV - RESP LIMITADA,Kinea,2024-03-01,29,202603,2026-08-04,21870619,21850921,21850921,0.8613,18820338,18523178,18234791,0.85,0.85,0.85,0,50105,338492,0,0,0
59332047000103,FUTURE II DEBENTURES INCENTIVADAS FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO,Oriz,2025-04-01,16,202603,2026-08-04,51889191,48982727,48982727,0.6726,32943367,32771130,32225525,0.67,0.67,0.85,0,47297,9409793,0,0,0
54350167000101,ATILLA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-04-01,28,202603,2026-08-04,62112452,62619774,62112452,0.8523,52936666,52748330,52247944,0.85,0.85,0.85,0,47254,547640,0,0,0
54438539000156,FLAMBOYANT KINEA FIF - FUNDO INCENTIVADO EM INV EM DEB DE INFRA RF CRÉD PRIV - RESP LIMITADA,Kinea,2024-04-01,28,202603,2026-08-04,36707122,36667588,36667588,0.8625,31625770,31133876,30656604,0.85,0.85,0.85,0,33574,510846,0,0,0
50927112000160,TREVISO KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA,Kinea,2023-06-01,38,202603,2026-08-04,30777082,30748238,30748238,0.8633,26545702,26107384,25692353,0.85,0.85,0.85,0,28618,443649,0,0,0
54124933000110,DB PLUS KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV - RESP LIMITADA,Kinea,2024-03-01,29,202603,2026-08-04,21756271,21738821,21738821,0.8623,18744955,18452637,18170769,0.85,0.85,0.85,0,25360,307229,0,0,0
53179684000105,LIBERDADE KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV - RESP LIMITADA,Kinea,2023-12-01,32,202603,2026-08-04,23500712,23479053,23479053,0.8632,20268001,19932041,19612796,0.85,0.85,0.85,0,25154,344399,0,0,0
59941827000142,SANTANDER PB MILANO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA -FIF RESP LIMITADA,San WM,2025-05-01,15,202603,2026-08-04,12378621,12121486,12121486,0.6701,8122538,8102766,8064636,0.67,0.67,0.85,0,18630,2238627,1,0,0
53324036000197,KOMPASSUS II FIF INVESTIMENTO EM INFRA CI EM INFRAESTRUTURA RENDA FIXA RESPONSABILIDADE LIMITADA,Safra Asset,2024-01-01,31,202603,2026-08-04,25524342,24576837,24576837,0.8565,21049391,20878398,19035358,0.85,0.85,0.85,0,11913,1854953,0,0,0
54384643000105,BLG FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Douro,2024-05-01,27,202603,2026-08-04,18934242,19262557,18934242,0.8541,16172170,16085357,15758373,0.85,0.85,0.85,0,8748,335733,0,0,0
52910681000129,SCDOCS KINEA INFRA FIF - FI INCENTIVADO DEBENTURES INFRA RF CRED PRIV - RESP LIMITADA,Kinea,2023-11-01,33,202603,2026-08-04,23908541,23890691,23890691,0.8641,20643636,20300958,19976447,0.85,0.85,0.85,0,6129,330640,0,0,0
57791787000174,SAFRA INFRA RENDA FIXA ATIVO MASTER FIF INV EM INFRAESTRUTURA CI EM INFRA RF LP RESP LIMITADA,Safra Asset,2024-10-01,22,202603,2026-08-04,1251348761,1465342246,1251348761,0.9015,1128086671,1124192262,1100415040,0.67,0.85,0.85,0,0,0,1,0,0
30676315000114,SPARTA MASTER A FUNDO INCENTIVADO DE INVEST FINANCEIRO EM INFRA RENDA FIXA RESP LTDA,Sparta,2023-01-01,43,202603,2026-08-04,1653042693,1880593801,1653042693,1.0503,1736145626,1688599668,1594879066,0.85,0.85,0.85,0,0,0,1,0,0
54407534000166,ITAÚ DEBÊNTURES INCENTIVADAS CDI VI FIF INCENTIVADO INFRA RF CRED PRIV - RESP LIMITADA,IAM,2024-03-01,29,202603,2026-08-04,7658575117,8814347425,7658575117,1.0956,8390435356,8367776475,8324509956,0.85,0.85,0.85,0,0,0,1,0,0
58378060000122,BRAM DEB INCENTIVADAS CDI 2412 FIF - CI RF INCENTIVADO DE INVESTIMENTO EM INFRA LP - RESP LIMITADA,BRAM,2024-12-01,20,202603,2026-08-04,4420310895,5972122955,4420310895,1.0356,4577776940,4559209613,4546902569,0.67,0.85,0.85,0,0,0,1,0,0
62007683000166,SPARTA DEBENTURES INCENTIVADAS S FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA RESP LIMITADA,Sparta,2025-08-01,12,202603,2026-08-04,678461391,722801060,678461391,0.7448,505330505,494895117,472142919,0.67,0.67,0.85,0,0,104549263,1,0,0
61791538000156,ITAÚ DEBÊNTURES INCENTIVADAS PÓS-FIXADO II FIF INCENTIVADO EM INFRA RF CRED PRIV RESP LIMITADA,IAM,2025-08-01,12,202603,2026-08-04,2912578118,3256418408,2912578118,0.7648,2227608855,2221872879,2207821110,0.67,0.67,0.85,0,0,267870290,1,0,0
60776254000128,LEGACY CAPITAL CREDIT HORIZON FUNDO INCENTIVADO DE INVEST FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,Legacy,2025-05-01,15,202603,2026-08-04,411222604,474490056,411222604,0.834,342971073,341192858,338483432,0.67,0.67,0.85,0,0,11055781,1,0,0
54020440000130,ITAÚ DEBÊNTURES INCENTIVADAS CDI V FIF INCENTIVADO INFRA RF CRÉD PRIV - RESP LIMITADA,IAM,2024-03-01,29,202603,2026-08-04,3131027512,3067967745,3067967745,0.8712,2672684156,2659901829,2644342162,0.85,0.85,0.85,0,0,0,1,0,0
54517219000191,BTG PACTUAL TOTAL FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,BTG Asset,2024-04-01,28,202603,2026-08-04,2086919192,2769007741,2086919192,1.0963,2287988480,2270527836,2240839217,0.85,0.85,0.85,0,0,0,1,0,0
59016228000112,SANTANDER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA CDI 5 RENDA FIXA CRÉD PRIV - FIF RESP LIMITADA,SAM,2025-03-01,17,202603,2026-08-04,2521120597,2814453091,2521120597,0.8843,2229383594,2224214303,2218643467,0.67,0.67,0.85,0,0,0,1,0,0
54334995000156,ABSOLUTE HIDRA CDI A FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,Absolute,2024-04-01,28,202603,2026-08-04,4291730484,4972337952,4291730484,0.8941,3837414923,3822925635,3795717394,0.85,0.85,0.85,0,0,0,1,0,0
61141536000111,BB MASTER RENDA FIXA DEBÊNTURES INCENTIVADAS FIF INVESTIMENTO EM INFRAESTRUTURA RESP LIMITADA,BB Asset,2025-07-01,13,202603,2026-08-04,3788800023,3776794264,3776794264,0.6947,2623661804,2622597615,2621255263,0.67,0.67,0.85,0,0,589019862,0,0,0
51924043000102,SPARTA INFRA MASTER V FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,Sparta,2023-12-01,32,202603,2026-08-04,619223013,616599358,616599358,0.885,545674135,531738429,514390450,0.85,0.85,0.85,0,0,9719004,1,0,0
51959820000146,BRAM DEBENTURES INCENTIVADAS CDI II FI FINANCEIRO - CI EM INFRA RF - RESP LIMITADA,BRAM,2023-08-01,36,202603,2026-08-04,2321633449,2247780920,2247780920,0.8549,1921538099,1911394129,1899787636,0.85,0.85,0.85,0,0,10826146,1,0,0
26803233000116,XP DEB INCENT CDI CRÉD PRIV FIF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - RESP LTDA,XPG,2023-01-01,43,202603,2026-08-04,2723362420,3101710948,2723362420,1.0089,2747624685,2702175769,2597647551,0.85,0.85,0.85,0,0,0,1,0,0
54854995000187,ITAÚ PRIVATE DEB INCENTIVADAS PÓS FIXADO FIF INCENTIVADO EM INFRA RF CRÉD PRIV LP RESP LIMITADA,IAM,2024-06-01,26,202603,2026-08-04,1985540284,2192546371,1985540284,1.0305,2046114409,2039998296,2030883539,0.85,0.85,0.85,0,0,0,1,0,0
52791573000184,ITAÚ PVT DEBÊNTURES INCENTIVADAS CDI FIF EM INFRA RF CRED PRIV - RESP LIMITADA,IAM,2023-11-01,33,202603,2026-08-04,1481959720,1565938521,1481959720,0.9562,1416984537,1409432623,1399346700,0.85,0.85,0.85,0,0,0,1,0,0
58281724000130,SPARTA BB FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - RESPONSABILIDADE LIMITADA,Sparta,2025-01-01,19,202603,2026-08-04,329264472,436653815,329264472,0.9092,299378443,293359086,280754966,0.67,0.85,0.85,0,0,0,1,0,0
55652661000193,ITAÚ JANEIRO INFRA FIF INCENTIVADO EM INFRAESTRUTURA RF CRÉD PRIV LP RESP LIMITADA,IAM,2024-06-01,26,202603,2026-08-04,1286738851,1424853739,1286738851,0.9498,1222133620,1215320456,1205315307,0.85,0.85,0.85,0,0,0,1,0,0
42221412000100,SAFRA CAPITAL MARKET INFRA MASTER II FIF INV EM INFRAESTRUTURA CI EM INFRA RF RESP LIMITADA,Safra Asset,2023-01-01,43,202603,2026-08-04,2431841205,2835805215,2431841205,1.0537,2562369223,2509023036,2404582280,0.85,0.85,0.85,0,0,0,1,0,0
58341091000109,BB TOP RENDA FIXA DEBÊNTURES INCENTIVADAS CDI II FIF EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,BB Asset,2025-04-01,16,202603,2026-08-04,2162853787,2092414428,2092414428,0.756,1581873666,1581228116,1580185262,0.67,0.67,0.85,0,0,198367002,0,0,0
61584502000100,BB TOP RENDA FIXA DEBÊNTURES INCENTIVADAS CDI III FIF EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,BB Asset,2025-07-01,13,202603,2026-08-04,2320445400,2466100308,2320445400,0.8203,1903360376,1902967839,1902486331,0.67,0.67,0.85,0,0,69892259,0,0,0
50891130000130,LEGACY CAPITAL COMPOUND FIF INVESTIMENTO EM DEB DE INFRA CDI ATIVO RF CRED PRIV LP RESP LIMITADA,Legacy,2023-08-01,36,202603,2026-08-04,1143768429,2270425612,1143768429,2.1345,2441416916,2419205965,2398049799,0.85,0.85,0.85,0,0,0,1,0,0
50862124000154,VINLAND FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA ATIVO FIF RF CRÉD PRIV LP  RESP LIMITADA,Vinland,2023-07-01,37,202603,2026-08-04,1871727896,3178157584,1871727896,1.6392,3068090398,3045037663,3014603178,0.85,0.85,0.85,0,0,0,1,0,0
51710645000159,SANTANDER FUNDO INCENTIVADO CDI INVESTIMENTO EM INFRA RF CRED PRIV - FIF RESP LIMITADA,SAM,2023-08-01,36,202603,2026-08-04,2981110066,3975052053,2981110066,1.2935,3856083777,3820335677,3766183373,0.85,0.85,0.85,0,0,0,1,0,0
58516864000140,SAFRA INFRA PREFIXADO CARTEIRA MASTER FIF INV EM INFRAESTRUTURA CI EM INFRA RF RESP LIMITADA,Safra Asset,2025-08-01,12,202603,2026-08-04,494522424,608492752,494522424,1.0069,497938966,497385143,496487280,0.67,0.67,0.85,0,0,0,0,0,0
58258574000144,SAFRA INFRA CDI MASTER V FIF INVESTIMENTO EM INFRA CI EM INFRA RENDA FIXA LONGO PRAZO RESP LIMITADA,Safra Asset,2025-09-01,11,202603,2026-08-04,2642816951,2627328254,2627328254,0.678,1781308758,1777481152,1762014741,0.67,0.67,0.67,0,0,0,1,0,0
52792067000100,ITAÚ PVT DEBÊNTURES INCENTIVADAS FIF EM INFRA RF CRED PRIV - RESP LIMITADA,IAM,2023-11-01,33,202603,2026-08-04,1167840225,1220337035,1167840225,0.9177,1071690704,1067251271,1060888491,0.85,0.85,0.85,0,0,0,1,0,0
61622820000100,SANTANDER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA CDI 6 RENDA FIXA CRED PRIV - FIF RESP LIMITADA,SAM,2025-07-01,13,202603,2026-08-04,1062677660,1261856020,1062677660,0.9832,1044846769,1044112808,1041139190,0.67,0.67,0.85,0,0,0,1,0,0
59816551000170,BB TOP RENDA FIXA DEBÊNTURES INCENTIVADAS CDI IV FIF EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,BB Asset,2025-10-01,10,202603,2026-08-04,865072797,971175428,865072797,1.1699,1012049500,1012049500,1012049500,0.67,0.67,0.67,0,0,0,0,0,0
19657463000159,XP DEB INCENT IMAB CRÉD PRIV FUNDO INCENTIVADO DE INV FINANCEIRO EM INFRA RENDA FIXA - RESP LTDA,XPG,2023-01-01,43,202603,2026-08-04,441819811,482281360,441819811,0.9438,417000367,407644995,393337951,0.85,0.85,0.85,0,0,0,1,0,0
61791374000167,ITAÚ PVT DEBÊNTURES INCENTIVADAS PÓS-FIXADO II FIF INCENTIVADO INFRA RF CRED PRIV LP RESP LIMITADA,IAM,2025-08-01,12,202603,2026-08-04,766402346,727436847,727436847,0.6923,503636841,502424224,500440599,0.67,0.67,0.85,0,0,117880721,1,0,0
58052836000110,PLURAL DEBÊNTURES INCENTIVADAS HEDGE 30 II FIF EM INFRA RENDA FIXA CRÉDITO PRIVADO - RESP LIMITADA,Plural,2025-05-01,15,202603,2026-08-04,638168083,727627160,638168083,0.8524,543949302,533899096,496006365,0.67,0.67,0.85,0,0,46436505,1,0,0
52985141000104,CS EVOLUTION VALE DO GUAPORÉ III FUNDO DE INVESTIMENTO INFRAESTRUTURA - RENDA FIXA CP RESP LTDA,UBS,2024-03-01,29,202603,2026-08-04,996009790,974452186,974452186,0.8655,843348950,839915037,835626144,0.85,0.85,0.85,0,0,0,1,0,0
45912178000147,VINCI CRÉDITO INFRA INSTITUCIONAL FUNDO INCENTIVADO DE IF EM INFRA RF - RESPONSABILIDADE LIMITADA,Vinci,2023-01-01,43,202603,2026-08-04,1174578698,1159916017,1159916017,0.8794,1020027733,1001262087,978721992,0.85,0.85,0.85,0,0,7206622,0,0,0
26324289000198,KINEA INFRA I FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Kinea,2023-01-01,43,202603,2026-08-04,2350971692,2445597000,2350971692,0.945,2221568524,2189317948,2159230033,0.85,0.85,0.85,0,0,0,0,0,0
53074532000130,ITAÚ DEB INCENTIVADAS CDI IV FUNDO INCENTIVADO DE INVES FINAN EM INFRAEST RF CRED PRIV RESP LIMITADA,IAM,2023-12-01,32,202603,2026-08-04,1025666289,1391028561,1025666289,1.4116,1447808642,1441487622,1431972031,0.85,0.85,0.85,0,0,0,1,0,0
55264830000118,ITAÚ DOLOMITAS VÉRTICE DEB INCENTIVADAS FIF INCENTIVADO  EM INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2024-10-01,22,202603,2026-08-04,680399292,631170604,631170604,0.8784,554436291,551601584,547330241,0.67,0.85,0.85,0,0,0,1,0,0
42378579000170,ITAÚ ACTION DEBÊNTURES INCENTIVADAS FIF INCENTIVADO INFRA RF CRED PRIV LP - RESP LIMITADA,IAM,2023-01-01,43,202603,2026-08-04,692897877,798792184,692897877,0.868,601467468,598682813,591689691,0.85,0.85,0.85,0,0,0,1,0,0
31094141000144,BTG PACTUAL CRÉDITO CORP INCENTIVADO CDI MASTER FI DE INVESTIMENTO FINANCEIRO EM INFRA RF,BTG Asset,2023-01-01,43,202603,2026-08-04,1802546200,1959841259,1802546200,1.0296,1855811852,1830493417,1780912368,0.85,0.85,0.85,0,0,0,1,0,0
54322173000155,ITAÚ DEB INCENTIVADAS III FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,IAM,2024-04-01,28,202603,2026-08-04,1057615806,1048613192,1048613192,0.8679,910105461,906372895,901060488,0.85,0.85,0.85,0,0,0,1,0,0
56093218000192,ITAÚ DEBÊNTURES INCENTIVADAS PRÉ TARGET 2030 FIF INCENTIVADO EM INFRA RF CRED PRIV RESP LIMITADA,IAM,2025-07-01,13,202603,2026-08-04,359471056,351972234,351972234,0.7033,247550155,247144816,246415136,0.67,0.67,0.85,0,0,52761263,1,0,0
61643338000156,SPARTA INFRA INFLAÇÃO LONGA MASTER II FI EM INFRAESTRUTURA RENDA FIXA - RESP LIMITADA,Sparta,2025-09-01,11,202603,2026-08-04,235689119,240658376,235689119,0.7804,183943438,182714097,179059362,0.67,0.67,0.67,0,0,0,1,0,0
57009700000164,SANTANDER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA CDI 4 RF CRÉD PRIV - FIF RESP LIMITADA,SAM,2024-09-01,23,202603,2026-08-04,787610992,891089315,787610992,0.9893,779167841,776043910,771640806,0.67,0.85,0.85,0,0,0,1,0,0
25097707000199,JULIUS BAER GESTÃO SUPRA 90 FIF - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA,BTG WM,2023-01-01,43,202603,2026-08-04,1328414395,1399683471,1328414395,0.9757,1296171819,1273273950,1250828302,0.85,0.85,0.85,0,0,0,0,0,0
50390553000176,ITAÚ DEBÊNTURES INCENTIVADAS CDI III FUNDO INC DE INV FINANCEIRO EM INFRA RF CRÉD PRIV - RESP LTDA,IAM,2023-07-01,37,202603,2026-08-04,628446524,1007931461,628446524,1.8068,1135478745,1128344918,1120011717,0.85,0.85,0.85,0,0,0,1,0,0
42411555000176,ITAÚ DEB INCENTIVADAS CDI FDO INCENTIVADO DE INV FINANCEIRO EM INFRAESTR RF CRÉD PRIV  RESP LIMITADA,IAM,2023-01-01,43,202603,2026-08-04,716335013,709860767,709860767,0.8796,624427234,619721897,614564375,0.85,0.85,0.85,0,0,0,1,0,0
54884180000140,ITAÚ FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INF IFRI CDI RF CRÉD PRIVADO - RESPE LIMITADA,IAM,2024-05-01,27,202603,2026-08-04,1020455202,1013704654,1013704654,0.865,876852704,869242600,859721732,0.85,0.85,0.85,0,0,1927223,1,0,0
48970212000128,SPARTA INFRA CDI MASTER I FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,Sparta,2023-02-01,42,202603,2026-08-04,389930452,151127541,151127541,0.9155,138363577,135114308,130686818,0.85,0.85,0.85,0,0,0,0,0,0
61245368000104,SAPERE FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE RENDA FIXA INVESTIMENTO EM INFRA - RESP LIMITADA,BV Asset,2025-06-01,14,202603,2026-08-04,40255982,92477700,40255982,0.7501,30195869,30195869,30195869,0.67,0.67,0.85,0,0,4021716,0,0,0
58806888000134,VALORA MASTER FI FINANCEIRO RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,Valora,2025-02-01,18,202603,2026-08-04,420123886,535007402,420123886,1.3282,557990406,549877159,548314535,0.67,0.85,0.85,0,0,0,0,0,0
52096571000175,MIAMI FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,IAM,2023-09-01,35,202603,2026-08-04,511720660,497823884,497823884,0.874,435085485,432495740,428935377,0.85,0.85,0.85,0,0,0,1,0,0
55808078000129,PROTEUS FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,Proteus,2024-11-01,21,202603,2026-08-04,223155901,767560710,223155901,3.5744,797656899,796329839,794601900,0.67,0.85,0.85,0,0,0,0,0,0
60450312000129,ITAÚ DEBÊNTURES INCENTIVADAS PRÉ TARGET 2029 II FIIF EM INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2025-05-01,15,202603,2026-08-04,323103895,314661333,314661333,0.7198,226507428,225929891,225125577,0.67,0.67,0.85,0,0,42336556,1,0,0
62283336000166,ITAÚ DEB INCENTIVADAS PRÉ TARGET 2030 SHIFT FIIF EM INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2025-09-01,11,202603,2026-08-04,250788273,245515186,245515186,0.7281,178754019,178380606,177708843,0.67,0.67,0.67,0,0,0,1,0,0
47628885000131,ABSOLUTE HIDRA CDI MASTER FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,Absolute,2023-01-01,43,202603,2026-08-04,1220810764,1835865039,1220810764,1.9316,2358142446,2343517850,2298417344,0.85,0.85,0.85,0,0,0,1,0,0
30877528000104,INTER HEDGE FIF INCENTIVADO DE INVESTIMENTO EM INFRA RENDA FIXA RESPONSABILIDADE LIMITADA,Inter,2023-01-01,43,202603,2026-08-04,766430631,874815360,766430631,0.9781,749661764,731007957,675193605,0.85,0.85,0.85,0,0,0,1,0,0
60691906000121,GUINESS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2025-05-01,15,202603,2026-08-04,199631358,164803052,164803052,0.8075,133076351,132381168,130707359,0.67,0.67,0.85,0,0,9375235,0,0,0
54005088000163,FX FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-03-01,29,202603,2026-08-04,81702668,83789437,81702668,0.966,78922025,78505306,78087204,0.85,0.85,0.85,0,0,0,0,0,0
58674224000169,VINLAND DEBÊNTURE INCENTIVADA S FIF INVESTIMENTO EM INFRA RF CRED PRIV LP RESP LIMITADA,Vinland,2025-01-01,19,202603,2026-08-04,617974626,682160696,617974626,0.9673,597791840,592212077,586405500,0.67,0.85,0.85,0,0,0,1,0,0
23034963000101,PEDRA NEGRA CLASSE DE INVESTIMENTO INCENTIVADA RF CRÉDITO PRIVADO INFRAESTRUTURA - RESP LIMITADA,BTG WM,2023-01-01,43,202603,2026-08-04,731220135,740982526,731220135,0.916,669823875,650880478,634151834,0.85,0.85,0.85,0,0,0,1,0,0
58280010000108,BTG PACTUAL DEB INCENTIVADAS BB FUNDO INCEN DE INVEST FINA EM INFRA RENDA FIXA CP RESP LIMITADA,BTG Asset,2025-01-01,19,202603,2026-08-04,341415566,487801978,341415566,1.3321,454783407,450637242,441320473,0.67,0.85,0.85,0,0,0,1,0,0
55138841000151,SANTANDER INVESTIMENTO EM INFRAESTRUTURA MULTIESTRATÉGIA RENDA FIXA CRED PRIV FIF RESP LIMITADA,SAM,2024-06-01,26,202603,2026-08-04,683175386,842377998,683175386,1.0822,739360591,738032639,736462570,0.85,0.85,0.85,0,0,0,1,0,0
