CNPJ,Nome,Gestor,Segmento,MesBase,PL_Carteira,Disponibilidades,TitulosPublicos,Compromissadas,ParcelaAberta,ParcelaConfid,CotasNaoIdentificadas,CaixaDireto,CaixaIndiretoConfirmado,CaixaIndiretoCandidato,CaixaPotencialTotal,PctPL,ClasseFundoCaixa,PLDiario,DataPLDiario,CaixaEstimadoAtual,FluxoLiquidoPosterior,Cobertura,NivelConfianca,Feeder,CompradorDireto,NoConsolidado,CaixaConsolidado,Justificativa
"64593756000174","RB VITÓRIA 2 FUNDO INCENTIVADO DE INVEST FINANCEIRO RENDA FIXA INVESTIMENTO EM INFRA - RESP LIMITADA","RB Asset","12431",202605,11935890.38,1002.97,0,0,1002.97,0,0,1002.97,165877.86,0,166880.83,0.014,"nao classificado",13564528.3,2026-07-09,189651.52,1378011.81,1,alto,nao,sim,sim,166880.83,"caixa indireto via fundo-caixa externo somado ao consolidado"
"57713013000125","BB M&Ms INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,15951742.87,11142.12,0,151153.25,162295.37,0,0,162295.37,0,0,162295.37,0.0102,"nao classificado",16113577.12,2026-07-09,163941.9,3.07,1,alto,nao,sim,sim,162295.37,""
"62361545000180","BB CARLI INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,9681458.1,11021.84,0,149177.39,160199.23,0,0,160199.23,0,0,160199.23,0.0165,"nao classificado",9728882.34,2026-07-09,160983.96,-19.72,1,alto,nao,sim,sim,160199.23,""
"61837478000165","BB MMF INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,30141708.9,11377.09,0,146213.6,157590.69,0,0,157590.69,0,0,157590.69,0.0052,"nao classificado",30367257.08,2026-07-09,158769.93,-18.61,1,alto,nao,sim,sim,157590.69,""
"63190767000140","BB CAMPEÃO INFRA RENDA FIXA FUNDO INCENTIVADO DE INV FINAN EM INFRAESTRUTURA RESP LIMITADA","BB Asset","12431",202605,18309666.55,11233.98,0,131394.66,142628.64,0,0,142628.64,0,0,142628.64,0.0078,"nao classificado",18333373.47,2026-07-09,142813.31,14.43,1,alto,nao,sim,sim,142628.64,""
"54374180000109","MONTECATINI FUNDO INCENTIVADO DE INVEST EM INFRA RENDA FIXA CRÉD PRIV RESPONSABILIDADE LIMITADA","Portofino","12431",202605,29909510.93,0,0,142005,0,142005,2706403,142005,0,0,142005,0.0047,"nao classificado",30093740.43,2026-07-09,142879.69,18.81,1,alto,nao,sim,sim,142005,"cotas confidenciais nao identificadas: R$ 2.706.403 (nao viram caixa)"
"61141201000101","BB JUJUBA INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,18702763.67,11033.02,0,130406.73,141439.75,0,0,141439.75,0,0,141439.75,0.0076,"nao classificado",18676781.98,2026-07-09,141243.26,16.11,1,alto,nao,sim,sim,141439.75,""
"64435884000190","BB ALIADIANTE INFRA RENDA FIXA FUNDO INCENTIVADO DE INVEST FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,19856686.23,11070.3,0,118551.57,129621.87,0,0,129621.87,0,0,129621.87,0.0065,"nao classificado",20994749.76,2026-07-09,137051,1007994.6,1,alto,nao,sim,sim,129621.87,""
"55215989000142","SINGULARITY FUNDO INCENTIVADO DE INVEST EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA","Portofino","12431",202605,24083006.85,0,0,120699,0,120699,2599811,120699,0,0,120699,0.005,"nao classificado",24236044.57,2026-07-09,121465.99,32.51,1,medio,nao,sim,sim,120699,"cotas confidenciais nao identificadas: R$ 2.599.811 (nao viram caixa)"
"53962293000154","SANTANDER PB ALOCAÇÃO MASTER INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","San WM","12431",202605,18661659.99,5000,0,0,5000,0,0,5000,112696.93,0,117696.93,0.0063,"nao classificado",18749954.77,2026-07-09,118253.8,100020.5,1,alto,nao,sim,sim,117696.93,"caixa indireto via fundo-caixa externo somado ao consolidado"
"23884659000153","SIEBEN CDI DEB INCENTIVADAS FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO","XPG","12431",202605,37462171.39,2050,114516,0,0,116566,1927471,116566,0,0,116566,0.0031,"nao classificado",38532331.97,2026-07-09,119895.87,-169.45,1,alto,nao,sim,sim,116566,"cotas confidenciais nao identificadas: R$ 1.927.471 (nao viram caixa)"
"62361467000114","BB OXD INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,14927397.61,10900.17,0,102744.69,113644.86,0,0,113644.86,0,0,113644.86,0.0076,"nao classificado",14974928.14,2026-07-09,114006.72,-8.82,1,alto,nao,sim,sim,113644.86,""
"62361404000168","BB ANGATU ISLAND INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RESP LIM","BB Asset","12431",202605,13386058.2,10997.89,0,97805.04,108802.93,0,0,108802.93,0,0,108802.93,0.0081,"nao classificado",13464156.48,2026-07-09,109437.72,-12.01,1,alto,nao,sim,sim,108802.93,""
"41373706000186","FRATER DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO FINANCEIRO EM  INFRAESTRUTURA RENDA FIXA","BDR","12431",202605,65462737.53,0,0,108566.36,108566.36,0,0,108566.36,0,0,108566.36,0.0017,"nao classificado",65925796.61,2026-07-09,109334.32,44.1,1,alto,nao,sim,sim,108566.36,""
"63190269000106","BB 3LEHS INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,20452496.98,10354.08,0,97805.04,108159.12,0,0,108159.12,0,0,108159.12,0.0053,"nao classificado",19545182.08,2026-07-09,103360.96,-1099977.99,1,alto,nao,sim,sim,108159.12,""
"63189574000170","BB UNIÃO CINCO INFRA RF  FUNDO INCENTIVADO DE INVESTIMENTO FINAN EM INFRAESTRUTURA RESP LIMITADA","BB Asset","12431",202605,16787928.87,10543.54,0,96817.11,107360.65,0,0,107360.65,0,0,107360.65,0.0064,"nao classificado",16945169.05,2026-07-09,108366.22,10.65,1,alto,nao,sim,sim,107360.65,""
"57010267000187","FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA BORGOTARO","BRAM","12431",202605,23353505.98,10000,94452.86,0,104452.86,0,0,104452.86,0,0,104452.86,0.0045,"nao classificado",23522785.02,2026-07-09,105209.99,10.32,1,alto,nao,sim,sim,104452.86,""
"54487556000183","SANTANDER PB WELFARE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESPONSABILIDADE LIMITADA","San WM","12431",202605,16911852.2,5222.21,0,0,5222.21,0,0,5222.21,98554.31,0,103776.52,0.0061,"nao classificado",16665724.75,2026-07-09,102266.21,-300010.83,1,alto,nao,sim,sim,103776.52,"caixa indireto via fundo-caixa externo somado ao consolidado"
"55539196000189","FUNDO DE INVESTIMENTO FINANCEIRO CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA G5 CAMBUCÁ","G5","12431",202605,29211664.16,3000,0,0,3000,0,0,3000,100095.31,0,103095.31,0.0035,"nao classificado",29777418.25,2026-07-09,105092,96.05,1,alto,nao,sim,sim,103095.31,"caixa indireto via fundo-caixa externo somado ao consolidado"
"61140970000187","BB CMLM INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,10416567.77,10973.24,0,91877.46,102850.7,0,0,102850.7,0,0,102850.7,0.0099,"nao classificado",10429651.34,2026-07-09,102979.88,-24.06,1,alto,nao,sim,sim,102850.7,""
"61140801000147","BB AFRODITE INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,10787780.27,11083.94,0,90889.53,101973.47,0,0,101973.47,0,0,101973.47,0.0095,"nao classificado",10821743.72,2026-07-09,102294.52,-1.79,1,alto,nao,sim,sim,101973.47,""
"61836753000126","BB NEXUS INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,11321971.37,10286.33,0,90889.53,101175.86,0,0,101175.86,0,0,101175.86,0.0089,"nao classificado",11423643.07,2026-07-09,102084.42,32.45,1,alto,nao,sim,sim,101175.86,""
"57714726000103","BB T&B INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA","BB Asset","12431",202605,12089570.66,10210.9,0,84961.96,95172.86,0,0,95172.86,0,0,95172.86,0.0079,"nao classificado",12186030.23,2026-07-09,95932.22,8.37,1,alto,nao,sim,sim,95172.86,""
"47776713000105","TAPEMA DEBENTURES INCENTIVADAS FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","BTG WM","12431",202605,14703418.45,0,0,0,0,0,0,0,90355.78,0,90355.78,0.0061,"nao classificado",14670224.07,2026-07-09,90151.8,-105062.55,1,alto,nao,sim,sim,90355.78,"caixa indireto via fundo-caixa externo somado ao consolidado"
"61843171000177","G5 FLAMINGO FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA","G5","12431",202605,27151697.12,2000,0,0,2000,0,0,2000,86088.71,0,88088.71,0.0032,"nao classificado",27501881.98,2026-07-09,89224.82,25.03,1,alto,nao,sim,sim,88088.71,"caixa indireto via fundo-caixa externo somado ao consolidado"
"64436536000137","BB BSR INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA","BB Asset","12431",202605,46609015.76,10945.88,0,77058.52,88004.4,0,0,88004.4,0,0,88004.4,0.0019,"nao classificado",47145514.81,2026-07-09,89017.39,-2.26,1,alto,nao,sim,sim,88004.4,""
"62727602000100","BB SDF INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA","BB Asset","12431",202605,9995838.86,11005.4,0,71130.94,82136.34,0,0,82136.34,0,0,82136.34,0.0082,"nao classificado",11076022.78,2026-07-09,91012.27,976369.64,1,alto,nao,sim,sim,82136.34,""
"62729351000195","BB ALL RSLL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,24025269.43,11281.31,0,70143.01,81424.32,0,0,81424.32,0,0,81424.32,0.0034,"nao classificado",24276913.29,2026-07-09,82277.17,-40.7,1,alto,nao,sim,sim,81424.32,""
"54602844000131","BB NINA INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,203416640.05,11425.33,0,68167.15,79592.48,0,0,79592.48,0,0,79592.48,0.0004,"nao classificado",205489134.9,2026-07-09,80403.4,49495.35,1,alto,nao,sim,sim,79592.48,""
"63197072000190","BB RX2 INFRA RENDA FIXA FUNDO INCENTIVADO DE INVEST FINAN EM INFRAESTRUTURA RESP LIMITADA","BB Asset","12431",202605,20082222.27,10897.59,0,65203.36,76100.95,0,0,76100.95,0,0,76100.95,0.0038,"nao classificado",20294087.57,2026-07-09,76903.81,-50.28,1,alto,nao,sim,sim,76100.95,""
"59819194000102","BB MINDUIM INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,21935283.79,11395.31,0,64215.43,75610.74,0,0,75610.74,0,0,75610.74,0.0034,"nao classificado",22054875.11,2026-07-09,76022.97,-1.76,1,alto,nao,sim,sim,75610.74,""
"54272086000130","BRADESCO FIF - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA TEXFOUR","BRAM","12431",202605,67579030.85,10000,63644.5,0,73644.5,0,0,73644.5,0,0,73644.5,0.0011,"nao classificado",68094271.95,2026-07-09,74205.99,-80.47,1,alto,nao,sim,sim,73644.5,""
"62361637000160","BB EEAA BEZERRA INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RESP LIMITADA","BB Asset","12431",202605,10831351.48,10802.08,0,62239.57,73041.65,0,0,73041.65,0,0,73041.65,0.0067,"nao classificado",10964721.05,2026-07-09,73941.03,19.45,1,alto,nao,sim,sim,73041.65,""
"62726496000132","BB ARONA INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,13221069.22,11461.46,0,59275.78,70737.24,0,0,70737.24,0,0,70737.24,0.0054,"nao classificado",13321740.88,2026-07-09,71275.87,-5.02,1,alto,nao,sim,sim,70737.24,""
"24552346000160","NIKOS DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO EM INFRAESTRUTURA  RENDA FIXA CRÉDITO PRIVADO LP","Nikos","12431",202605,9025914.03,0,0,61530,0,61530,743047,61530,0,0,61530,0.0068,"nao classificado",8484528.87,2026-07-09,57839.36,-595376.74,0.9683,alto,nao,sim,sim,61530,"cotas confidenciais nao identificadas: R$ 743.047 (nao viram caixa)"
"63190103000181","BB AMARCORD INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,10431970.75,10687.6,0,50384.41,61072.01,0,0,61072.01,0,0,61072.01,0.0059,"nao classificado",10451116,2026-07-09,61184.09,12.89,1,alto,nao,sim,sim,61072.01,""
"60606855000192","ABSOLUTE HIKER INFRA II FIF FUNDO INCENTIVADO EM INVEST DEB DE INFRA RF CRED PRIV LP RESP LIMITADA","Absolute","12431",202605,4130381.77,1639,0,56526,0,58165,54686,58165,0,0,58165,0.0141,"nao classificado",3803765.88,2026-07-09,53565.52,-400905.64,1,alto,nao,sim,sim,58165,"cotas confidenciais nao identificadas: R$ 54.686 (nao viram caixa)"
"42287499000100","PREVI-GM CRÉDITO ESTRUTURADO II FI FINANCEIRO RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA","Capitânia","12431",202605,38702104.38,124.52,57310.48,0,57435,0,0,57435,0.35,0,57435.35,0.0015,"nao classificado",39410502.49,2026-07-09,58486.64,794093.32,1,alto,nao,sim,sim,57435.35,"caixa indireto via fundo-caixa externo somado ao consolidado"
"63189681000106","BB MVFC INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINAN EM INFRAESTRUTURA RESP LIMITADA","BB Asset","12431",202605,15734205.98,11052.72,0,43468.91,54521.63,0,0,54521.63,0,0,54521.63,0.0035,"nao classificado",15660137.78,2026-07-09,54264.97,14.72,1,alto,nao,sim,sim,54521.63,""
"11308040000111","FIF  - CLASSE DE INVESTIMENTO MULTIMERCADO SAFIRA CRÉDITO PRIVADO - RESP LIMITADA","Valia","12431",202605,95445099.88,3000,0,49311.72,52311.72,0,0,52311.72,0,0,52311.72,0.0005,"nao classificado",95619034.85,2026-07-09,52407.05,72.36,1,alto,nao,sim,sim,52311.72,""
"61835634000159","BB TAMBORETE INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RESP LIMITADA","BB Asset","12431",202605,11266891.37,10675.16,0,41493.05,52168.21,0,0,52168.21,0,0,52168.21,0.0046,"nao classificado",11401170.83,2026-07-09,52789.95,-2.03,1,alto,nao,sim,sim,52168.21,""
"55342126000136","AVANTI FIF CIC FI INCENTIVADO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA","IAM","12431",202605,44075234.7,0,0,0,0,0,0,0,50340.33,0,50340.33,0.0011,"nao classificado",44675475.65,2026-07-09,51025.89,60.79,1,alto,nao,sim,sim,50340.33,"caixa indireto via fundo-caixa externo somado ao consolidado"
"59818797000181","BB BULHÕES INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,35741049.04,11031.89,0,30625.82,41657.71,0,0,41657.71,0,0,41657.71,0.0012,"nao classificado",36174058.16,2026-07-09,42162.4,17.24,1,alto,nao,sim,sim,41657.71,""
"55538903000112","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADA INVESTIMENTO EM INFRA G5 CYPRESS POINT","G5","12431",202605,18721107.21,3000,0,0,3000,0,0,3000,36580.94,0,39580.94,0.0021,"nao classificado",18898806.8,2026-07-09,39956.64,33.1,1,alto,nao,sim,sim,39580.94,"caixa indireto via fundo-caixa externo somado ao consolidado"
"63189410000142","BB JK PERFORMANCE INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RESP LIMIT","BB Asset","12431",202605,15785308.34,10768.05,0,27662.03,38430.08,0,0,38430.08,0,0,38430.08,0.0024,"nao classificado",15927715.41,2026-07-09,38776.78,2.53,1,alto,nao,sim,sim,38430.08,""
"54976744000175","S24 FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","Portofino","12431",202605,19956455.72,0,0,37202.67,37202.67,0,0,37202.67,0,0,37202.67,0.0019,"nao classificado",20058440.31,2026-07-09,37392.79,2.87,1,alto,nao,sim,sim,37202.67,""
"62361327000146","BB BSM INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA","BB Asset","12431",202605,14780673,10440.01,0,22722.38,33162.39,0,0,33162.39,0,0,33162.39,0.0022,"nao classificado",14889759.56,2026-07-09,33407.14,8.72,1,alto,nao,sim,sim,33162.39,""
"54754380000189","LVT FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","BTG WM","12431",202605,37506540.92,0,0,29619,0,29619,5712922,29619,0,0,29619,0.0008,"nao classificado",36506880.39,2026-07-09,28829.57,-1263012.91,1,medio,nao,sim,sim,29619,"cotas confidenciais nao identificadas: R$ 5.712.922 (nao viram caixa)"
"08814754000197","BABY DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO","XPG","12431",202605,6109583.13,2010,19107,0,0,21117,371593,21117,0,0,21117,0.0035,"nao classificado",6289444.99,2026-07-09,21738.67,-17.75,1,alto,nao,sim,sim,21117,"cotas confidenciais nao identificadas: R$ 371.593 (nao viram caixa)"
"54200289000111","SK8 FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA","G5","12431",202605,17306311.03,2000.01,0,0,2000.01,0,0,2000.01,16667.33,0,18667.34,0.0011,"nao classificado",17392599.62,2026-07-09,18760.41,8.04,1,alto,nao,sim,sim,18667.34,"caixa indireto via fundo-caixa externo somado ao consolidado"
"55030873000139","BRADESCO FIF - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA DALI","BRAM","12431",202605,136499819.84,10000,0,0,10000,0,0,10000,0,0,10000,0.0001,"nao classificado",137666016.58,2026-07-09,10085.44,-95.88,1,alto,nao,sim,sim,10000,""
"54558737000153","BRADESCO FIF - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA WIT III","BRAM","12431",202605,40915074.08,10000,0,0,10000,0,0,10000,0,0,10000,0.0002,"nao classificado",41231742.31,2026-07-09,10077.4,19.23,1,alto,nao,sim,sim,10000,""
"54436219000167","GARDÊNIA FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA","BRAM","12431",202605,46272730.81,10000,0,0,10000,0,0,10000,0,0,10000,0.0002,"nao classificado",46638719.42,2026-07-09,10079.09,-15.88,1,alto,nao,sim,sim,10000,""
"53858396000179","BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO - Ci RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA BELLA","BRAM","12431",202605,33164762.26,10000,0,0,10000,0,0,10000,0,0,10000,0.0003,"nao classificado",33430252.29,2026-07-09,10080.05,-14.57,1,alto,nao,sim,sim,10000,""
"54228000000172","FUNDO DE INVESTIMENTO FINANCEIRO CI RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA ZAPALLAR","BRAM","12431",202605,28491175.73,10000,0,0,10000,0,0,10000,0,0,10000,0.0004,"nao classificado",28702462.75,2026-07-09,10074.16,-5.75,1,alto,nao,sim,sim,10000,""
"54710401000164","BRADESCO FIF - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA AQUILA","BRAM","12431",202605,38310139.01,10000,0,0,10000,0,0,10000,0,0,10000,0.0003,"nao classificado",38597829.26,2026-07-09,10075.1,70.35,1,alto,nao,sim,sim,10000,""
"55052221000103","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA BOA VISTA","BRAM","12431",202605,28837222.75,10000,0,0,10000,0,0,10000,0,0,10000,0.0003,"nao classificado",29037438.88,2026-07-09,10069.43,-43.48,1,alto,nao,sim,sim,10000,""
"50868823000101","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA JATIÚCA","BRAM","12431",202605,30105761.18,10000,0,0,10000,0,0,10000,0,0,10000,0.0003,"nao classificado",30372270.84,2026-07-09,10088.52,1.41,1,alto,nao,sim,sim,10000,""
"55172307000161","SANTANDER PB IPUMIRIM INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","San WM","12431",202605,271036854.85,5081,0,0,0,5081,53801079,5081,0,0,5081,0,"nao classificado",233721250.34,2026-07-09,4381.46,-39088785.75,1,medio,nao,sim,sim,5081,"cotas confidenciais nao identificadas: R$ 53.801.079 (nao viram caixa)"
"31908005000140","G5 SHLIMS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA  RENDA FIXA","G5","12431",202605,36407766.02,3000,0,0,3000,0,0,3000,0,436243.74,3000,0.0001,"nao classificado",36662449.83,2026-07-09,3020.99,68.07,1,alto,nao,sim,sim,3000,""
