CNPJ,Ref,Media180,NDias
04587998000123,202512,148646682,126
04587998000123,202601,148425646,126
04587998000123,202602,148150552,124
04587998000123,202603,148024077,123
04587998000123,202604,147918777,122
04587998000123,202605,147716408,121
04587998000123,202606,147572482,122
04587998000123,202607,147608647,124
04587998000123,HOJE,147633895,122
04588017000162,202512,157393417,126
04588017000162,202601,159065318,126
04588017000162,202602,161122161,124
04588017000162,202603,163789872,123
04588017000162,202604,166378967,122
04588017000162,202605,168387186,121
04588017000162,202606,169069793,122
04588017000162,202607,169426558,124
04588017000162,HOJE,169544726,122
04618345000164,202512,170899790,126
04618345000164,202601,170023307,126
04618345000164,202602,169168686,124
04618345000164,202603,168058658,123
04618345000164,202604,167011233,122
04618345000164,202605,160531276,121
04618345000164,202606,152518238,122
04618345000164,202607,146858230,124
04618345000164,HOJE,146112508,122
04621721000170,202512,1695396594,126
04621721000170,202601,1623474881,126
04621721000170,202602,1560054508,124
04621721000170,202603,1486736124,123
04621721000170,202604,1429198379,122
04621721000170,202605,1380768643,121
04621721000170,202606,1340266054,122
04621721000170,202607,1313412991,124
04621721000170,HOJE,1310218037,121
04764252000148,202512,206287945,126
04764252000148,202601,205846469,126
04764252000148,202602,205158981,124
04764252000148,202603,201096671,123
04764252000148,202604,197545807,122
04764252000148,202605,193868501,121
04764252000148,202606,190253942,122
04764252000148,202607,188644379,124
04764252000148,HOJE,188333927,122
04786966000157,202512,15904332,126
04786966000157,202601,16062632,126
04786966000157,202602,16208307,124
04786966000157,202603,16378453,123
04786966000157,202604,16531642,122
04786966000157,202605,16689793,121
04786966000157,202606,16846956,122
04786966000157,202607,17013956,124
04786966000157,HOJE,17036827,122
04841576000132,202512,25691400,126
04841576000132,202601,23993104,126
04841576000132,202602,22402396,124
04841576000132,202603,20418155,123
04841576000132,202604,18554098,122
04841576000132,202605,16644096,121
04841576000132,202606,14804196,122
04841576000132,202607,12898685,124
04841576000132,HOJE,12691191,121
04875006000163,202512,291809934,126
04875006000163,202601,294143880,126
04875006000163,202602,296355165,124
04875006000163,202603,298351063,123
04875006000163,202604,299461578,122
04875006000163,202605,300677430,121
04875006000163,202606,301906209,122
04875006000163,202607,303290875,124
04875006000163,HOJE,303445167,122
04885403000116,202512,431218986,126
04885403000116,202601,436241067,126
04885403000116,202602,440835432,124
04885403000116,202603,446354106,123
04885403000116,202604,451409001,122
04885403000116,202605,456518839,121
04885403000116,202606,461674824,122
04885403000116,202607,467231507,124
04885403000116,HOJE,467989913,122
04885571000101,202512,107584955,126
04885571000101,202601,102035566,126
04885571000101,202602,96962755,124
04885571000101,202603,91154445,123
04885571000101,202604,86555147,122
04885571000101,202605,82791100,121
04885571000101,202606,82293793,122
04885571000101,202607,82551594,124
04885571000101,HOJE,82578052,122
04899128000190,202512,4909865499,126
04899128000190,202601,4765150503,126
04899128000190,202602,4624640124,124
04899128000190,202603,4468599378,123
04899128000190,202604,4325795531,122
04899128000190,202605,4193549381,121
04899128000190,202606,4076615504,122
04899128000190,202607,3965140222,124
04899128000190,HOJE,3951111921,122
05018037000160,202512,819167116,126
05018037000160,202601,803135563,126
05018037000160,202602,761949033,124
05018037000160,202603,696606764,123
05018037000160,202604,644941733,122
05018037000160,202605,583869679,121
05018037000160,202606,511748880,122
05018037000160,202607,439073786,124
05018037000160,HOJE,431188743,121
05108379000171,202512,493562426,126
05108379000171,202601,482689004,126
05108379000171,202602,467795228,124
05108379000171,202603,445352954,123
05108379000171,202604,416468267,122
05108379000171,202605,376533933,121
05108379000171,202606,336206099,122
05108379000171,202607,305518561,124
05108379000171,HOJE,302286335,122
05508422000196,202512,137320612,126
05508422000196,202601,138935613,126
05508422000196,202602,140414096,124
05508422000196,202603,142151223,123
05508422000196,202604,143704168,122
05508422000196,202605,145315754,121
05508422000196,202606,146965566,122
05508422000196,202607,149740860,124
05508422000196,HOJE,150110681,122
05615511000131,202512,341418263,126
05615511000131,202601,342883659,126
05615511000131,202602,343750939,124
05615511000131,202603,344984868,123
05615511000131,202604,346669850,122
05615511000131,202605,348610887,121
05615511000131,202606,351738540,122
05615511000131,202607,355938047,124
05615511000131,HOJE,356583457,122
05615522000111,202512,375503990,126
05615522000111,202601,381665072,126
05615522000111,202602,387351862,124
05615522000111,202603,394138896,123
05615522000111,202604,400302834,122
05615522000111,202605,409673575,121
05615522000111,202606,420245662,122
05615522000111,202607,432797720,124
05615522000111,HOJE,434477395,122
05642617000124,202512,1082877799,126
05642617000124,202601,1082173179,126
05642617000124,202602,1081607720,124
05642617000124,202603,1083306774,123
05642617000124,202604,1087094928,122
05642617000124,202605,1090533991,121
05642617000124,202606,1093551314,122
05642617000124,202607,1098211997,124
05642617000124,HOJE,1098998947,121
05755769000133,202512,574399702,126
05755769000133,202601,584775706,126
05755769000133,202602,606949447,124
05755769000133,202603,635079344,123
05755769000133,202604,662968272,122
05755769000133,202605,690585326,121
05755769000133,202606,712312924,122
05755769000133,202607,729711453,124
05755769000133,HOJE,730676768,121
05832360000173,202512,17445828020,126
05832360000173,202601,17323161527,126
05832360000173,202602,17336789846,124
05832360000173,202603,17369707425,123
05832360000173,202604,17367947100,122
05832360000173,202605,17513003893,121
05832360000173,202606,17656991549,122
05832360000173,202607,17788001463,124
05832360000173,HOJE,17780735417,122
05922462000180,202512,180254934,126
05922462000180,202601,177214278,126
05922462000180,202602,173828736,124
05922462000180,202603,169973984,123
05922462000180,202604,167925890,122
05922462000180,202605,163201216,121
05922462000180,202606,157394101,122
05922462000180,202607,153502682,124
05922462000180,HOJE,153224708,122
06015421000172,202512,670202353,126
06015421000172,202601,656548577,126
06015421000172,202602,632045603,124
06015421000172,202603,596696090,123
06015421000172,202604,561653242,122
06015421000172,202605,526748821,121
06015421000172,202606,501753048,122
06015421000172,202607,500447579,124
06015421000172,HOJE,501514136,121
06066907000130,202512,14832943396,126
06066907000130,202601,14844894927,126
06066907000130,202602,14853062803,124
06066907000130,202603,14800809831,123
06066907000130,202604,14671120750,122
06066907000130,202605,14528762339,121
06066907000130,202606,14397096977,122
06066907000130,202607,14219823986,124
06066907000130,HOJE,14193038024,122
06077638000107,202512,596670736,126
06077638000107,202601,591098175,126
06077638000107,202602,585998271,124
06077638000107,202603,579383035,123
06077638000107,202604,573471518,122
06077638000107,202605,567726035,121
06077638000107,202606,564987255,122
06077638000107,202607,563048950,124
06077638000107,HOJE,562776279,122
06086684000172,202512,46246532,126
06086684000172,202601,45647849,126
06086684000172,202602,44945692,124
06086684000172,202603,43992942,123
06086684000172,202604,43142059,122
06086684000172,202605,42850226,121
06086684000172,202606,42734381,122
06086684000172,202607,42587969,124
06086684000172,HOJE,42588210,122
06175696000173,202512,45619566346,126
06175696000173,202601,46296782577,126
06175696000173,202602,46636856298,124
06175696000173,202603,46878281164,123
06175696000173,202604,47027553725,122
06175696000173,202605,47199007583,121
06175696000173,202606,47847737988,122
06175696000173,202607,48407273892,124
06175696000173,HOJE,48533894655,122
06866051000187,202512,2551023965,126
06866051000187,202601,2621646216,126
06866051000187,202602,2680398523,124
06866051000187,202603,2733131944,123
06866051000187,202604,2715505539,122
06866051000187,202605,2626869437,121
06866051000187,202606,2543051766,122
06866051000187,202607,2428540728,124
06866051000187,HOJE,2412638851,122
07593967000173,202512,39343484186,126
07593967000173,202601,40256822849,126
07593967000173,202602,40157102491,124
07593967000173,202603,39210723061,123
07593967000173,202604,37463705955,122
07593967000173,202605,35175105863,121
07593967000173,202606,32351887176,122
07593967000173,202607,29381540793,124
07593967000173,HOJE,28942480731,122
07889704000106,202512,19903091,126
07889704000106,202601,19866769,126
07889704000106,202602,19817141,124
07889704000106,202603,19754888,123
07889704000106,202604,19798321,122
07889704000106,202605,19904954,121
07889704000106,202606,20086811,122
07889704000106,202607,20227335,124
07889704000106,HOJE,20250154,122
07892335000100,202512,1049005205,126
07892335000100,202601,1091165545,126
07892335000100,202602,1136258187,124
07892335000100,202603,1161144292,123
07892335000100,202604,1172270508,122
07892335000100,202605,1194622073,121
07892335000100,202606,1213330043,122
07892335000100,202607,1198487037,124
07892335000100,HOJE,1194135633,122
07900255000150,202512,267880619,126
07900255000150,202601,267524336,126
07900255000150,202602,268343162,124
07900255000150,202603,265517111,123
07900255000150,202604,261360776,122
07900255000150,202605,257145203,121
07900255000150,202606,252645568,122
07900255000150,202607,243784109,124
07900255000150,HOJE,242585805,121
08252580000116,202512,21307765,126
08252580000116,202601,21361268,126
08252580000116,202602,21412377,124
08252580000116,202603,21473300,123
08252580000116,202604,21500699,122
08252580000116,202605,21546060,121
08252580000116,202606,21571939,122
08252580000116,202607,21640715,124
08252580000116,HOJE,21669265,122
08418151000176,202512,19343814616,126
08418151000176,202601,19713303684,126
08418151000176,202602,20191808281,124
08418151000176,202603,21010063180,123
08418151000176,202604,21881436002,122
08418151000176,202605,22701556975,121
08418151000176,202606,23180401497,122
08418151000176,202607,23560130404,124
08418151000176,HOJE,23615366840,122
08608370000118,202512,136392595,126
08608370000118,202601,135488288,126
08608370000118,202602,134965830,124
08608370000118,202603,134812157,123
08608370000118,202604,135254151,122
08608370000118,202605,136183465,121
08608370000118,202606,137608782,122
08608370000118,202607,139180125,124
08608370000118,HOJE,139339882,120
08708502000183,202512,20937719,126
08708502000183,202601,20247605,126
08708502000183,202602,19678769,124
08708502000183,202603,18743107,123
08708502000183,202604,17612609,122
08708502000183,202605,16876288,121
08708502000183,202606,16180368,122
08708502000183,202607,15445647,124
08708502000183,HOJE,15328938,122
08814754000197,202512,8228916,126
08814754000197,202601,8335951,126
08814754000197,202602,8437076,124
08814754000197,202603,8486390,123
08814754000197,202604,8109094,122
08814754000197,202605,7732978,121
08814754000197,202606,7357381,122
08814754000197,202607,6953344,124
08814754000197,HOJE,6885326,122
08868449000188,202512,53034425,126
08868449000188,202601,52698116,126
08868449000188,202602,51986183,124
08868449000188,202603,51026898,123
08868449000188,202604,50144496,122
08868449000188,202605,49198722,121
08868449000188,202606,48269720,122
08868449000188,202607,48186261,124
08868449000188,HOJE,48256175,122
08915927000163,202512,30210757270,126
08915927000163,202601,30073807880,126
08915927000163,202602,29964140842,124
08915927000163,202603,29603358546,123
08915927000163,202604,29540661683,122
08915927000163,202605,29594372856,121
08915927000163,202606,30417640123,122
08915927000163,202607,31143857862,124
08915927000163,HOJE,31315594514,122
08960971000195,202512,1271999339,126
08960971000195,202601,1305727462,126
08960971000195,202602,1341031394,124
08960971000195,202603,1381332805,123
08960971000195,202604,1402070362,122
08960971000195,202605,1444446780,121
08960971000195,202606,1488940432,122
08960971000195,202607,1493185094,124
08960971000195,HOJE,1494577865,122
08960978000107,202512,242910501,126
08960978000107,202601,242180047,126
08960978000107,202602,240774161,124
08960978000107,202603,238321075,123
08960978000107,202604,235793398,122
08960978000107,202605,234304436,121
08960978000107,202606,232447376,122
08960978000107,202607,230603670,124
08960978000107,HOJE,230269623,122
08984821000111,202512,69182851,126
08984821000111,202601,75832282,126
08984821000111,202602,79147934,124
08984821000111,202603,79693166,123
08984821000111,202604,77405243,122
08984821000111,202605,75166187,121
08984821000111,202606,75442595,122
08984821000111,202607,69387915,124
08984821000111,HOJE,68530209,122
09083848000104,202512,127307801,126
09083848000104,202601,126867858,126
09083848000104,202602,126393652,124
09083848000104,202603,126920608,123
09083848000104,202604,130648751,122
09083848000104,202605,135163929,121
09083848000104,202606,139886222,122
09083848000104,202607,144950615,124
09083848000104,HOJE,145655887,122
09087708000104,202512,288643671,126
09087708000104,202601,256288187,126
09087708000104,202602,216707881,124
09087708000104,202603,168583392,123
09087708000104,202604,141088502,122
09087708000104,202605,123102793,121
09087708000104,202606,105355158,122
09087708000104,202607,95520384,124
09087708000104,HOJE,95731758,122
09087799000170,202512,404964639,126
09087799000170,202601,408294534,126
09087799000170,202602,412180228,124
09087799000170,202603,417195921,123
09087799000170,202604,422447619,122
09087799000170,202605,427728171,121
09087799000170,202606,432385817,122
09087799000170,202607,437549508,124
09087799000170,HOJE,438321218,122
09136668000135,202512,4619941676,126
09136668000135,202601,4586960800,126
09136668000135,202602,4551445693,124
09136668000135,202603,4521392256,123
09136668000135,202604,4502678293,121
09136668000135,202605,4498569144,120
09136668000135,202606,4495763826,121
09136668000135,202607,4468498381,122
09136668000135,HOJE,4466395420,120
09181291000136,202512,29852824,126
09181291000136,202601,30129006,126
09181291000136,202602,30298516,124
09181291000136,202603,30207302,123
09181291000136,202604,30130599,122
09181291000136,202605,30045955,121
09181291000136,202606,29946688,122
09181291000136,202607,29857539,124
09181291000136,HOJE,29824092,121
09215250000113,202512,24107395394,126
09215250000113,202601,24969155083,126
09215250000113,202602,25474830405,124
09215250000113,202603,26386486097,123
09215250000113,202604,27204200119,122
09215250000113,202605,27836215185,121
09215250000113,202606,28250634028,122
09215250000113,202607,29068067992,124
09215250000113,HOJE,29190892101,122
09238487000110,202512,2195820650,126
09238487000110,202601,2233936398,126
09238487000110,202602,2277853492,124
09238487000110,202603,2353839499,123
09238487000110,202604,2424039549,122
09238487000110,202605,2447568911,121
09238487000110,202606,2387574244,122
09238487000110,202607,2344611318,124
09238487000110,HOJE,2330757218,122
09274058000106,202512,78990754,126
09274058000106,202601,78796119,126
09274058000106,202602,80794129,124
09274058000106,202603,83254222,123
09274058000106,202604,85125192,122
09274058000106,202605,86542499,121
09274058000106,202606,87217404,122
09274058000106,202607,87079197,124
09274058000106,HOJE,86932411,122
09329721000114,202512,5670369155,126
09329721000114,202601,5599337149,126
09329721000114,202602,5573127961,124
09329721000114,202603,5567076820,123
09329721000114,202604,5627715543,122
09329721000114,202605,5676367061,121
09329721000114,202606,5709431226,122
09329721000114,202607,5796930036,124
09329721000114,HOJE,5809044878,122
09418454000151,202512,190933980,126
09418454000151,202601,193478353,126
09418454000151,202602,195949744,124
09418454000151,202603,197561756,123
09418454000151,202604,199073616,122
09418454000151,202605,200966796,121
09418454000151,202606,202409368,122
09418454000151,202607,203418915,124
09418454000151,HOJE,203502403,121
09441708000152,202512,53616532,126
09441708000152,202601,54844269,126
09441708000152,202602,57096332,124
09441708000152,202603,58707921,123
09441708000152,202604,58056373,122
09441708000152,202605,60866615,121
09441708000152,202606,62210841,122
09441708000152,202607,60463677,124
09441708000152,HOJE,60161074,121
09484942000167,202512,41825882,126
09484942000167,202601,42197899,126
09484942000167,202602,42550648,124
09484942000167,202603,42898532,123
09484942000167,202604,43250775,122
09484942000167,202605,43522496,121
09484942000167,202606,43581593,122
09484942000167,202607,43629089,124
09484942000167,HOJE,43632960,121
09522705000143,202512,1665451542,126
09522705000143,202601,1679315118,126
09522705000143,202602,1691692326,124
09522705000143,202603,1706167388,123
09522705000143,202604,1719020174,122
09522705000143,202605,1735119906,121
09522705000143,202606,1751837741,122
09522705000143,202607,1769645852,124
09522705000143,HOJE,1772114568,122
09523207000115,202512,69925506,126
09523207000115,202601,69625845,126
09523207000115,202602,69186900,124
09523207000115,202603,67634792,123
09523207000115,202604,64349115,122
09523207000115,202605,66356847,121
09523207000115,202606,68519025,122
09523207000115,202607,69778994,124
09523207000115,HOJE,69958337,122
09543255000175,202512,117461877,126
09543255000175,202601,116269837,126
09543255000175,202602,115403075,124
09543255000175,202603,114747318,123
09543255000175,202604,114728984,122
09543255000175,202605,115587023,121
09543255000175,202606,117172771,122
09543255000175,202607,130514740,124
09543255000175,HOJE,131082321,121
09577500000165,202512,2134053456,126
09577500000165,202601,2094574615,126
09577500000165,202602,2046299422,124
09577500000165,202603,1990635447,123
09577500000165,202604,1941468027,122
09577500000165,202605,1892273660,121
09577500000165,202606,1844745785,122
09577500000165,202607,1795788713,124
09577500000165,HOJE,1789152763,122
09639927000140,202512,23234228,126
09639927000140,202601,23453910,126
09639927000140,202602,23654833,124
09639927000140,202603,23895536,123
09639927000140,202604,24116161,122
09639927000140,202605,24342711,121
09639927000140,202606,24566613,122
09639927000140,202607,24807530,124
09639927000140,HOJE,24841038,122
09720710000160,202512,284827299,126
09720710000160,202601,292063738,126
09720710000160,202602,307659906,124
09720710000160,202603,335043455,123
09720710000160,202604,371851583,122
09720710000160,202605,421721751,121
09720710000160,202606,492607107,122
09720710000160,202607,577536793,124
09720710000160,HOJE,589049180,122
09720734000110,202512,551647051,126
09720734000110,202601,566320978,126
09720734000110,202602,577265662,124
09720734000110,202603,590220470,123
09720734000110,202604,593990126,122
09720734000110,202605,588564183,121
09720734000110,202606,575596564,122
09720734000110,202607,558981236,124
09720734000110,HOJE,556449604,122
10220241000108,202512,349938446,126
10220241000108,202601,341649336,126
10220241000108,202602,339123308,124
10220241000108,202603,336961007,123
10220241000108,202604,335498448,122
10220241000108,202605,335029447,121
10220241000108,202606,335444062,122
10220241000108,202607,332229600,124
10220241000108,HOJE,331770572,121
10237439000196,202512,35171593,125
10237439000196,202601,34858438,125
10237439000196,202602,34726889,123
10237439000196,202603,34493532,122
10237439000196,202604,34479386,122
10237439000196,202605,34961378,121
10237439000196,202606,36005083,122
10237439000196,202607,37047079,124
10237439000196,HOJE,37182863,122
10237450000156,202512,989244000,126
10237450000156,202601,1040232404,126
10237450000156,202602,1084992093,124
10237450000156,202603,1118610402,123
10237450000156,202604,1102880779,122
10237450000156,202605,1070135462,121
10237450000156,202606,1032288762,122
10237450000156,202607,1042627815,124
10237450000156,HOJE,1044493120,121
10264179000148,202512,3959998698,126
10264179000148,202601,3988645664,126
10264179000148,202602,4014543729,124
10264179000148,202603,4042144892,123
10264179000148,202604,4066177425,122
10264179000148,202605,4103978876,121
10264179000148,202606,4144528734,122
10264179000148,202607,4188354806,124
10264179000148,HOJE,4194169504,122
10264255000115,202512,41050961011,126
10264255000115,202601,41452971563,126
10264255000115,202602,41721434768,124
10264255000115,202603,41824312975,123
10264255000115,202604,41708527000,122
10264255000115,202605,41473257207,121
10264255000115,202606,41328141967,122
10264255000115,202607,41162454924,124
10264255000115,HOJE,41132182225,122
10322668000109,202512,1283389687,126
10322668000109,202601,1293157502,126
10322668000109,202602,1303320472,124
10322668000109,202603,1315843117,123
10322668000109,202604,1329414179,122
10322668000109,202605,1344210805,121
10322668000109,202606,1367925954,122
10322668000109,202607,1397688320,124
10322668000109,HOJE,1400521849,121
10326625000100,202512,891618649,126
10326625000100,202601,902986891,126
10326625000100,202602,907807765,124
10326625000100,202603,899719304,123
10326625000100,202604,879307380,122
10326625000100,202605,855445131,121
10326625000100,202606,831117058,122
10326625000100,202607,800342451,124
10326625000100,HOJE,796536441,121
10347184000114,202512,7441205908,126
10347184000114,202601,7625673381,126
10347184000114,202602,7743820825,124
10347184000114,202603,7730537590,123
10347184000114,202604,7765465521,122
10347184000114,202605,7811975181,121
10347184000114,202606,7954984636,122
10347184000114,202607,8134613868,124
10347184000114,HOJE,8151277628,122
10347228000106,202512,7684470761,126
10347228000106,202601,7737844604,126
10347228000106,202602,7765115257,124
10347228000106,202603,7773364338,123
10347228000106,202604,7687080981,122
10347228000106,202605,7609839479,121
10347228000106,202606,7534341227,122
10347228000106,202607,7447832079,124
10347228000106,HOJE,7440509279,122
10355529000181,202512,50250472,126
10355529000181,202601,50776488,126
10355529000181,202602,51258405,124
10355529000181,202603,51822647,123
10355529000181,202604,52340688,122
10355529000181,202605,52854235,121
10355529000181,202606,50956178,118
10355529000181,202607,45135350,109
10355529000181,HOJE,44857364,105
10551353000133,202512,871567808,126
10551353000133,202601,869172013,126
10551353000133,202602,866666581,124
10551353000133,202603,863150880,123
10551353000133,202604,858987885,122
10551353000133,202605,857605243,121
10551353000133,202606,856944157,122
10551353000133,202607,856133600,124
10551353000133,HOJE,856054297,121
10565506000100,202512,5570112872,126
10565506000100,202601,5441940709,126
10565506000100,202602,5414185483,124
10565506000100,202603,5416263966,123
10565506000100,202604,5453375302,122
10565506000100,202605,5488631807,121
10565506000100,202606,5547661351,122
10565506000100,202607,5605577547,124
10565506000100,HOJE,5601776407,122
10583916000175,202512,33064870130,126
10583916000175,202601,32811471449,126
10583916000175,202602,32579596397,124
10583916000175,202603,32449079222,123
10583916000175,202604,32564590545,122
10583916000175,202605,32860711067,121
10583916000175,202606,33308897984,122
10583916000175,202607,34085062983,124
10583916000175,HOJE,34201202707,122
10601349000132,202512,2086407187,126
10601349000132,202601,2163705208,126
10601349000132,202602,2161768644,124
10601349000132,202603,2162187746,123
10601349000132,202604,2125368181,122
10601349000132,202605,2073331545,121
10601349000132,202606,1953436144,122
10601349000132,202607,1905542736,124
10601349000132,HOJE,1909471994,122
10643489000173,202512,622512064,126
10643489000173,202601,622852308,126
10643489000173,202602,606601300,124
10643489000173,202603,599161018,123
10643489000173,202604,587009671,122
10643489000173,202605,592884406,121
10643489000173,202606,629973378,122
10643489000173,202607,687694401,124
10643489000173,HOJE,692529625,122
10813716000161,202512,3036254270,126
10813716000161,202601,3081521761,126
10813716000161,202602,3097935816,124
10813716000161,202603,3088371975,123
10813716000161,202604,3042558403,122
10813716000161,202605,2998761437,121
10813716000161,202606,2957211618,122
10813716000161,202607,2916856063,124
10813716000161,HOJE,2912269914,122
10843445000197,202512,5177103371,126
10843445000197,202601,5177733180,126
10843445000197,202602,5201917883,124
10843445000197,202603,5243326940,123
10843445000197,202604,5279304743,122
10843445000197,202605,5332647656,121
10843445000197,202606,5384280000,122
10843445000197,202607,5407187737,124
10843445000197,HOJE,5409651948,121
10948577000183,202512,19951890854,126
10948577000183,202601,20250462627,126
10948577000183,202602,20481986970,124
10948577000183,202603,20742900319,123
10948577000183,202604,21024557836,122
10948577000183,202605,21324656870,121
10948577000183,202606,21650939722,122
10948577000183,202607,22046193032,124
10948577000183,HOJE,22093800695,121
11039158000191,202512,24014087,126
11039158000191,202601,26675874,126
11039158000191,202602,29079190,124
11039158000191,202603,31991580,123
11039158000191,202604,34701193,122
11039158000191,202605,37516142,121
11039158000191,202606,38944680,122
11039158000191,202607,39338859,124
11039158000191,HOJE,39382266,121
11046645000181,202512,38417687315,126
11046645000181,202601,39173737418,126
11046645000181,202602,41353980023,124
11046645000181,202603,43533198876,123
11046645000181,202604,44983956055,122
11046645000181,202605,45865326161,121
11046645000181,202606,46523426489,122
11046645000181,202607,46657928650,124
11046645000181,HOJE,46439927992,122
11121992000121,202512,408620461,126
11121992000121,202601,413500327,126
11121992000121,202602,408919185,124
11121992000121,202603,391571902,123
11121992000121,202604,368193857,122
11121992000121,202605,344180640,121
11121992000121,202606,311496774,122
11121992000121,202607,271404350,124
11121992000121,HOJE,266510890,121
11225793000163,202512,23008965,126
11225793000163,202601,22800219,126
11225793000163,202602,22521056,124
11225793000163,202603,22165628,123
11225793000163,202604,21921328,122
11225793000163,202605,21932000,121
11225793000163,202606,21803812,122
11225793000163,202607,21498149,124
11225793000163,HOJE,21468506,122
11248452000103,202512,189517868,126
11248452000103,202601,192534235,126
11248452000103,202602,195359170,124
11248452000103,202603,198743946,123
11248452000103,202604,202346216,122
11248452000103,202605,206091825,121
11248452000103,202606,209997112,122
11248452000103,202607,214174204,124
11248452000103,HOJE,214678742,121
11308040000111,202512,91767712,126
11308040000111,202601,92338996,126
11308040000111,202602,92911099,124
11308040000111,202603,93469608,123
11308040000111,202604,94070116,122
11308040000111,202605,94512561,121
11308040000111,202606,94707673,122
11308040000111,202607,94918253,124
11308040000111,HOJE,94920259,121
11419792000150,202512,489863971,126
11419792000150,202601,614214897,126
11419792000150,202602,828682323,124
11419792000150,202603,1205654504,123
11419792000150,202604,1244606343,122
11419792000150,202605,1235308260,121
11419792000150,202606,1146844053,122
11419792000150,202607,1026643170,124
11419792000150,HOJE,999652443,122
11419818000160,202512,66678328270,126
11419818000160,202601,63012444686,126
11419818000160,202602,61023140180,124
11419818000160,202603,61092746668,123
11419818000160,202604,61210506418,122
11419818000160,202605,61455856940,121
11419818000160,202606,61579952352,122
11419818000160,202607,62234852692,124
11419818000160,HOJE,62306808440,122
11435262000103,202512,14421345,126
11435262000103,202601,14654591,126
11435262000103,202602,14868897,124
11435262000103,202603,15170065,123
11435262000103,202604,15446380,122
11435262000103,202605,15708851,121
11435262000103,202606,15937866,122
11435262000103,202607,16180780,124
11435262000103,HOJE,16219134,122
11435287000107,202512,718257924,126
11435287000107,202601,755186319,126
11435287000107,202602,787927741,124
11435287000107,202603,824469950,123
11435287000107,202604,854702774,122
11435287000107,202605,887292864,121
11435287000107,202606,907080089,122
11435287000107,202607,902454816,124
11435287000107,HOJE,900926742,122
11447056000105,202512,25559824,125
11447056000105,202601,25842958,125
11447056000105,202602,26099400,123
11447056000105,202603,26386258,122
11447056000105,202604,26739936,121
11447056000105,202605,27099953,120
11447056000105,202606,27457830,122
11447056000105,202607,27838510,124
11447056000105,HOJE,27891649,122
11447124000136,202512,6432434215,126
11447124000136,202601,6258364132,126
11447124000136,202602,6108077490,124
11447124000136,202603,5951050860,123
11447124000136,202604,5830032641,122
11447124000136,202605,5739469250,121
11447124000136,202606,5681865661,122
11447124000136,202607,5652108527,124
11447124000136,HOJE,5646787239,122
11447136000160,202512,223399887,125
11447136000160,202601,226393041,125
11447136000160,202602,229017755,123
11447136000160,202603,231311803,122
11447136000160,202604,228122461,122
11447136000160,202605,222879932,121
11447136000160,202606,215169381,122
11447136000160,202607,207661357,124
11447136000160,HOJE,206415495,122
11508507000177,202512,35032032,126
11508507000177,202601,35009474,126
11508507000177,202602,35200611,124
11508507000177,202603,35469372,123
11508507000177,202604,35777964,122
11508507000177,202605,36094966,121
11508507000177,202606,36450064,122
11508507000177,202607,36878126,124
11508507000177,HOJE,36940707,122
11555338000126,202512,731213211,126
11555338000126,202601,738497877,126
11555338000126,202602,746185348,124
11555338000126,202603,754355883,123
11555338000126,202604,758290583,122
11555338000126,202605,758786829,121
11555338000126,202606,761325582,122
11555338000126,202607,763928337,124
11555338000126,HOJE,764222961,122
11690117000160,202512,5551903,126
11690117000160,202601,5595483,126
11690117000160,202602,5618896,124
11690117000160,202603,5682436,123
11690117000160,202604,5671088,122
11690117000160,202605,5594099,121
11690117000160,202606,5487574,122
11690117000160,202607,5288943,124
11690117000160,HOJE,5270745,121
11839215000117,202512,2716153211,126
11839215000117,202601,2664558451,126
11839215000117,202602,2583403055,124
11839215000117,202603,2414366490,123
11839215000117,202604,2251004904,122
11839215000117,202605,2084777253,121
11839215000117,202606,1927880860,122
11839215000117,202607,1796481856,124
11839215000117,HOJE,1779858919,122
11952676000100,202512,285039938,126
11952676000100,202601,279796419,126
11952676000100,202602,273042708,124
11952676000100,202603,263631500,123
11952676000100,202604,254969152,122
11952676000100,202605,246765271,121
11952676000100,202606,236881671,122
11952676000100,202607,230832322,124
11952676000100,HOJE,230069833,122
11961080000168,202512,173240058,126
11961080000168,202601,175105061,126
11961080000168,202602,176883303,124
11961080000168,202603,179195844,123
11961080000168,202604,181216491,122
11961080000168,202605,183152384,121
11961080000168,202606,184951898,122
11961080000168,202607,186543128,124
11961080000168,HOJE,186746496,122
11961206000102,202512,398657250,126
11961206000102,202601,401809424,126
11961206000102,202602,403420764,124
11961206000102,202603,404605162,123
11961206000102,202604,405017931,122
11961206000102,202605,394197730,121
11961206000102,202606,376625607,122
11961206000102,202607,365093307,124
11961206000102,HOJE,363462940,122
12059831000118,202512,206145194,126
12059831000118,202601,208868570,126
12059831000118,202602,211612465,124
12059831000118,202603,215797699,123
12059831000118,202604,215924040,122
12059831000118,202605,213631832,121
12059831000118,202606,210533733,122
12059831000118,202607,206706801,124
12059831000118,HOJE,206358755,121
12105940000124,202512,181731816,126
12105940000124,202601,177948357,126
12105940000124,202602,175172552,124
12105940000124,202603,172114975,123
12105940000124,202604,169868227,122
12105940000124,202605,170007459,121
12105940000124,202606,174267119,122
12105940000124,202607,177990997,124
12105940000124,HOJE,178410903,122
12412818000109,202512,7792329593,126
12412818000109,202601,8042632747,126
12412818000109,202602,8243992560,124
12412818000109,202603,8468617759,123
12412818000109,202604,8645628887,122
12412818000109,202605,8775493805,121
