CD_ATIVO,GESTOR,VL_ALOCADO
"IRJS14","Rubik",636100.79
"EQTR11","Vinland",484257.71
"VIXL18","SAM",93269030.28
"ACMB13","ARX",31719224.64
"EDPT11","Portofino",89235.23
"RECV13","(fundo nao cadastrado)",1242731.92
"PRPO12","Tenax",2762579.23
"CBAN52","Galapagos",84610.3
"SNGO10","XPG",2178562.9
"CMGD27","Maud",2427534.59
"HYPEA4","Kinea",23077936.41
"HBSA12","Regia",25935318.87
"CEDO13","Kinea",28031561.92
"ELET23","Navi",277276.7
"ARTP13","Oriz",1094423.18
"ENGIB9","Turim",1094456.04
"NTSD16","Kinea",33275396.01
"NMCH11","Tenax",8598223.58
"ERDVB4","Inter",8674089.62
"MSGT33","BTG WM",130138345.94
"LTTE15","Absolute",10853085.36
"USNA13","Scalare",4353363.97
"CESPA3","Perfin",4270555.08
"AZZA12","ZSYS",897682.38
"TAEE26","Ibuina",1310.62
"CEEBB7","Vinland",109098.8
"SUMI37","Icatu",76186508.06
"TUPY35","SVN",30312059.1
"CTEE18","Sulamérica",657960.71
"AESOA1","EQI",5156837.85
"TAEEA4","Sonata",36051.53
"CDAR11","Riza",82317087.06
"PASS12","AF Invest",5165190.9
"CEAP14","IAM",19916234.3
"CAMLA1","BTG Asset",2906771.12
"EQPA17","Sparta",383292.13
"TRPLB4","Vinland",357016.85
"EKTRB3","IAM",966470.83
"HAPV15","Valora",825037.32
"TUPY15","Tivio",12430138.23
"BKBR19","Investcoop",1196242.05
"RDORC3","Galapagos",3204237.88
"CPLD26","IAM",8907116.44
"ISPE13","(fundo nao cadastrado)",28285807.58
"CAJS11","BDR",208053.28
"ENEV18","Butiá",34547.95
"CEEBB7","IAM",20252011.99
"CART13","SWM",1044675.85
"ENGIB2","IAM",235327088.92
"AESLB7","IAM",64610229.94
"TBCR18","(fundo nao cadastrado)",29828540.96
"STBP35","Sparta",930414.88
"IOCHA4","Absolute",95894926.91
"SAPRB4","Safra Asset",115828944.67
"CEAP14","Plural",2910663.06
"RISP12","Heritage",2636651.18
"VALEA0","Porto Asset",779341.31
"SNRO11","Kinea",111279737.3
"EGIEA0","IAM",38006659.33
"DESK18","Icatu",50912656.6
"MRSAA3","San WM",35085438.89
"USAS12","IAM",139733837.27
"APFD19","G5",194441.39
"ENGIB4","(fundo nao cadastrado)",40465.84
"TAEEA7","BB Asset",86296072.63
"DIXE12","(fundo nao cadastrado)",2280750.36
"PRLK11","Oriz",325369.47
"TRPLA4","Black Swan",1280739.19
"CEPEB1","Sparta",10605239.03
"BRMLA1","BRAM",125678535.95
"ENEV13","Rafter",308992.61
"SBSPD3","UBS",14722325.09
"MRSAB1","Sparta",4144436.99
"AEAB11","XPG",13830354.98
"RENTE2","SAM",18922638.91
"SNGO19","Paramis",1099690.81
"PTAZ11","Nu Asset",3665896.33
"LCAMC2","G5",1395361.8
"VIXL14","SAM",5400658.98
"LMTP18","SAM",103649626.21
"SBSPC4","Kinea",273236.05
"MSGT33","Oriz",646746.23
"MGPRA0","Inter",36453441.8
"PANT11","Paramis",11610888.58
"BRIT11","Vinland",3661013.42
"CTNSA2","IAM",17912429.91
"RRRP14","IAM",255017549.66
"MSGT33","G5",919404.84
"ENAT24","BDR",1116059.32
"CEAB22","Regia",1486621.22
"CNRD12","RB Asset",16416823.04
"CPLDA1","(fundo nao cadastrado)",58670953.06
"LORTB9","BTG Asset",26997893.72
"JHSFA1","Polígono",416708.38
"EGIEA5","BRAM",12097563.84
"ENEV19","Portofino",605055.27
"CMGDB0","Butiá",233297.08
"UNDAC3","BB Asset",17720267.04
"CRTR12","Portofino",2344571.45
"VAMO22","Daycoval",1349757.5
"LIGHB0","Galt",265074.75
"CPLD29","WHG",591989.37
"VALEC1","Être-Davos",851412.13
"IOCHA4","BB Asset",243152170.18
"ELET23","San WM",6919483.62
"TRPLB7","San WM",33035730.68
"SVEA14","Vinland",28566017.37
"CSMGA7","AZ Quest",3470904.93
"ELET24","Somma",5417095.02
"TIET19","IAM",28084629.96
"SSCF12","Regia",133893.13
"PFOR26","IAM",51756973.23
"CSMGA8","BTG WM",5684844.74
"EKTRB0","Somma",800987.64
"SMFTA0","AZ Quest",74861896.31
"CCIA13","San Tsy",108694280.66
"SAPRB1","BB Asset",2588300.98
"CPFGA2","XPG",14809947.6
"PEJA11","Daycoval",353816.16
"CSRN29","XPG",2938515.64
"SUMI15","(fundo nao cadastrado)",58450.64
"HAPV19","Mirabaud",652929.67
"CRTR12","Nikos",7117975.63
"MATD23","Franklin Templeton",8129728
"PASS14","Tivio",121099.72
"PFOR26","Absolute",188248471.65
"ISAEB1","SAM",28830297.03
"RDORB3","BTG Asset",22101075.66
"ISPE12","Legacy",12742755.16
"MSGT13","Augme",5863426.47
"GASC25","BR Partners",4424412.76
"CICC12","(fundo nao cadastrado)",10524344.61
"CESE32","Inter",27623421.56
"TFLEA3","DAO",272068.61
"TSSA11","(fundo nao cadastrado)",2238279.3
"OMGE12","Ibuina",132273
"ENEV16","Mirabaud",191551.34
"ETEN21","ARX",1318893.92
"CMGDA4","ASA",624783.1
"ERDVB4","Jera",118927.77
"CERT11","Black Swan",486324.54
"SMTO14","BB Asset",154234889.38
"DASAC5","Regia",20066572.01
"MNRVA1","Rubik",52895.01
"RDORE4","Paramis",832938.05
"CPGT29","Tivio",11896141.82
"CLCD16","Kinea",28814123.37
"CPIS15","Ace",272923.13
"LORTA7","Sulamérica",1009828.97
"CLCD27","XPG",10235888
"BLMN12","UBS",19864003.71
"RISP22","Ace",208196.5
"CSMGA6","Sonata",1444742.71
"SUMI39","BB Asset",133477727.73
"CTNSA2","Tivio",4933229.51
"LORTA7","Trígono",1278802.14
"VPLT12","Portofino",77580.03
"NVNI11","(fundo nao cadastrado)",394898.82
"VSCF17","ARX",99870780.12
"PEJA23","TAG",55266.52
"ERDVC4","Oriz",753127.26
"EGIEA1","Vinci",54076.14
"SBSPD4","Rafter",2480726.31
"ARTRA8","Butiá",164447.92
"VAMO13","(fundo nao cadastrado)",171061821.03
"TIET18","Andbank",170784.97
"HAPV15","ARX",89095572.39
"BRFS31","Previ",28678068.96
"IOCHA3","Drys",4253268.58
"TUPW11","Quantitas",1216944.47
"ENGIA1","ASA",407172.1
"CGOS16","Vinland",808902.33
"RISP24","JGP",22375950.77
"CMGDA4","Nu Asset",5727178.45
"EQTL17","Atena",8579449.94
"GGBRA8","BTG WM",10659618.22
"COMR16","Vinci",24536868.83
"ENGIA7","Investcoop",2271681.23
"UTEP33","(fundo nao cadastrado)",2198466
"RBRAB7","Valora",13584126.92
"CEED21","IAM",1741373.67
"CHSF13","Occam",682596.4
"ERDVA6","BNP",90627742.83
"TRPLA4","BB Asset",19436843.92
"TBSP22","BTG Asset",10202083.78
"USIM29","Vinland",202085.25
"ENERA1","IAM",321503511.9
"AURP12","Proteus",52700105.84
"TPER31","SAM",0.06
"ELET32","Porto Asset",144960.21
"SBSPF3","TAG",862035.44
"RISP24","Icatu",58961549.13
"OMGE13","Sparta",33022094.52
"CTGE11","Turim",130559.64
"CSANA0","Absolute",31566015.25
"ARTRA8","JGP",25682521.67
"RDORC9","BRZ",9281838.17
"AEEP21","Inter",20145442.25
"EQUA11","Galt",2197863.83
"RLMS13","Vinland",22648495.78
"MOVI34","SPX",168203.94
"TOTS16","SAM",187900869.31
"RESA17","(fundo nao cadastrado)",7737110.45
"UNEG11","RBR",4197205.19
"RBRAE6","Occam",6594498.01
"VALE48","Sparta",142947.2
"CLCD26","Absolute",13523257.5
"PANT11","Brainvest",774061.75
"LIGH5B","Starboard",1439070.99
"CEED21","BTG WM",46187673.56
"CMTR19","BTG Asset",709731.37
"ENGIB9","G5",41496808.61
"CEPEA7","Augme",3747808.51
"CAEC12","(fundo nao cadastrado)",5975708.51
"PETR27","Turim",1374680.18
"LNDV21","IAM",3985615.97
"RDORD9","BRAM",63118410.4
"SPEA13","Riza",5071431.34
"UNIP29","Integral",1159031.65
"EQUA11","San WM",6872903.31
"RUMOA3","SWM",842714.5
"USIM29","IAM",257964402.71
"CEEBB2","Sulamérica",5308069.16
"RIPR22","WHG",966331.21
"PFOR25","ZSYS",348436.39
"EGVG11","ARX",14254192.61
"QUAL16","BTG Asset",51837998.19
"RENTE4","AZ Quest",317410897.02
"CSAN23","RB Asset",7178912.47
"ALIG13","Daycoval",340810.96
"JALL14","SAM",5258752.37
"COGNA4","Root",17071012.52
"GASC16","Altera",1477553
"RECV24","IAM",68852637.16
"NTEN11","BTG Asset",53415986.51
"MSGT12","Oriz",444797.97
"ELPLB4","IAM",3699959.52
"ENEVB4","BTG WM",196892654.53
"CEEDA0","ASA",2088623.07
"JSMLA5","PNBY",702682.07
"CPLDA1","SPX",10482675.49
"SAPR10","Sparta",776344.04
"RPTA14","ARX",248213254.33
"ENSEB4","Valora",23140986.58
"EQPA18","San WM",828971.56
"RIS412","Valora",1721758.78
"CRSS13","BB Asset",62361943.36
"CASN34","RB Asset",11535551.27
"CSANC1","Root",7937533.65
"VALEC0","G5",2258103.81
"CPIS13","Daycoval",218223
"CEPE20","Riza",2561649.82
"STBP35","Rafter",427907.96
"ERDVA6","Investcoop",2686369.84
"SVEA16","BB Asset",50721820.39
"RADLA0","Vox",527731.23
"CEEBB2","ARX",5518916
"RBRAB7","BTG Asset",4980846.51
"PFOR16","Absolute",295389170.6
"MRSAA2","UBS",3451593.79
"SAELA4","XPG",4269821.5
"CMGD19","VLGI",112459.98
"LORTB9","Safra Asset",15617736.7
"TFLEC0","XPG",84455003.04
"SMFT29","WHG",1015459.84
"CDGS16","(fundo nao cadastrado)",537661914.75
"CPIS13","(fundo nao cadastrado)",130933.8
"CSAN23","G5",6836300.66
"MNRVA1","Tyton",13243852.72
"EGIE27","Brainvest",21104.46
"ENEVB0","Augme",4397169.66
"SUZBA0","G5",2933685.26
"GASC19","Sparta",2939878.76
"COMR16","Warren",980495.33
"EGIE39","Maud",110055.79
"QMCT14","Ibuina",8550026.88
"CTEE18","Plural",13203955.79
"MOTVA8","(fundo nao cadastrado)",433818169.44
"TIET19","BNP",101560899.81
"MRSAB1","XPG",14310437.89
"TBSP22","Kinea",182864994.57
"JSMLB3","Rio Bravo",260856.35
"GYEN11","IAM",62599717.61
"PFOR16","SFI",2038945.49
"NTSD18","Investcoop",3008001.92
"JHSFA3","Sparta",10230656.91
"UQFN15","PNBY",2087757.72
"TRRG12","Porto Asset",635540.92
"OMNG12","Icatu",1211686.39
"SBSPC6","XPG",5453640.59
"OMGE26","Vinci",4950780.24
"RDSM12","Portofino",7844017.79
"VSCF17","BB Asset",75474974.14
"BHIAA1","SAM",3971594.48
"HAPV28","Capri",628962.14
"UHSM12","AF Invest",111738.12
"VAMO34","UBS",5420894.36
"IOCHA5","SAM",39150034.28
"ENJG21","Oriz",101525.59
"CBAN52","Vinland",1111604.28
"NTEN11","BDR",1250947.71
"VSLE11","Kinea",63295673.65
"BRKP28","AF Invest",3192277.24
"CEBD25","IAM",179896260.7
"CPGT27","Kinea",1598776.5
"EBENA8","BBM Asset",1518259.05
"VVRT11","Iridium",9776217.01
"MRSAB2","(fundo nao cadastrado)",4735649.53
"TBEG11","Ibuina",1781310.58
"UNEG11","Sparta",152455775.96
"MRSAA3","(fundo nao cadastrado)",10695681.92
"VLIM15","UBS",81415474.5
"AESLB0","Absolute",52743883.47
"BCPSA4","Safra Asset",101792443.05
"SERI11","Inter",8922219.14
"ENGIA5","AF Invest",722293.13
"AURP13","Asset 1",1761658.73
"TAEE16","Wise",1138415.75
"RAIZ13","San WM",18754866.23
"ELTN37","BBM Asset",2142978.26
"COMT11","Sparta",47889520.73
"SNGO10","Principal",1178087.67
"EQTL17","MAG",16175480.49
"ENGIB9","BR Partners",2164089.39
"CGOS13","Safra Asset",744942.57
"ISAEC0","Sparta",18674745.73
"SAPRB3","Maud",1305724.02
"EUFA18","Brainvest",106929.18
"RDORB9","MAG",3946861.56
"CMGD19","Vinland",59106.87
"AESLA9","Vinland",28062783.78
"ARML14","AMW",2719261.77
"EZTC12","(fundo nao cadastrado)",310992.45
"ESCEA6","BRAM",83124863.37
"PEJA12","(fundo nao cadastrado)",973.51
"TRPLA7","BTG WM",2640064.54
"GASC23","(fundo nao cadastrado)",1598593.77
"AMERF2","EQI",165700.4
"NTSD17","Porto Asset",22992372.08
"EGIE39","ARX",332971.34
"MGSP12","Franklin Templeton",1543654.36
"ENGIC9","PNBY",106895.17
"LCAMD3","Galt",3709675.44
"VERO12","Navi",659736.45
"LMTP17","Drys",5143069.19
"ISAEC0","BTG Asset",15482088.11
"TRPLA4","Absolute",67054.41
"YDUQA1","BB Asset",20917588.68
"ITSA17","UBS",79481823.53
"CEPEB2","JGP",1367055.17
"ELET42","Trígono",19694.9
"CEEBD2","Oriz",3108600.78
"PEJA11","Rubik",1024887.5
"ASAI18","XPG",5180481.5
"ISAEA9","XPG",10500339.17
"ARTRA1","Reach",1406305.88
"CTNS25","Sparta",798015.4
"ONZE21","(fundo nao cadastrado)",24822729.14
"TAEEA5","BRAM",28034156.8
"ASAI22","IAM",220387395.75
"TRPLA7","Douro",347067.31
"KLBNA5","BB Asset",8393584.45
"ASAIA1","Butiá",2641438.93
"QUAT13","XPG",1253052.98
"HYPEB1","Wise",1030111.6
"LORTB9","Scalare",1483635.5
"LIGH1B","G5",149350.96
"PFOR15","SAM",45534645.66
"ENMTB0","BNP",6255961.81
"HBSA14","IAM",32783872.48
"ESAM14","Inter",9596999.57
"BRKPA0","SAM",15678244.58
"ENGIB9","Augme",2651517.2
"HVSP11","Vêneto",728944.02
"OVSAB0","Galt",1251197.06
"APNH13","XPG",31567633.63
"CERT11","SPX",17535740.52
"ENAT11","Andbank",2606101.15
"FLRYB0","SPX",11235037.21
"TRES11","Principal",1533065.55
"USIMA0","AZ Quest",52264232.07
"SAPRB4","Brave",3077698.23
"CESE32","Absolute",120236680.25
"EKTR29","Trígono",2422312.52
"VAMO33","UBS",811088.84
"NEOE16","Maud",2404497.55
"RDOE18","BTG WM",4548757.14
"RDORB5","Kinea",9945666.29
"ELET42","Rubik",177254.09
"GSTS14","Inter",1848680.04
"CNRD12","Nikos",10260514.4
"KLAS12","(fundo nao cadastrado)",151436.13
"USIM29","Butiá",1658135.32
"VALEB0","San WM",15204423.69
"EDTE12","4UM",319855.67
"CSMGA9","Daycoval",8480079.84
"EGIED1","Galt",682914.32
"ENMI21","ASA",80915.77
"EKTR19","XPG",237891.81
"AEGPB3","Monte Bravo",7647710.41
"LOGGB1","Franklin Templeton",5667975.18
"RIS422","IAM",40390044.88
"CMTR29","IAM",16387510.88
"ELET42","Kinea",2325404.86
"ENEVB4","XPG",343186.81
"VAMO33","Paramis",518633.97
"LIGHC3","Icatu",26339151.14
"TAEEB8","SWM",5214453.71
"CHSF13","BTG WM",154036770.1
"LMTPA2","(fundo nao cadastrado)",58858242.44
"RRRP14","VLGI",92334.1
"BRKPA4","M8",23031526.26
"VAMO33","Asset 1",1327618.84
"COCE18","Mirabaud",365030.9
"GASC25","AF Invest",108037.99
"SMTO24","IAM",15863862.41
"IGSN15","Absolute",7505277.19
"ISAEA9","San WM",982434.23
"SMFTA3","(fundo nao cadastrado)",38589350.59
"OLFA13","(fundo nao cadastrado)",1719358.23
"NIGP12","BBM Asset",28996697.5
"NEOE16","Novus",1600684.57
"USIMB0","Polo",5543213.33
"EOVC11","Safra Asset",1042429.66
"RDORG6","CEF Asset",168658551.49
"VRDN12","JGP",101973977.95
"BCBF16","SAM",98528864.84
"GASC15","Vinland",284934.97
"RMSA12","FAR",580001.56
"ENAT23","BTG Asset",7857280.97
"VLIM14","(fundo nao cadastrado)",437006.22
"CUTI11","AZ Quest",248671.03
"EDTE12","Journey",4344436.93
"RENTD1","Capitânia",36135446.15
"ROTY12","San Tsy",1168114837.71
"FLCLB9","Vinland",114755.6
"EGIE39","Andbank",731134.96
"VDIE22","Kinea",147162554.27
"RUMOB5","Galapagos",76038.27
"CGOSB0","SPX",31513627.84
"SAPRB4","UBS",10230268.9
"RNDNB2","Safra Asset",88381651.26
"CMGD19","Kinea",17319882.47
"PASS13","ARX",56815021.82
"SOTR11","(fundo nao cadastrado)",88885.95
"SBSPC4","Atena",573511.09
"EKTRC1","Plural",8250084.9
"CTEE2B","Nikos",75926.84
"RSAN44","XPG",11070385.14
"COMR14","Legacy",40648762.18
"CPFPB0","BTG WM",275500.98
"ASAIA0","Investcoop",2253710.02
"ELET16","IAM",52623938.95
"EUFA18","BB Asset",275298880.77
"IMRC11","BTG Asset",10019512.7
"ELDC15","(fundo nao cadastrado)",2958126.35
"ESSDA4","ARX",5468871.28
"ENEV32","ASA",437785.98
"COGNA4","Galapagos",518554.1
"ESCEA5","Opportunity",1635304.84
"NMCH11","BRAM",720877.25
"BHSA11","Riza",6231155.21
"ELPLA7","Asset 1",414249.09
"BRMLB1","Rubik",291186.34
"CEAB24","Root",52792164.91
"TAEE16","(fundo nao cadastrado)",221424051.51
"GASP19","IAM",1544864.64
"CSRNA1","IAM",23353578.89
"VAMO23","SPX",9989283.84
"RECV12","BB Asset",196329286.52
"VLIM13","Porto Asset",126592.38
"SAPRA2","Safra Asset",44280287.07
"COLNA2","BRAM",252484552.18
"CSANA0","BB Asset",137469497.88
"APRB18","SAM",24054461.33
"CGASB1","San WM",10446686.82
"LCAMD3","Nu Asset",459544.81
"CMGDB4","IAM",46755954.87
"PLSB1A","XPG",30931989.69
"UNIP29","(fundo nao cadastrado)",1194677.55
"HZTC14","Nikos",55464.92
"CMGD28","Maud",793074.92
"SAELA1","Absolute",14333.55
"ALIG15","Butiá",510891.81
"APPSA2","RB Asset",8897182.15
"LELE11","Safra Asset",9800530.59
"LMTP18","Porto Asset",12795546.35
"MRSAB1","(fundo nao cadastrado)",31685321.93
"SIMH16","Polo",287571.36
"GASM19","IAM",41136860.79
"ELET13","ARX",85401705.14
"LIGHB4","SAM",20660294.26
"NEOE26","Portofino",1621208.97
"CMTR29","ARX",15788.75
"TIET39","Safra Asset",18318121.27
"PETR38","Galt",70885.76
"AEGP17","Global",34066.21
"PLSB1A","BDR",1269174.07
"RODB11","Franklin Templeton",12456321.33
"BARU11","Sparta",13000302.6
"MOTVA8","Mirabaud",6882775.09
"TIMS12","Mirabaud",892356.07
"QMCT14","BB Asset",60256131.01
"ARTRA8","Occam",5623057.99
"VLIM17","BRAM",61979389.93
"CASN13","AZ Quest",23835250.02
"VRDN12","BRZ",11456641.98
"GASP17","Icatu",16739168.21
"TAEEA8","SWM",2693338.76
"ISAEB1","Galt",3883230.81
"HSBH11","(fundo nao cadastrado)",256506.72
"CGOS18","Investcoop",708074.42
"CART13","SAM",47093512.47
"ASCP23","Kinea",186818405.13
"ABFR24","SAM",16151918.93
"MOVI34","Polo",177661.17
"SBSPB6","Porto Asset",738080.89
"GASC28","BTG WM",55506510.22
"CTGE13","ARX",30333510.3
"RUMOA4","BR Partners",344556.49
"ANET12","Icatu",58400314.39
"LCAMD1","Vinci",14438136.84
"CTGE15","ASA",125170.08
"CEEBD1","Sparta",45689538.52
"CCROA7","ASA",307754.5
"SAELA3","XPG",2651847.96
"HAPV19","BB Asset",209712964.7
"TIET19","Rio Bravo",205818.89
"EQPA17","Sulamérica",54102151.03
"SNGO19","Brave",2340799.3
"CEBD14","Augme",10603620.44
"ANHBA5","UBS",39223459.29
"SUMI18","Icatu",54091018.08
"IRBR12","Aramus",13159.81
"NMCH11","Newave",682218.22
"ENMTA8","Porto Asset",1628489.85
"COCEB2","BB Asset",62528714.21
"ENEVA0","Principal",327952.93
"RIS424","Paramis",4538793.53
"LOGGB1","Daycoval",1281014.15
"RESA27","Galt",5656.35
"CMTR19","Quantitas",13848416.94
"DRDE14","(fundo nao cadastrado)",533082.75
"VAMO33","BTG Asset",54347561.25
"TPER2C","(fundo nao cadastrado)",30.12
"DASAA6","Tyton",18531012.04
"CGOS17","BRAM",92548207.87
"BSA319","(fundo nao cadastrado)",790542076.4
"CEEBC4","Sparta",252385.96
"LMTP26","Journey",1072023.13
"ALGAA2","(fundo nao cadastrado)",21106659.86
"ELET13","Wise",4235496.78
"ITSA17","Galt",974328.96
"ASCP13","Nikos",21820.94
"YDUQA0","Integral",428224.12
"CMGDB1","Legacy",4353118.39
"RDORC3","Novus",537623.81
"BTCL12","Legacy",32820013.41
"RENTC4","Galt",495486.45
"LETS18","Sparta",24369034
"DESK19","Augme",5209703.01
"MSGT33","Legacy",10538800.75
"ENGIC4","IAM",733986468.54
"ENAT11","Daycoval",3739664.04
"SMFT18","XPG",1845756.09
"CIEL18","(fundo nao cadastrado)",1355514319.17
"ELET14","Sonata",608430.5
"RAIZ13","Paramis",73874.89
"VTBE13","Integral",1163405.58
"CGOS16","ASA",1865058.08
"ASAIA3","Tivio",5102212.47
"USAS11","BB Asset",1271370.83
"PASS13","Lifetime",523019.56
"AURE13","Polígono",522729.83
"ALAR14","Vinland",32176203.27
"IVIAA0","UBS",63797351.78
"TAEED2","Kinea",341723.64
"CSMGB8","BTG Asset",3575360.74
"SMFTC3","(fundo nao cadastrado)",5077551.63
"ISAEA8","Safra Asset",168840812.08
"CMIN12","Safra Asset",1115056.24
"TLPP27","CEF Asset",129090830.61
"CGOSB0","BTG Asset",94598512.5
"ORIG21","JGP",23725946.56
"RENTA5","Rubik",602960.47
"EGVG11","San WM",153496.75
"RENTD1","SPX",90521976.96
"CMGD19","Quantitas",3661487.59
"RDORC7","SAM",79123166.05
"RDORD4","Newave",885192.6
"ENGIA9","TAG",16794.68
"HYPEA4","Reach",53678.74
"HAPV21","Global",1005829.7
"ELET25","BRAM",43971507.62
"LORTB2","Augme",1405211.77
"ARTR19","Drys",6755.66
"ALGTA4","IAM",95754154.58
"TAEEA7","BR Partners",99065.4
"KLAS12","Tivio",35998.84
"CSNP12","Tenax",4879080.65
"CART13","Capitânia",13165289.94
"SAPRB1","BTG Asset",3498660.71
"ERPM11","Daycoval",8201069.25
"BRKPA4","Icatu",134441501.54
"VSJH11","WHG",307264.98
"SUZBC1","Porto Asset",78614.45
"ARML15","Butiá",3201249.23
"CSMGE1","Vêneto",568727.9
"UTPS22","Butiá",453868.82
"LIGHC4","ARX",10502081.72
"ENEVB0","(fundo nao cadastrado)",12144982.64
"CPGT19","Safra Asset",111332398.06
"SNGOA2","Investcoop",762307.34
"TAEB15","BTG Asset",1545265.11
"RENTD1","(fundo nao cadastrado)",50825063.16
"SBSPB1","Porto Asset",25728376.47
"NNAE12","Ace",450931.67
"MEZ511","Paramis",1293329.76
"ERDVC4","Valora",7244576.99
"ELET24","MAG",17954419.7
"RDORE4","Augme",20887937.06
"EDPR13","UBS",51088780.06
"CCROA5","XPG",1534360.2
"APRB18","Valora",567232.01
"ECOV16","Kinea",2091440.91
"BTES11","(fundo nao cadastrado)",260502.38
"CSRNB3","BTG Asset",31178806.18
"SBSPE9","Rafter",1686593.46
"TIMS12","Rafter",7533763.53
"CGOS17","Root",16289755.09
"SAVI13","San WM",2886873.32
"TFLEA6","San WM",5739938.38
"TPER31","XPG",0
"ELET23","TAG",87037.53
"CESPA3","BR Partners",603028.14
"EUFA17","Mirabaud",2679662.16
"BHIAA1","Tagus",897382.75
"FEPS11","Legacy",12185050.04
"UNIPC0","(fundo nao cadastrado)",9078645.67
"DACM12","Regia",8752032.03
"SMFT18","Kinea",225338298.21
"SALT16","JGP",248844.04
"TFLE19","BRAM",65604.43
"KRSA12","BB Asset",80192335.45
"ELET42","San WM",12412006.72
"LMTPA0","JGP",42535568.58
"MRSAB3","BTG WM",139984338.26
"IVIAA0","Portofino",2915507.59
"JSMLB3","BB Asset",1512966.63
"ITPO15","Porto Asset",1107196.17
"CEPE20","BNP",486925.17
"GASC28","Occam",8572013.75
"SERI11","XPG",37150450.13
"CMGDA0","(fundo nao cadastrado)",70346997.67
"CEEBA6","Occam",12167315.92
"CMGDB1","Tori 21",228538.72
"EEELA1","Mirabaud",34191.93
"ENEV15","Rafter",2527292.07
"PASS12","Portofino",777016.95
"VAMO14","Investcoop",1298215.62
"RISP24","Legacy",3692958.78
"VBBR26","Valora",3836826.77
"ENEV32","UBS",4489753.86
"CDES11","Paramis",4586112.51
"ISAEB8","ASA",13342.26
"VAMO23","(fundo nao cadastrado)",10880097.4
"TAEEA1","(fundo nao cadastrado)",62627567.35
"CCROA7","Principal",3144225.13
"ECOS16","IAM",83241579.92
"CSAN33","Franklin Templeton",3885957.26
"HLIX13","BTG WM",5824786.84
"SBSPC1","BTG Asset",20120934.58
"ASAI28","AZ Quest",55636229.31
"NTSD25","Valora",3036007.93
"RIS424","XPG",9132607.9
"ENEV19","Porto Asset",181516.58
"PALFB6","Tivio",4525553.02
"MRSAC2","BR Partners",807800.48
"CSCF21","(fundo nao cadastrado)",12088.29
"EKTT11","ARX",22394334.99
"OMGE13","BTG Asset",8829908.56
"ASAI28","Troon",363825.18
"PRPO12","Tivio",1451442.57
"AGVF12","IAM",614673.42
"IEAS21","BRAM",38361727.74
"CART13","BR Partners",9651380.25
"CEED12","BTG WM",14582446.54
"SBSPC1","BRAM",75856842.67
"BRMLB1","JGP",128076331.4
"LMTP18","XPG",655065.64
"BCPSA5","SAM",62817836.85
"ENGID3","(fundo nao cadastrado)",68681513.5
"VERTA9","(fundo nao cadastrado)",7279261.22
"CMNP16","ITAU Tsy",206684830.19
"VBBR18","Kinea",231120816.12
"CEEBB7","BR Partners",89461.01
"CMGDA2","IAM",53279371.09
"VERTA8","EQI",2876927.09
"SBSPB6","Atena",597161.86
"PRAS11","XPG",1577958.9
"CMTR19","Rafter",1177115.44
"ENMTC4","Sparta",11454029.87
"BLMN12","Absolute",1494771.8
"FGEN13","Absolute",1118697.65
"USIM29","(fundo nao cadastrado)",116339192.15
"VAMOA1","XPG",1948518.36
"TUPY15","BB Asset",157366774.28
"CGOSA1","JGP",15847374.52
"FLRY29","Safra Asset",52132503.6
"COMT11","BRAM",618275576.69
"PEJA23","Oriz",3444946.68
"ALGAC2","(fundo nao cadastrado)",1851136.55
"CHSF13","Turim",6412668.88
"CEEBA7","Investcoop",1363902.2
"APFD19","(fundo nao cadastrado)",5228576.41
"INEL12","Integral",2956149.4
"COLNA3","BTG Asset",211718930.48
"BRKP28","Galt",879791.62
"CSED13","Somma",6823073.64
"ENTV13","SPX",7904915.98
"CRTR12","Vinland",5604431.52
"CSED12","(fundo nao cadastrado)",2585331.54
"CLCD27","G5",24629224.78
"BRST15","Legacy",26021410.97
"LORTB2","Investcoop",5584280.26
"TPER1C","XPG",0
"HSPE15","Wise",1563852.52
"LTTE15","Asset 1",192013.64
"CMIN21","BB Asset",5147114.89
"ENGIA4","Sparta",13389183.19
"ENERB7","Ibuina",6162024.82
"CEPEB7","(fundo nao cadastrado)",401785.45
"SBFC13","Tagus",691093.47
"ENGIC4","Vinci",16686781.9
"TBSP22","Inter",3130927.95
"ERDVB3","Absolute",10389268.15
"CSRNB3","XPG",117026467.26
"HAPV15","Paramis",883297.35
"ENMTC3","Galt",1199035.77
"BRKPA3","Galt",515210.9
