"data","tipo","vencimento","taxa"
"2025-12-11","LTN","2028-01-01","13.2400"
"2025-12-11","LTN","2029-01-01","13.3700"
"2025-12-11","LTN","2031-01-01","13.6400"
"2025-12-11","LTN","2032-01-01","13.7800"
"2025-12-11","NTN-B","2026-08-15","10.4300"
"2025-12-11","NTN-B","2029-05-15","7.9900"
"2025-12-11","NTN-B","2030-08-15","7.9200"
"2025-12-11","NTN-B","2032-08-15","7.7200"
"2025-12-11","NTN-B","2035-05-15","7.3300"
"2025-12-11","NTN-B","2035-05-15","7.4500"
"2025-12-11","NTN-B","2040-08-15","7.0100"
"2025-12-11","NTN-B","2040-08-15","7.1900"
"2025-12-11","NTN-B","2045-05-15","6.9900"
"2025-12-11","NTN-B","2045-05-15","7.1500"
"2025-12-11","NTN-B","2050-08-15","7.0100"
"2025-12-11","NTN-B","2050-08-15","7.1500"
"2025-12-11","NTN-B","2055-05-15","7.1400"
"2025-12-11","NTN-B","2060-08-15","7.1300"
"2025-12-12","LTN","2026-01-01","14.9400"
"2025-12-12","LTN","2027-01-01","13.6300"
"2025-12-12","LTN","2028-01-01","13.0500"
"2025-12-12","LTN","2029-01-01","13.1900"
"2025-12-12","LTN","2031-01-01","13.5000"
"2025-12-12","LTN","2032-01-01","13.6500"
"2025-12-12","NTN-B","2026-08-15","10.3700"
"2025-12-12","NTN-B","2029-05-15","7.8800"
"2025-12-12","NTN-B","2030-08-15","7.8000"
"2025-12-12","NTN-B","2032-08-15","7.6100"
"2025-12-12","NTN-B","2035-05-15","7.2400"
"2025-12-12","NTN-B","2035-05-15","7.3500"
"2025-12-12","NTN-B","2040-08-15","6.9500"
"2025-12-12","NTN-B","2040-08-15","7.1100"
"2025-12-12","NTN-B","2045-05-15","6.9200"
"2025-12-12","NTN-B","2045-05-15","7.0700"
"2025-12-12","NTN-B","2050-08-15","6.9400"
"2025-12-12","NTN-B","2050-08-15","7.0700"
"2025-12-12","NTN-B","2055-05-15","7.0600"
"2025-12-12","NTN-B","2060-08-15","7.0500"
"2025-12-15","LTN","2026-01-01","14.9400"
"2025-12-15","LTN","2027-01-01","13.5400"
"2025-12-15","LTN","2028-01-01","12.9300"
"2025-12-15","LTN","2029-01-01","13.0700"
"2025-12-15","LTN","2031-01-01","13.3900"
"2025-12-15","LTN","2032-01-01","13.5400"
"2025-12-15","NTN-B","2026-08-15","10.2700"
"2025-12-15","NTN-B","2029-05-15","7.8200"
"2025-12-15","NTN-B","2030-08-15","7.7600"
"2025-12-15","NTN-B","2032-08-15","7.5800"
"2025-12-15","NTN-B","2035-05-15","7.2500"
"2025-12-15","NTN-B","2035-05-15","7.3500"
"2025-12-15","NTN-B","2040-08-15","6.9700"
"2025-12-15","NTN-B","2040-08-15","7.1200"
"2025-12-15","NTN-B","2045-05-15","6.9200"
"2025-12-15","NTN-B","2045-05-15","7.0700"
"2025-12-15","NTN-B","2050-08-15","6.9200"
"2025-12-15","NTN-B","2050-08-15","7.0600"
"2025-12-15","NTN-B","2055-05-15","7.0500"
"2025-12-15","NTN-B","2060-08-15","7.0300"
"2025-12-16","LTN","2026-01-01","14.9500"
"2025-12-16","LTN","2027-01-01","13.6200"
"2025-12-16","LTN","2028-01-01","13.0500"
"2025-12-16","LTN","2029-01-01","13.1800"
"2025-12-16","LTN","2031-01-01","13.5000"
"2025-12-16","LTN","2032-01-01","13.6500"
"2025-12-16","NTN-B","2026-08-15","10.2900"
"2025-12-16","NTN-B","2029-05-15","7.8600"
"2025-12-16","NTN-B","2030-08-15","7.8000"
"2025-12-16","NTN-B","2032-08-15","7.6400"
"2025-12-16","NTN-B","2035-05-15","7.3000"
"2025-12-16","NTN-B","2035-05-15","7.4000"
"2025-12-16","NTN-B","2040-08-15","7.0300"
"2025-12-16","NTN-B","2040-08-15","7.1800"
"2025-12-16","NTN-B","2045-05-15","6.9800"
"2025-12-16","NTN-B","2045-05-15","7.1300"
"2025-12-16","NTN-B","2050-08-15","7.0000"
"2025-12-16","NTN-B","2050-08-15","7.1300"
"2025-12-16","NTN-B","2055-05-15","7.1100"
"2025-12-16","NTN-B","2060-08-15","7.1100"
"2025-12-17","LTN","2026-01-01","14.9500"
"2025-12-17","LTN","2027-01-01","13.7100"
"2025-12-17","LTN","2028-01-01","13.2100"
"2025-12-17","LTN","2029-01-01","13.3600"
"2025-12-17","LTN","2031-01-01","13.6600"
"2025-12-17","LTN","2032-01-01","13.8000"
"2025-12-17","NTN-B","2026-08-15","10.3500"
"2025-12-17","NTN-B","2029-05-15","7.9800"
"2025-12-17","NTN-B","2030-08-15","7.8800"
"2025-12-17","NTN-B","2032-08-15","7.7300"
"2025-12-17","NTN-B","2035-05-15","7.3900"
"2025-12-17","NTN-B","2035-05-15","7.4900"
"2025-12-17","NTN-B","2040-08-15","7.1000"
"2025-12-17","NTN-B","2040-08-15","7.2600"
"2025-12-17","NTN-B","2045-05-15","7.0600"
"2025-12-17","NTN-B","2045-05-15","7.2100"
"2025-12-17","NTN-B","2050-08-15","7.0600"
"2025-12-17","NTN-B","2050-08-15","7.2000"
"2025-12-17","NTN-B","2055-05-15","7.1800"
"2025-12-17","NTN-B","2060-08-15","7.1700"
"2025-12-18","LTN","2026-01-01","14.9700"
"2025-12-18","LTN","2027-01-01","13.8200"
"2025-12-18","LTN","2028-01-01","13.3100"
"2025-12-18","LTN","2029-01-01","13.4800"
"2025-12-18","LTN","2031-01-01","13.7900"
"2025-12-18","LTN","2032-01-01","13.9400"
"2025-12-18","NTN-B","2026-08-15","10.4200"
"2025-12-18","NTN-B","2029-05-15","8.0700"
"2025-12-18","NTN-B","2030-08-15","7.9800"
"2025-12-18","NTN-B","2032-08-15","7.8300"
"2025-12-18","NTN-B","2035-05-15","7.4700"
"2025-12-18","NTN-B","2035-05-15","7.5800"
"2025-12-18","NTN-B","2040-08-15","7.2200"
"2025-12-18","NTN-B","2040-08-15","7.3700"
"2025-12-18","NTN-B","2045-05-15","7.1700"
"2025-12-18","NTN-B","2045-05-15","7.3200"
"2025-12-18","NTN-B","2050-08-15","7.1500"
"2025-12-18","NTN-B","2050-08-15","7.3000"
"2025-12-18","NTN-B","2055-05-15","7.2700"
"2025-12-18","NTN-B","2060-08-15","7.2700"
"2025-12-19","LTN","2026-01-01","14.9700"
"2025-12-19","LTN","2027-01-01","13.7800"
"2025-12-19","LTN","2028-01-01","13.2800"
"2025-12-19","LTN","2029-01-01","13.4200"
"2025-12-19","LTN","2031-01-01","13.7300"
"2025-12-19","LTN","2032-01-01","13.8800"
"2025-12-19","NTN-B","2026-08-15","10.3800"
"2025-12-19","NTN-B","2029-05-15","8.0200"
"2025-12-19","NTN-B","2030-08-15","7.9500"
"2025-12-19","NTN-B","2032-08-15","7.8000"
"2025-12-19","NTN-B","2035-05-15","7.4300"
"2025-12-19","NTN-B","2035-05-15","7.5400"
"2025-12-19","NTN-B","2040-08-15","7.1900"
"2025-12-19","NTN-B","2040-08-15","7.3400"
"2025-12-19","NTN-B","2045-05-15","7.1100"
"2025-12-19","NTN-B","2045-05-15","7.2700"
"2025-12-19","NTN-B","2050-08-15","7.0800"
"2025-12-19","NTN-B","2050-08-15","7.2400"
"2025-12-19","NTN-B","2055-05-15","7.2100"
"2025-12-19","NTN-B","2060-08-15","7.2200"
"2025-12-22","LTN","2026-01-01","14.9700"
"2025-12-22","LTN","2027-01-01","13.7500"
"2025-12-22","LTN","2028-01-01","13.2300"
"2025-12-22","LTN","2029-01-01","13.3900"
"2025-12-22","LTN","2031-01-01","13.7200"
"2025-12-22","LTN","2032-01-01","13.8600"
"2025-12-22","NTN-B","2026-08-15","10.3500"
"2025-12-22","NTN-B","2029-05-15","7.9800"
"2025-12-22","NTN-B","2030-08-15","7.8900"
"2025-12-22","NTN-B","2032-08-15","7.7600"
"2025-12-22","NTN-B","2035-05-15","7.3500"
"2025-12-22","NTN-B","2035-05-15","7.4600"
"2025-12-22","NTN-B","2040-08-15","7.1800"
"2025-12-22","NTN-B","2040-08-15","7.3100"
"2025-12-22","NTN-B","2045-05-15","7.1200"
"2025-12-22","NTN-B","2045-05-15","7.2600"
"2025-12-22","NTN-B","2050-08-15","7.1000"
"2025-12-22","NTN-B","2050-08-15","7.2400"
"2025-12-22","NTN-B","2055-05-15","7.2100"
"2025-12-22","NTN-B","2060-08-15","7.2300"
"2025-12-23","LTN","2026-01-01","14.9700"
"2025-12-23","LTN","2027-01-01","13.8400"
"2025-12-23","LTN","2028-01-01","13.3500"
"2025-12-23","LTN","2029-01-01","13.5300"
"2025-12-23","LTN","2031-01-01","13.8600"
"2025-12-23","LTN","2032-01-01","13.9900"
"2025-12-23","NTN-B","2026-08-15","10.3500"
"2025-12-23","NTN-B","2029-05-15","8.0200"
"2025-12-23","NTN-B","2030-08-15","7.9400"
"2025-12-23","NTN-B","2032-08-15","7.8400"
"2025-12-23","NTN-B","2035-05-15","7.4500"
"2025-12-23","NTN-B","2035-05-15","7.5600"
"2025-12-23","NTN-B","2040-08-15","7.2800"
"2025-12-23","NTN-B","2040-08-15","7.4100"
"2025-12-23","NTN-B","2045-05-15","7.1900"
"2025-12-23","NTN-B","2045-05-15","7.3400"
"2025-12-23","NTN-B","2050-08-15","7.1400"
"2025-12-23","NTN-B","2050-08-15","7.3000"
"2025-12-23","NTN-B","2055-05-15","7.2700"
"2025-12-23","NTN-B","2060-08-15","7.2900"
"2025-12-26","LTN","2026-01-01","14.9900"
"2025-12-26","LTN","2027-01-01","13.8300"
"2025-12-26","LTN","2028-01-01","13.3000"
"2025-12-26","LTN","2029-01-01","13.4700"
"2025-12-26","LTN","2031-01-01","13.8000"
"2025-12-26","LTN","2032-01-01","13.9300"
"2025-12-26","NTN-B","2026-08-15","10.3700"
"2025-12-26","NTN-B","2029-05-15","7.9500"
"2025-12-26","NTN-B","2030-08-15","7.8800"
"2025-12-26","NTN-B","2032-08-15","7.7900"
"2025-12-26","NTN-B","2035-05-15","7.4200"
"2025-12-26","NTN-B","2035-05-15","7.5200"
"2025-12-26","NTN-B","2040-08-15","7.2600"
"2025-12-26","NTN-B","2040-08-15","7.3800"
"2025-12-26","NTN-B","2045-05-15","7.1500"
"2025-12-26","NTN-B","2045-05-15","7.3000"
"2025-12-26","NTN-B","2050-08-15","7.1300"
"2025-12-26","NTN-B","2050-08-15","7.2800"
"2025-12-26","NTN-B","2055-05-15","7.2400"
"2025-12-26","NTN-B","2060-08-15","7.2600"
"2025-12-29","LTN","2026-01-01","15.0000"
"2025-12-29","LTN","2027-01-01","13.7200"
"2025-12-29","LTN","2028-01-01","13.1700"
"2025-12-29","LTN","2029-01-01","13.3600"
"2025-12-29","LTN","2031-01-01","13.7000"
"2025-12-29","LTN","2032-01-01","13.8300"
"2025-12-29","NTN-B","2026-08-15","10.3200"
"2025-12-29","NTN-B","2029-05-15","7.8600"
"2025-12-29","NTN-B","2030-08-15","7.7900"
"2025-12-29","NTN-B","2032-08-15","7.7000"
"2025-12-29","NTN-B","2035-05-15","7.3400"
"2025-12-29","NTN-B","2035-05-15","7.4400"
"2025-12-29","NTN-B","2040-08-15","7.2100"
"2025-12-29","NTN-B","2040-08-15","7.3200"
"2025-12-29","NTN-B","2045-05-15","7.0800"
"2025-12-29","NTN-B","2045-05-15","7.2300"
"2025-12-29","NTN-B","2050-08-15","7.0900"
"2025-12-29","NTN-B","2050-08-15","7.2200"
"2025-12-29","NTN-B","2055-05-15","7.1800"
"2025-12-29","NTN-B","2060-08-15","7.2100"
"2025-12-30","LTN","2026-01-01","15.0000"
"2025-12-30","LTN","2027-01-01","13.7700"
"2025-12-30","LTN","2028-01-01","13.1700"
"2025-12-30","LTN","2029-01-01","13.3200"
"2025-12-30","LTN","2031-01-01","13.6600"
"2025-12-30","LTN","2032-01-01","13.7900"
"2025-12-30","NTN-B","2026-08-15","10.3300"
"2025-12-30","NTN-B","2029-05-15","7.8200"
"2025-12-30","NTN-B","2030-08-15","7.7600"
"2025-12-30","NTN-B","2032-08-15","7.6700"
"2025-12-30","NTN-B","2035-05-15","7.3000"
"2025-12-30","NTN-B","2035-05-15","7.4000"
"2025-12-30","NTN-B","2040-08-15","7.1700"
"2025-12-30","NTN-B","2040-08-15","7.2800"
"2025-12-30","NTN-B","2045-05-15","7.0600"
"2025-12-30","NTN-B","2045-05-15","7.2000"
"2025-12-30","NTN-B","2050-08-15","7.0600"
"2025-12-30","NTN-B","2050-08-15","7.1900"
"2025-12-30","NTN-B","2055-05-15","7.1500"
"2025-12-30","NTN-B","2060-08-15","7.1900"
"2026-01-02","LTN","2027-01-01","13.7100"
"2026-01-02","LTN","2028-01-01","13.1000"
"2026-01-02","LTN","2029-01-01","13.2200"
"2026-01-02","LTN","2031-01-01","13.5200"
"2026-01-02","LTN","2032-01-01","13.6600"
"2026-01-02","NTN-B","2026-08-15","10.3100"
"2026-01-02","NTN-B","2029-05-15","7.7800"
"2026-01-02","NTN-B","2030-08-15","7.7100"
"2026-01-02","NTN-B","2032-08-15","7.6300"
"2026-01-02","NTN-B","2035-05-15","7.2600"
"2026-01-02","NTN-B","2035-05-15","7.3600"
"2026-01-02","NTN-B","2040-08-15","7.1300"
"2026-01-02","NTN-B","2040-08-15","7.2400"
"2026-01-02","NTN-B","2045-05-15","6.9900"
"2026-01-02","NTN-B","2045-05-15","7.1400"
"2026-01-02","NTN-B","2050-08-15","6.9900"
"2026-01-02","NTN-B","2050-08-15","7.1300"
"2026-01-02","NTN-B","2055-05-15","7.0900"
"2026-01-02","NTN-B","2060-08-15","7.1300"
"2026-01-05","LTN","2027-01-01","13.6800"
"2026-01-05","LTN","2028-01-01","13.0400"
"2026-01-05","LTN","2029-01-01","13.1500"
"2026-01-05","LTN","2031-01-01","13.4600"
"2026-01-05","LTN","2032-01-01","13.5900"
"2026-01-05","NTN-B","2026-08-15","10.3500"
"2026-01-05","NTN-B","2029-05-15","7.7700"
"2026-01-05","NTN-B","2030-08-15","7.7100"
"2026-01-05","NTN-B","2032-08-15","7.6500"
"2026-01-05","NTN-B","2035-05-15","7.2800"
"2026-01-05","NTN-B","2035-05-15","7.3800"
"2026-01-05","NTN-B","2040-08-15","7.1800"
"2026-01-05","NTN-B","2040-08-15","7.2800"
"2026-01-05","NTN-B","2045-05-15","7.0300"
"2026-01-05","NTN-B","2045-05-15","7.1800"
"2026-01-05","NTN-B","2050-08-15","7.0000"
"2026-01-05","NTN-B","2050-08-15","7.1500"
"2026-01-05","NTN-B","2055-05-15","7.1200"
"2026-01-05","NTN-B","2060-08-15","7.1700"
"2026-01-06","LTN","2027-01-01","13.6900"
"2026-01-06","LTN","2028-01-01","13.0200"
"2026-01-06","LTN","2029-01-01","13.1300"
"2026-01-06","LTN","2031-01-01","13.5000"
"2026-01-06","LTN","2032-01-01","13.6600"
"2026-01-06","NTN-B","2026-08-15","10.3500"
"2026-01-06","NTN-B","2029-05-15","7.8000"
"2026-01-06","NTN-B","2030-08-15","7.7600"
"2026-01-06","NTN-B","2032-08-15","7.7100"
"2026-01-06","NTN-B","2035-05-15","7.4000"
"2026-01-06","NTN-B","2035-05-15","7.4900"
"2026-01-06","NTN-B","2040-08-15","7.2900"
"2026-01-06","NTN-B","2040-08-15","7.3900"
"2026-01-06","NTN-B","2045-05-15","7.1200"
"2026-01-06","NTN-B","2045-05-15","7.2700"
"2026-01-06","NTN-B","2050-08-15","7.0600"
"2026-01-06","NTN-B","2050-08-15","7.2300"
"2026-01-06","NTN-B","2055-05-15","7.2000"
"2026-01-06","NTN-B","2060-08-15","7.2300"
"2026-01-07","LTN","2027-01-01","13.6900"
"2026-01-07","LTN","2028-01-01","13.0100"
"2026-01-07","LTN","2029-01-01","13.1200"
"2026-01-07","LTN","2031-01-01","13.5000"
"2026-01-07","LTN","2032-01-01","13.6600"
"2026-01-07","NTN-B","2026-08-15","10.3400"
"2026-01-07","NTN-B","2029-05-15","7.8400"
"2026-01-07","NTN-B","2030-08-15","7.8000"
"2026-01-07","NTN-B","2032-08-15","7.7600"
"2026-01-07","NTN-B","2035-05-15","7.4800"
"2026-01-07","NTN-B","2035-05-15","7.5600"
"2026-01-07","NTN-B","2040-08-15","7.3700"
"2026-01-07","NTN-B","2040-08-15","7.4600"
"2026-01-07","NTN-B","2045-05-15","7.1900"
"2026-01-07","NTN-B","2045-05-15","7.3400"
"2026-01-07","NTN-B","2050-08-15","7.1100"
"2026-01-07","NTN-B","2050-08-15","7.2900"
"2026-01-07","NTN-B","2055-05-15","7.2400"
"2026-01-07","NTN-B","2060-08-15","7.2700"
"2026-01-08","LTN","2027-01-01","13.6600"
"2026-01-08","LTN","2028-01-01","13.0200"
"2026-01-08","LTN","2029-01-01","13.1300"
"2026-01-08","LTN","2031-01-01","13.5200"
"2026-01-08","LTN","2032-01-01","13.6900"
"2026-01-08","NTN-B","2026-08-15","10.3600"
"2026-01-08","NTN-B","2029-05-15","7.8500"
"2026-01-08","NTN-B","2030-08-15","7.8200"
"2026-01-08","NTN-B","2032-08-15","7.7700"
"2026-01-08","NTN-B","2035-05-15","7.4900"
"2026-01-08","NTN-B","2035-05-15","7.5700"
"2026-01-08","NTN-B","2040-08-15","7.3200"
"2026-01-08","NTN-B","2040-08-15","7.4300"
"2026-01-08","NTN-B","2045-05-15","7.1500"
"2026-01-08","NTN-B","2045-05-15","7.3100"
"2026-01-08","NTN-B","2050-08-15","7.0800"
"2026-01-08","NTN-B","2050-08-15","7.2600"
"2026-01-08","NTN-B","2055-05-15","7.2100"
"2026-01-08","NTN-B","2060-08-15","7.2400"
"2026-01-09","LTN","2027-01-01","13.7300"
"2026-01-09","LTN","2028-01-01","13.0600"
"2026-01-09","LTN","2029-01-01","13.1500"
"2026-01-09","LTN","2031-01-01","13.5100"
"2026-01-09","LTN","2032-01-01","13.6700"
"2026-01-09","NTN-B","2026-08-15","10.3600"
"2026-01-09","NTN-B","2029-05-15","7.8800"
"2026-01-09","NTN-B","2030-08-15","7.8300"
"2026-01-09","NTN-B","2032-08-15","7.7800"
"2026-01-09","NTN-B","2035-05-15","7.4800"
"2026-01-09","NTN-B","2035-05-15","7.5600"
"2026-01-09","NTN-B","2040-08-15","7.3000"
"2026-01-09","NTN-B","2040-08-15","7.4100"
"2026-01-09","NTN-B","2045-05-15","7.1400"
"2026-01-09","NTN-B","2045-05-15","7.3000"
"2026-01-09","NTN-B","2050-08-15","7.0900"
"2026-01-09","NTN-B","2050-08-15","7.2600"
"2026-01-09","NTN-B","2055-05-15","7.2100"
"2026-01-09","NTN-B","2060-08-15","7.2500"
"2026-01-12","LTN","2027-01-01","13.7000"
"2026-01-12","LTN","2028-01-01","13.0400"
"2026-01-12","LTN","2029-01-01","13.1400"
"2026-01-12","LTN","2031-01-01","13.4800"
"2026-01-12","LTN","2032-01-01","13.6400"
"2026-01-12","NTN-B","2026-08-15","10.3100"
"2026-01-12","NTN-B","2029-05-15","7.8600"
"2026-01-12","NTN-B","2030-08-15","7.8200"
"2026-01-12","NTN-B","2032-08-15","7.7700"
"2026-01-12","NTN-B","2035-05-15","7.4900"
"2026-01-12","NTN-B","2035-05-15","7.5700"
"2026-01-12","NTN-B","2040-08-15","7.3000"
"2026-01-12","NTN-B","2040-08-15","7.4100"
"2026-01-12","NTN-B","2045-05-15","7.1400"
"2026-01-12","NTN-B","2045-05-15","7.3000"
"2026-01-12","NTN-B","2050-08-15","7.0900"
"2026-01-12","NTN-B","2050-08-15","7.2600"
"2026-01-12","NTN-B","2055-05-15","7.2100"
"2026-01-12","NTN-B","2060-08-15","7.2500"
"2026-01-13","LTN","2027-01-01","13.7000"
"2026-01-13","LTN","2028-01-01","13.0100"
"2026-01-13","LTN","2029-01-01","13.1000"
"2026-01-13","LTN","2031-01-01","13.4400"
"2026-01-13","LTN","2032-01-01","13.5900"
"2026-01-13","NTN-B","2026-08-15","10.3200"
"2026-01-13","NTN-B","2029-05-15","7.8800"
"2026-01-13","NTN-B","2030-08-15","7.8500"
"2026-01-13","NTN-B","2032-08-15","7.8000"
"2026-01-13","NTN-B","2035-05-15","7.5200"
"2026-01-13","NTN-B","2035-05-15","7.6000"
"2026-01-13","NTN-B","2040-08-15","7.3100"
"2026-01-13","NTN-B","2040-08-15","7.4300"
"2026-01-13","NTN-B","2045-05-15","7.1700"
"2026-01-13","NTN-B","2045-05-15","7.3300"
"2026-01-13","NTN-B","2050-08-15","7.1000"
"2026-01-13","NTN-B","2050-08-15","7.2800"
"2026-01-13","NTN-B","2055-05-15","7.2300"
"2026-01-13","NTN-B","2060-08-15","7.2700"
"2026-01-14","LTN","2027-01-01","13.6500"
"2026-01-14","LTN","2028-01-01","12.9600"
"2026-01-14","LTN","2029-01-01","13.0600"
"2026-01-14","LTN","2031-01-01","13.4200"
"2026-01-14","LTN","2032-01-01","13.5900"
"2026-01-14","NTN-B","2026-08-15","10.3000"
"2026-01-14","NTN-B","2029-05-15","7.8800"
"2026-01-14","NTN-B","2030-08-15","7.8400"
"2026-01-14","NTN-B","2032-08-15","7.7800"
"2026-01-14","NTN-B","2035-05-15","7.4900"
"2026-01-14","NTN-B","2035-05-15","7.5700"
"2026-01-14","NTN-B","2040-08-15","7.3200"
"2026-01-14","NTN-B","2040-08-15","7.4300"
"2026-01-14","NTN-B","2045-05-15","7.1800"
"2026-01-14","NTN-B","2045-05-15","7.3300"
"2026-01-14","NTN-B","2050-08-15","7.1100"
"2026-01-14","NTN-B","2050-08-15","7.2800"
"2026-01-14","NTN-B","2055-05-15","7.2300"
"2026-01-14","NTN-B","2060-08-15","7.2700"
"2026-01-15","LTN","2027-01-01","13.7100"
"2026-01-15","LTN","2028-01-01","13.0600"
"2026-01-15","LTN","2029-01-01","13.1500"
"2026-01-15","LTN","2031-01-01","13.5000"
"2026-01-15","LTN","2032-01-01","13.6700"
"2026-01-15","NTN-B","2026-08-15","10.3000"
"2026-01-15","NTN-B","2029-05-15","7.9800"
"2026-01-15","NTN-B","2030-08-15","7.9300"
"2026-01-15","NTN-B","2032-08-15","7.8900"
"2026-01-15","NTN-B","2035-05-15","7.6500"
"2026-01-15","NTN-B","2035-05-15","7.7200"
"2026-01-15","NTN-B","2040-08-15","7.4200"
"2026-01-15","NTN-B","2040-08-15","7.5400"
"2026-01-15","NTN-B","2045-05-15","7.2800"
"2026-01-15","NTN-B","2045-05-15","7.4400"
"2026-01-15","NTN-B","2050-08-15","7.1900"
"2026-01-15","NTN-B","2050-08-15","7.3800"
"2026-01-15","NTN-B","2055-05-15","7.3300"
"2026-01-15","NTN-B","2060-08-15","7.3700"
"2026-01-16","LTN","2027-01-01","13.7100"
"2026-01-16","LTN","2028-01-01","13.1000"
"2026-01-16","LTN","2029-01-01","13.2100"
"2026-01-16","LTN","2031-01-01","13.5400"
"2026-01-16","LTN","2032-01-01","13.7000"
"2026-01-16","NTN-B","2026-08-15","10.3300"
"2026-01-16","NTN-B","2029-05-15","8.0000"
"2026-01-16","NTN-B","2030-08-15","7.9600"
"2026-01-16","NTN-B","2032-08-15","7.9000"
"2026-01-16","NTN-B","2035-05-15","7.6500"
"2026-01-16","NTN-B","2035-05-15","7.7200"
"2026-01-16","NTN-B","2040-08-15","7.4100"
"2026-01-16","NTN-B","2040-08-15","7.5300"
"2026-01-16","NTN-B","2045-05-15","7.2500"
"2026-01-16","NTN-B","2045-05-15","7.4200"
"2026-01-16","NTN-B","2050-08-15","7.1600"
"2026-01-16","NTN-B","2050-08-15","7.3600"
"2026-01-16","NTN-B","2055-05-15","7.3100"
"2026-01-16","NTN-B","2060-08-15","7.3400"
"2026-01-19","LTN","2027-01-01","13.7400"
"2026-01-19","LTN","2028-01-01","13.2200"
"2026-01-19","LTN","2029-01-01","13.3300"
"2026-01-19","LTN","2031-01-01","13.6900"
"2026-01-19","LTN","2032-01-01","13.8400"
"2026-01-19","NTN-B","2026-08-15","10.3400"
"2026-01-19","NTN-B","2029-05-15","8.0500"
"2026-01-19","NTN-B","2030-08-15","8.0000"
"2026-01-19","NTN-B","2032-08-15","7.9400"
"2026-01-19","NTN-B","2035-05-15","7.7000"
"2026-01-19","NTN-B","2035-05-15","7.7700"
"2026-01-19","NTN-B","2040-08-15","7.4300"
"2026-01-19","NTN-B","2040-08-15","7.5600"
"2026-01-19","NTN-B","2045-05-15","7.2300"
"2026-01-19","NTN-B","2045-05-15","7.4200"
"2026-01-19","NTN-B","2050-08-15","7.1400"
"2026-01-19","NTN-B","2050-08-15","7.3600"
"2026-01-19","NTN-B","2055-05-15","7.3100"
"2026-01-19","NTN-B","2060-08-15","7.3400"
"2026-01-20","LTN","2027-01-01","13.6900"
"2026-01-20","LTN","2028-01-01","13.1800"
"2026-01-20","LTN","2029-01-01","13.3200"
"2026-01-20","LTN","2031-01-01","13.6900"
"2026-01-20","LTN","2032-01-01","13.8500"
"2026-01-20","NTN-B","2026-08-15","10.3300"
"2026-01-20","NTN-B","2029-05-15","8.0600"
"2026-01-20","NTN-B","2030-08-15","8.0000"
"2026-01-20","NTN-B","2032-08-15","7.9600"
"2026-01-20","NTN-B","2035-05-15","7.7600"
"2026-01-20","NTN-B","2035-05-15","7.8200"
"2026-01-20","NTN-B","2040-08-15","7.4800"
"2026-01-20","NTN-B","2040-08-15","7.6000"
"2026-01-20","NTN-B","2045-05-15","7.2700"
"2026-01-20","NTN-B","2045-05-15","7.4600"
"2026-01-20","NTN-B","2050-08-15","7.1800"
"2026-01-20","NTN-B","2050-08-15","7.4000"
"2026-01-20","NTN-B","2055-05-15","7.3500"
"2026-01-20","NTN-B","2060-08-15","7.3800"
"2026-01-21","LTN","2027-01-01","13.7000"
"2026-01-21","LTN","2028-01-01","13.1800"
"2026-01-21","LTN","2029-01-01","13.3200"
"2026-01-21","LTN","2031-01-01","13.7000"
"2026-01-21","LTN","2032-01-01","13.8600"
"2026-01-21","NTN-B","2026-08-15","10.3500"
"2026-01-21","NTN-B","2029-05-15","8.0300"
"2026-01-21","NTN-B","2030-08-15","7.9900"
"2026-01-21","NTN-B","2032-08-15","7.9600"
"2026-01-21","NTN-B","2035-05-15","7.7500"
"2026-01-21","NTN-B","2035-05-15","7.8100"
"2026-01-21","NTN-B","2040-08-15","7.4400"
"2026-01-21","NTN-B","2040-08-15","7.5700"
"2026-01-21","NTN-B","2045-05-15","7.2200"
"2026-01-21","NTN-B","2045-05-15","7.4200"
"2026-01-21","NTN-B","2050-08-15","7.1100"
"2026-01-21","NTN-B","2050-08-15","7.3500"
"2026-01-21","NTN-B","2055-05-15","7.3100"
"2026-01-21","NTN-B","2060-08-15","7.3300"
"2026-01-22","LTN","2027-01-01","13.6400"
"2026-01-22","LTN","2028-01-01","13.0600"
"2026-01-22","LTN","2029-01-01","13.1900"
"2026-01-22","LTN","2031-01-01","13.5800"
"2026-01-22","LTN","2032-01-01","13.7400"
"2026-01-22","NTN-B","2026-08-15","10.3400"
"2026-01-22","NTN-B","2029-05-15","7.9400"
"2026-01-22","NTN-B","2030-08-15","7.9300"
"2026-01-22","NTN-B","2032-08-15","7.9000"
"2026-01-22","NTN-B","2035-05-15","7.7200"
"2026-01-22","NTN-B","2035-05-15","7.7700"
"2026-01-22","NTN-B","2040-08-15","7.4100"
"2026-01-22","NTN-B","2040-08-15","7.5400"
"2026-01-22","NTN-B","2045-05-15","7.1900"
"2026-01-22","NTN-B","2045-05-15","7.3900"
"2026-01-22","NTN-B","2050-08-15","7.0900"
"2026-01-22","NTN-B","2050-08-15","7.3200"
"2026-01-22","NTN-B","2055-05-15","7.2800"
"2026-01-22","NTN-B","2060-08-15","7.3100"
"2026-01-23","LTN","2027-01-01","13.6500"
