"ticker","statusExercicio","dataEvento","diasUteisAteEvento","pctPuPar","taxaEvento","tipoTaxa","remuneracao","dataReferencia","origemAba","spreadBE","spreadBEUnid"
"ENSEB5","Futuro","2030-02-25","891","0.999988","6.55","breakeven","IPCA + 6,55%","2026-07-31","Fora do Período de Exercício","-129","bps"
"ENSEC4","Futuro","2029-09-17","782","0.999988","6.9467","breakeven","IPCA + 6,9467%","2026-07-31","Fora do Período de Exercício","-90","bps"
"EPRL12","Futuro","2029-09-17","782","1.027537","7.8421","breakeven","IPCA + 8,203%","2026-07-31","Fora do Período de Exercício","0","bps"
"EQMAA0","Futuro","2027-12-15","343","0.999996","6.3","breakeven","IPCA + 6,3%","2026-07-31","Fora do Período de Exercício","-200","bps"
"EQPA18","Futuro","2028-12-15","594","0.999994","7.7477","breakeven","IPCA + 7,7477%","2026-07-31","Fora do Período de Exercício","-37","bps"
"EQPA19","Futuro","2029-06-15","717","0.999991","7.0606","breakeven","IPCA + 7,0606%","2026-07-31","Fora do Período de Exercício","-106","bps"
"EQPAA1","Futuro","2030-01-15","862","0.99999","6.57","breakeven","IPCA + 6,57%","2026-07-31","Fora do Período de Exercício","-138","bps"
"ERDVA4","Futuro","2028-06-16","469","0.999997","6.8233","breakeven","IPCA + 6,8233%","2026-07-31","Fora do Período de Exercício","-142","bps"
"ERDVB4","Futuro","2028-06-16","469","0.999994","7.1117","breakeven","IPCA + 7,1117%","2026-07-31","Fora do Período de Exercício","-111","bps"
"ERDVC3","Futuro","2027-10-15","302","0.999993","6.8285","breakeven","IPCA + 6,8285%","2026-07-31","Fora do Período de Exercício","-141","bps"
"ERDVC4","Futuro","2028-06-16","469","0.999989","7.3108","breakeven","IPCA + 7,3108%","2026-07-31","Fora do Período de Exercício","-64","bps"
"ESCEA5","Futuro","2028-12-15","594","0.999992","7.2843","breakeven","IPCA + 7,2843%","2026-07-31","Fora do Período de Exercício","-83","bps"
"ESSDA4","Futuro","2029-05-15","695","0.999993","7.3","breakeven","IPCA + 7,3%","2026-07-31","Fora do Período de Exercício","-92","bps"
"ESSDA5","Futuro","2029-10-15","801","0.999995","7.2318","breakeven","IPCA + 7,2318%","2026-07-31","Fora do Período de Exercício","-89","bps"
"ESSDB5","Futuro","2029-10-15","801","0.999987","7.1146","breakeven","IPCA + 7,1146%","2026-07-31","Fora do Período de Exercício","-73","bps"
"FBRI13","Futuro","2028-04-17","428","0.999993","7.3609","breakeven","IPCA + 7,3609%","2026-07-31","Fora do Período de Exercício","-87","bps"
"FEPS11","Futuro","2029-01-15","613","1.018786","8.2358","breakeven","IPCA + 8,6895%","2026-07-31","Fora do Período de Exercício","0","bps"
"FLCLA9","Futuro","2029-10-15","801","0.999995","7.2318","breakeven","IPCA + 7,2318%","2026-07-31","Fora do Período de Exercício","-89","bps"
"FLCLB9","Futuro","2029-10-15","801","0.999987","7.1146","breakeven","IPCA + 7,1146%","2026-07-31","Fora do Período de Exercício","-73","bps"
"FRAG14","Futuro","2028-06-16","469","0.999997","7.53","breakeven","IPCA + 7,53%","2026-07-31","Fora do Período de Exercício","-77","bps"
"FRAG16","Futuro","2029-09-05","775","1.009328","8.2199","breakeven","IPCA + 8,4942%","2026-07-31","Fora do Período de Exercício","0","bps"
"FSII14","Futuro","2030-02-15","885","1.015388","8.247","breakeven","IPCA + 9,1451%","2026-07-31","Fora do Período de Exercício","0","bps"
"GASC16","Futuro","2028-06-16","469","0.999992","6.4186","breakeven","IPCA + 6,4186%","2026-07-31","Fora do Período de Exercício","-170","bps"
"GASC17","Futuro","2028-08-15","511","0.999993","6.047","breakeven","IPCA + 6,047%","2026-07-31","Fora do Período de Exercício","-207","bps"
"GASC18","Futuro","2029-03-15","654","0.999993","7.4742","breakeven","IPCA + 7,4742%","2026-07-31","Fora do Período de Exercício","-64","bps"
"GASC19","Futuro","2029-09-24","787","0.999989","6.5823","breakeven","IPCA + 6,5823%","2026-07-31","Fora do Período de Exercício","-126","bps"
"GASC26","Futuro","2028-06-16","469","0.99999","6.5318","breakeven","IPCA + 6,5318%","2026-07-31","Fora do Período de Exercício","-142","bps"
"GASC27","Futuro","2028-08-15","511","0.999993","6.047","breakeven","IPCA + 6,047%","2026-07-31","Fora do Período de Exercício","-207","bps"
"GASC28","Futuro","2029-03-15","654","0.999989","7.528","breakeven","IPCA + 7,528%","2026-07-31","Fora do Período de Exercício","-43","bps"
"HGLB23","Futuro","2028-10-16","553","1.025799","8.247","breakeven","IPCA + 9,1196%","2026-07-31","Fora do Período de Exercício","0","bps"
"HSBH11","Futuro","2029-11-16","823","1.022896","8.119","breakeven","IPCA + 8,55%","2026-07-31","Fora do Período de Exercício","0","bps"
"HVSP11","Futuro","2028-04-17","428","1.000786","8.2358","breakeven","IPCA + 8,2561%","2026-07-31","Fora do Período de Exercício","0","bps"
"IPIPA5","Futuro","2029-09-17","782","0.999992","6.955","breakeven","IPCA + 6,955%","2026-07-31","Fora do Período de Exercício","-116","bps"
"ISAEA8","Futuro","2029-03-15","654","0.999994","7.4118","breakeven","IPCA + 7,4118%","2026-07-31","Fora do Período de Exercício","-82","bps"
"ISAEA9","Futuro","2029-06-15","717","0.999999","6.7","breakeven","IPCA + 6,7%","2026-07-31","Fora do Período de Exercício","-114","bps"
"ISAEB0","Futuro","2029-10-15","801","0.999993","6.6598","breakeven","IPCA + 6,6598%","2026-07-31","Fora do Período de Exercício","-129","bps"
"ISAEB2","Futuro","2030-03-15","903","0.999991","6.4618","breakeven","IPCA + 6,4618%","2026-07-31","Fora do Período de Exercício","-138","bps"
"ISAEB8","Futuro","2029-03-15","654","0.999995","7.4118","breakeven","IPCA + 7,4118%","2026-07-31","Fora do Período de Exercício","-82","bps"
"ISAEC0","Futuro","2029-10-15","801","0.99999","6.6382","breakeven","IPCA + 6,6382%","2026-07-31","Fora do Período de Exercício","-120","bps"
"ISAEC2","Futuro","2030-03-15","903","0.999991","6.4618","breakeven","IPCA + 6,4618%","2026-07-31","Fora do Período de Exercício","-138","bps"
"ITPO15","Futuro","2029-05-15","695","0.99999","7.4","breakeven","IPCA + 7,4%","2026-07-31","Fora do Período de Exercício","-82","bps"
"IVIAA0","Futuro","2028-05-15","446","0.999987","6.8672","breakeven","IPCA + 6,8672%","2026-07-31","Fora do Período de Exercício","-135","bps"
"JALL15","Futuro","2028-05-15","446","0.999995","6.6074","breakeven","IPCA + 6,6074%","2026-07-31","Fora do Período de Exercício","-161","bps"
"JALL24","Futuro","2027-10-18","303","0.999993","7.234","breakeven","IPCA + 7,234%","2026-07-31","Fora do Período de Exercício","-100","bps"
"JTEE12","Futuro","2040-12-17","3601","0.999988","4.8295","breakeven","IPCA + 4,8295%","2026-07-31","Fora do Período de Exercício","-329","bps"
"KLBNA5","Futuro","2028-08-15","511","0.99999","6.05","breakeven","IPCA + 6,05%","2026-07-31","Fora do Período de Exercício","-190","bps"
"MOVI37","Futuro","2026-09-15","31","0.999996","7.6366","breakeven","IPCA + 7,6366%","2026-07-31","Fora do Período de Exercício","-66","bps"
"MRSAA1","Futuro","2027-09-15","281","0.999993","6.2414","breakeven","IPCA + 6,2414%","2026-07-31","Fora do Período de Exercício","-198","bps"
"MRSAA2","Futuro","2028-09-15","533","0.999996","6.5251","breakeven","IPCA + 6,5251%","2026-07-31","Fora do Período de Exercício","-159","bps"
"MRSAA3","Futuro","2029-07-16","738","0.999998","7.2638","breakeven","IPCA + 7,2638%","2026-07-31","Fora do Período de Exercício","-97","bps"
"MRSAA4","Futuro","2030-02-15","885","0.99999","6.4613","breakeven","IPCA + 6,4613%","2026-07-31","Fora do Período de Exercício","-138","bps"
"MRSAB1","Futuro","2027-09-15","281","0.999994","6.3439","breakeven","IPCA + 6,3439%","2026-07-31","Fora do Período de Exercício","-178","bps"
"MRSAB2","Futuro","2028-09-15","533","0.999992","6.5514","breakeven","IPCA + 6,5514%","2026-07-31","Fora do Período de Exercício","-157","bps"
"MRSAB3","Futuro","2029-07-16","738","0.999989","6.8437","breakeven","IPCA + 6,8437%","2026-07-31","Fora do Período de Exercício","-100","bps"
"MRSAC1","Futuro","2027-09-15","281","0.999988","6.4496","breakeven","IPCA + 6,4496%","2026-07-31","Fora do Período de Exercício","-150","bps"
"MRSAC2","Futuro","2028-09-15","533","0.999987","6.5796","breakeven","IPCA + 6,5796%","2026-07-31","Fora do Período de Exercício","-137","bps"
"NNAE12","Futuro","2027-12-20","346","1.062329","8.2199","breakeven","IPCA + 9,5%","2026-07-31","Fora do Período de Exercício","0","bps"
"NTSDA1","Futuro","2030-03-11","899","0.999987","6.3198","breakeven","IPCA + 6,3198%","2026-07-31","Fora do Período de Exercício","-152","bps"
"ONZE21","Futuro","2029-11-16","823","1.051668","7.9534","breakeven","IPCA + 8,74%","2026-07-31","Fora do Período de Exercício","0","bps"
"ORIG12","Futuro","2029-06-15","717","1.05726","8.2358","breakeven","IPCA + 10,0361%","2026-07-31","Fora do Período de Exercício","0","bps"
"ORVR16","Futuro","2029-12-17","843","0.999991","7.9283","breakeven","IPCA + 7,9283%","2026-07-31","Fora do Período de Exercício","-19","bps"
"PALFA3","Futuro","2027-10-15","302","0.999996","6.1774","breakeven","IPCA + 6,1774%","2026-07-31","Fora do Período de Exercício","-206","bps"
"PALFA7","Futuro","2029-09-17","782","0.999993","6.8967","breakeven","IPCA + 6,8967%","2026-07-31","Fora do Período de Exercício","-122","bps"
"PALFB3","Futuro","2027-10-15","302","0.999994","6.1753","breakeven","IPCA + 6,1753%","2026-07-31","Fora do Período de Exercício","-194","bps"
"PALFB6","Futuro","2029-02-15","634","0.999992","7.7082","breakeven","IPCA + 7,7082%","2026-07-31","Fora do Período de Exercício","-51","bps"
"PEJA11","Futuro","2026-08-17","11","0.999994","7.41","breakeven","IPCA + 7,41%","2026-07-31","Fora do Período de Exercício","-83","bps"
"PEJA22","Futuro","2028-02-15","387","0.999994","6.4662","breakeven","IPCA + 6,4662%","2026-07-31","Fora do Período de Exercício","-177","bps"
"PEJA23","Futuro","2028-04-17","428","0.999995","6.5102","breakeven","IPCA + 6,5102%","2026-07-31","Fora do Período de Exercício","-171","bps"
"POTE11","Futuro","2027-12-15","343","0.999986","7.3706","breakeven","IPCA + 7,3706%","2026-07-31","Fora do Período de Exercício","-75","bps"
"POTE12","Futuro","2028-04-17","428","0.999984","7.0416","breakeven","IPCA + 7,0416%","2026-07-31","Fora do Período de Exercício","-118","bps"
"PTAZ11","Futuro","2041-04-15","3682","0.999987","5.6904","breakeven","IPCA + 5,6904%","2026-07-31","Fora do Período de Exercício","-215","bps"
"QMCT14","Futuro","2029-08-15","760","1.041901","8.2358","breakeven","IPCA + 9,6588%","2026-07-31","Fora do Período de Exercício","0","bps"
"RALM21","Futuro","2028-10-16","553","0.999981","7.8293","breakeven","IPCA + 7,8293%","2026-07-31","Fora do Período de Exercício","-12","bps"
"RDOE18","Futuro","2028-04-17","428","0.999997","5.95","breakeven","IPCA + 5,95%","2026-07-31","Fora do Período de Exercício","-235","bps"
"RECV11","Futuro","2028-05-15","446","0.999996","7.3249","breakeven","IPCA + 7,3249%","2026-07-31","Fora do Período de Exercício","-97","bps"
"RECV14","Futuro","2029-12-17","843","0.999996","7.4564","breakeven","IPCA + 7,4564%","2026-07-31","Fora do Período de Exercício","-78","bps"
"RECV24","Futuro","2029-12-17","843","0.999994","7.2833","breakeven","IPCA + 7,2833%","2026-07-31","Fora do Período de Exercício","-84","bps"
"RENTD1","Futuro","2027-12-20","346","1.023914","8.2199","breakeven","IPCA + 8,867%","2026-07-31","Fora do Período de Exercício","0","bps"
"RIGEA1","Futuro","2029-05-15","695","0.999998","4.3","breakeven","IPCA + 4,3%","2026-07-31","Fora do Período de Exercício","-395","bps"
"RIS412","Futuro","2027-07-15","238","0.999992","6.9","breakeven","IPCA + 6,9%","2026-07-31","Fora do Período de Exercício","-135","bps"
"RIS414","Futuro","2028-03-15","406","0.999992","7.3591","breakeven","IPCA + 7,3591%","2026-07-31","Fora do Período de Exercício","-89","bps"
"RIS422","Futuro","2027-07-15","238","0.999984","7.2","breakeven","IPCA + 7,2%","2026-07-31","Fora do Período de Exercício","-75","bps"
"RIS424","Futuro","2028-03-15","406","0.999986","7.692","breakeven","IPCA + 7,692%","2026-07-31","Fora do Período de Exercício","-26","bps"
"RISP12","Futuro","2027-07-15","238","0.999992","6.9","breakeven","IPCA + 6,9%","2026-07-31","Fora do Período de Exercício","-135","bps"
"RISP14","Futuro","2028-03-15","406","0.999992","7.3591","breakeven","IPCA + 7,3591%","2026-07-31","Fora do Período de Exercício","-89","bps"
"RISP22","Futuro","2027-07-15","238","0.999984","7.2","breakeven","IPCA + 7,2%","2026-07-31","Fora do Período de Exercício","-75","bps"
"RISP24","Futuro","2028-03-15","406","0.999986","7.692","breakeven","IPCA + 7,692%","2026-07-31","Fora do Período de Exercício","-26","bps"
"RLMS13","Futuro","2029-07-16","738","1.013622","7.9534","breakeven","IPCA + 8,1674%","2026-07-31","Fora do Período de Exercício","0","bps"
"RMSA12","Futuro","2026-10-15","52","0.999986","7.6179","breakeven","IPCA + 7,6179%","2026-07-31","Fora do Período de Exercício","-50","bps"
"RPTA14","Futuro","2029-06-15","717","0.999994","8.5334","breakeven","IPCA + 8,5334%","2026-07-31","Fora do Período de Exercício","30","bps"
"RRRP13","Futuro","2027-10-15","302","1.003358","8.2955","breakeven","IPCA + 8,4166%","2026-07-31","Fora do Período de Exercício","0","bps"
"RSAN16","Futuro","2028-09-15","533","0.999994","6.9875","breakeven","IPCA + 6,9875%","2026-07-31","Fora do Período de Exercício","-123","bps"
"RSAN26","Futuro","2028-09-15","533","0.99999","7.4224","breakeven","IPCA + 7,4224%","2026-07-31","Fora do Período de Exercício","-53","bps"
"RUMOA7","Futuro","2027-08-16","260","0.999998","5.76","breakeven","IPCA + 5,76%","2026-07-31","Fora do Período de Exercício","-248","bps"
"RUMOB7","Futuro","2027-08-16","260","0.999994","6.183","breakeven","IPCA + 6,183%","2026-07-31","Fora do Período de Exercício","-204","bps"
"SAELA7","Futuro","2029-10-15","801","0.999995","7.2318","breakeven","IPCA + 7,2318%","2026-07-31","Fora do Período de Exercício","-89","bps"
"SAELB7","Futuro","2029-10-15","801","0.999987","7.1146","breakeven","IPCA + 7,1146%","2026-07-31","Fora do Período de Exercício","-73","bps"
"SAELB8","Futuro","2030-02-25","891","0.999993","6.6675","breakeven","IPCA + 6,6675%","2026-07-31","Fora do Período de Exercício","-145","bps"
"SAUC16","Futuro","2030-03-15","903","1.08418","8.2955","breakeven","IPCA + 13,3904%","2026-07-31","Fora do Período de Exercício","0","bps"
"SBSPE3","Futuro","2029-01-15","613","0.999997","7.5485","breakeven","IPCA + 7,5485%","2026-07-31","Fora do Período de Exercício","-57","bps"
"SBSPF3","Futuro","2029-01-15","613","0.999994","7.3837","breakeven","IPCA + 7,3837%","2026-07-31","Fora do Período de Exercício","-57","bps"
"SBSPI8","Futuro","2030-02-15","885","0.999995","6.2907","breakeven","IPCA + 6,2907%","2026-07-31","Fora do Período de Exercício","-183","bps"
"SBSPJ8","Futuro","2030-02-15","885","0.99999","6.3507","breakeven","IPCA + 6,3507%","2026-07-31","Fora do Período de Exercício","-160","bps"
"SBSPK8","Futuro","2030-02-15","885","0.99999","6.2467","breakeven","IPCA + 6,2467%","2026-07-31","Fora do Período de Exercício","-160","bps"
"SDOM12","Futuro","2030-01-15","862","1.018913","8.247","breakeven","IPCA + 9,15%","2026-07-31","Fora do Período de Exercício","3","bps"
"SERI11","Futuro","2028-04-17","428","0.999983","6.783","breakeven","IPCA + 6,783%","2026-07-31","Fora do Período de Exercício","-145","bps"
"SRNA11","Futuro","2029-02-15","634","1.000858","8.2199","breakeven","IPCA + 8,2427%","2026-07-31","Fora do Período de Exercício","0","bps"
"STBP35","Futuro","2028-08-15","511","0.999995","6.3936","breakeven","IPCA + 6,3936%","2026-07-31","Fora do Período de Exercício","-183","bps"
"STBP45","Futuro","2028-08-15","511","0.999989","6.5408","breakeven","IPCA + 6,5408%","2026-07-31","Fora do Período de Exercício","-141","bps"
"STRZ11","Futuro","2028-03-15","406","0.999985","6.9343","breakeven","IPCA + 6,9343%","2026-07-31","Fora do Período de Exercício","-129","bps"
"SUMI17","Futuro","2028-07-17","490","0.999997","7.749","breakeven","IPCA + 7,749%","2026-07-31","Fora do Período de Exercício","-55","bps"
"SUMI18","Futuro","2028-10-16","553","1.004761","8.2955","breakeven","IPCA + 8,5214%","2026-07-31","Fora do Período de Exercício","0","bps"
"SUMI19","Futuro","2029-04-16","675","1.025904","8.247","breakeven","IPCA + 9,4735%","2026-07-31","Fora do Período de Exercício","0","bps"
"SUMI37","Futuro","2028-07-17","490","0.999994","8.0993","breakeven","IPCA + 8,0993%","2026-07-31","Fora do Período de Exercício","-14","bps"
"SUZB19","Futuro","2027-06-15","216","0.999997","6.0188","breakeven","IPCA + 6,0188%","2026-07-31","Fora do Período de Exercício","-228","bps"
"SUZB29","Futuro","2027-06-15","216","0.999995","6.2477","breakeven","IPCA + 6,2477%","2026-07-31","Fora do Período de Exercício","-197","bps"
"SUZBA0","Futuro","2027-09-15","281","0.99999","6.1889","breakeven","IPCA + 6,1889%","2026-07-31","Fora do Período de Exercício","-176","bps"
"SUZBC1","Futuro","2028-05-15","446","0.999992","6.11","breakeven","IPCA + 6,11%","2026-07-31","Fora do Período de Exercício","-201","bps"
"TAEEA7","Futuro","2029-01-15","613","0.999989","7.169","breakeven","IPCA + 7,169%","2026-07-31","Fora do Período de Exercício","-78","bps"
"TAEEA8","Futuro","2029-07-16","738","0.999998","7.1499","breakeven","IPCA + 7,1499%","2026-07-31","Fora do Período de Exercício","-110","bps"
"TAEEB0","Futuro","2029-12-17","843","0.999998","6.4712","breakeven","IPCA + 6,4712%","2026-07-31","Fora do Período de Exercício","-119","bps"
"TAEEB8","Futuro","2029-07-16","738","0.999994","7.0564","breakeven","IPCA + 7,0564%","2026-07-31","Fora do Período de Exercício","-116","bps"
"TEPA11","Futuro","2027-03-15","153","1.020533","8.482","breakeven","IPCA + 9,6888%","2026-07-31","Fora do Período de Exercício","0","bps"
"TEPA12","Futuro","2028-07-17","490","1.027598","8.24","breakeven","IPCA + 10,0924%","2026-07-31","Fora do Período de Exercício","0","bps"
"TEPA13","Futuro","2029-03-15","654","1.055366","8.2955","breakeven","IPCA + 11,5593%","2026-07-31","Fora do Período de Exercício","0","bps"
"TRPLA4","Futuro","2027-10-15","302","0.999994","6.2607","breakeven","IPCA + 6,2607%","2026-07-31","Fora do Período de Exercício","-196","bps"
"TRPLA7","Futuro","2028-10-16","553","0.999999","6.7119","breakeven","IPCA + 6,7119%","2026-07-31","Fora do Período de Exercício","-113","bps"
"TRPLB4","Futuro","2027-10-15","302","0.999988","6.4364","breakeven","IPCA + 6,4364%","2026-07-31","Fora do Período de Exercício","-152","bps"
"TRPLB7","Futuro","2028-10-16","553","0.999988","6.6052","breakeven","IPCA + 6,6052%","2026-07-31","Fora do Período de Exercício","-135","bps"
"TRRG12","Futuro","2029-01-15","613","0.999995","7.4367","breakeven","IPCA + 7,4367%","2026-07-31","Fora do Período de Exercício","-81","bps"
"TSSG21","Futuro","2027-12-15","343","0.999994","5.9851","breakeven","IPCA + 5,9851%","2026-07-31","Fora do Período de Exercício","-223","bps"
"TUPW21","Futuro","2029-04-16","675","0.999992","8.2194","breakeven","IPCA + 8,2194%","2026-07-31","Fora do Período de Exercício","-2","bps"
"ULFT14","Futuro","2029-10-15","801","0.999992","6.6729","breakeven","IPCA + 6,6729%","2026-07-31","Fora do Período de Exercício","-145","bps"
"UNEG11","Futuro","2027-07-15","238","0.999986","5.92","breakeven","IPCA + 5,92%","2026-07-31","Fora do Período de Exercício","-220","bps"
"USAS12","Futuro","2029-09-17","782","0.999994","8.0857","breakeven","IPCA + 8,0857%","2026-07-31","Fora do Período de Exercício","-21","bps"
"USAS22","Futuro","2029-09-17","782","0.999993","8.1432","breakeven","IPCA + 8,1432%","2026-07-31","Fora do Período de Exercício","-8","bps"
"USNA13","Futuro","2029-07-16","738","1.01452","8.247","breakeven","IPCA + 9,0161%","2026-07-31","Fora do Período de Exercício","0","bps"
"VALEA0","Futuro","2028-10-16","553","0.999993","6.3837","breakeven","IPCA + 6,3837%","2026-07-31","Fora do Período de Exercício","-174","bps"
"VALEB0","Futuro","2028-10-16","553","0.999993","6.4368","breakeven","IPCA + 6,4368%","2026-07-31","Fora do Período de Exercício","-152","bps"
"VALEB1","Futuro","2029-05-15","695","0.999998","6.8881","breakeven","IPCA + 6,8881%","2026-07-31","Fora do Período de Exercício","-135","bps"
"VALEC0","Futuro","2028-10-16","553","0.99999","6.4203","breakeven","IPCA + 6,4203%","2026-07-31","Fora do Período de Exercício","-142","bps"
"VALEC1","Futuro","2029-05-15","695","0.999994","6.7624","breakeven","IPCA + 6,7624%","2026-07-31","Fora do Período de Exercício","-136","bps"
"VALED1","Futuro","2029-05-15","695","0.999991","6.7946","breakeven","IPCA + 6,7946%","2026-07-31","Fora do Período de Exercício","-116","bps"
"VAMO33","Futuro","2027-06-15","216","0.999994","6.3605","breakeven","IPCA + 6,3605%","2026-07-31","Fora do Período de Exercício","-194","bps"
"VBBRA0","Futuro","2030-03-15","903","0.999994","7.38","breakeven","IPCA + 7,38%","2026-07-31","Fora do Período de Exercício","-84","bps"
"VERO12","Futuro","2027-03-17","155","1.014555","8.482","breakeven","IPCA + 9,34%","2026-07-31","Fora do Período de Exercício","19","bps"
"VERO13","Futuro","2028-03-15","406","1.001844","8.2955","breakeven","IPCA + 8,4041%","2026-07-31","Fora do Período de Exercício","5","bps"
"VERO24","Futuro","2028-02-15","387","1.002674","8.247","breakeven","IPCA + 8,3524%","2026-07-31","Fora do Período de Exercício","0","bps"
"VERO25","Futuro","2029-07-16","738","1.021425","8.247","breakeven","IPCA + 9,2618%","2026-07-31","Fora do Período de Exercício","1","bps"
"VERO35","Futuro","2029-07-16","738","1.040491","8.2199","breakeven","IPCA + 9,2707%","2026-07-31","Fora do Período de Exercício","10","bps"
"VERO44","Futuro","2028-10-16","553","1.018555","8.2199","breakeven","IPCA + 8,7014%","2026-07-31","Fora do Período de Exercício","10","bps"
"VLIM14","Futuro","2027-09-15","281","0.999997","6.4512","breakeven","IPCA + 6,4512%","2026-07-31","Fora do Período de Exercício","-179","bps"
"VLIM15","Futuro","2028-04-17","428","0.999998","6.1062","breakeven","IPCA + 6,1062%","2026-07-31","Fora do Período de Exercício","-214","bps"
"VLIM16","Futuro","2028-11-16","574","0.999993","6.867","breakeven","IPCA + 6,867%","2026-07-31","Fora do Período de Exercício","-135","bps"
"VLIM17","Futuro","2029-04-16","675","0.999993","7.0166","breakeven","IPCA + 7,0166%","2026-07-31","Fora do Período de Exercício","-120","bps"
"VLIM18","Futuro","2029-10-15","801","0.999992","6.6729","breakeven","IPCA + 6,6729%","2026-07-31","Fora do Período de Exercício","-145","bps"
"VLIM19","Futuro","2030-03-15","903","0.999993","6.4988","breakeven","IPCA + 6,4988%","2026-07-31","Fora do Período de Exercício","-145","bps"
"VLIM26","Futuro","2028-11-16","574","0.99999","6.7166","breakeven","IPCA + 6,7166%","2026-07-31","Fora do Período de Exercício","-140","bps"
"VLIM27","Futuro","2029-04-16","675","0.99999","6.9582","breakeven","IPCA + 6,9582%","2026-07-31","Fora do Período de Exercício","-100","bps"
"VLIM28","Futuro","2029-10-15","801","0.999991","6.7052","breakeven","IPCA + 6,7052%","2026-07-31","Fora do Período de Exercício","-125","bps"
"VLIM29","Futuro","2030-03-15","903","0.99999","6.4776","breakeven","IPCA + 6,4776%","2026-07-31","Fora do Período de Exercício","-136","bps"
"WNTY12","Futuro","2029-08-15","760","1.009287","8.247","breakeven","IPCA + 8,6044%","2026-07-31","Fora do Período de Exercício","0","bps"
