CD_ATIVO,GESTOR,VL_ALOCADO
"VIXL19","Nu Asset",4229136.53
"ISAEB1","ASA",419724.13
"CGMG18","Tenax",4817376.02
"CMGD19","Plural",21111105.18
"PEJA11","IAM",414679.36
"CSANC2","JGP",27133144.57
"VLIM14","Plural",19081398.09
"RALM11","Ibuina",38729871.62
"MGLUA0","Douro",173103.22
"LORTB9","SAM",22999225.59
"VLIM28","BTG Asset",24528508.17
"VALED1","Turim",1000716
"FLRY29","(fundo nao cadastrado)",181523033.92
"BRMLB1","BRAM",268137758.11
"GASC15","BTG WM",277949.15
"HGLB13","SAM",14523122.34
"JSMLA5","Valora",45268799.48
"DESK18","IAM",51973153.7
"VERO24","Vinland",3065964.39
"RDORC4","Plural",24125221.35
"ENAT14","Icatu",20818195.95
"ELET32","BBM Asset",6684542.37
"BRKPA2","Drys",2211246.52
"MRFGA1","(fundo nao cadastrado)",59263904.17
"AESLA7","BB Asset",120054095.9
"MOVIA3","Kadima",26260.37
"CEEBC4","WHG",291438.99
"SUZBC1","Galapagos",277416.92
"APPSB2","JGP",19585808.39
"ELET14","Jera",1099378.42
"SAPRB4","Plural",9172703.38
"EUFA17","Vinland",20752490.81
"CMTR19","Valora",960904.26
"HGLB13","Kinea",107413178.32
"SBSPF3","UBS",8599980.61
"SBSPE3","Galt",866248.87
"ITPE13","Capitânia",48405121.04
"GRRB14","BTG Asset",34017114.28
"ALGAB1","G5",2219529.15
"CGASB1","BR Partners",4048363.2
"ASAIA2","Mirabaud",479638.46
"CEEBC3","Tivio",2412403.06
"ENGIA5","Rubik",104440.09
"RAIZ14","Vinland",11679804.46
"TSSAA5","(fundo nao cadastrado)",11331558.51
"VAMO33","AF Invest",1185337.47
"ITSA17","(fundo nao cadastrado)",416748073.9
"AEEP31","Tivio",31777406.64
"ETEN12","Sparta",5994130.7
"GASC16","BTG Asset",3412463.58
"ERDVA4","MAG",1112244.16
"SRTI11","(fundo nao cadastrado)",1128645.89
"SBSPC1","Root",28598107.53
"RRRP14","Integral",1553348.52
"MULPA0","BB Asset",121822666.02
"LMTPA2","UBS",26299839.15
"SBSPC4","Sulamérica",1106900.25
"SUMI37","RB Asset",5101261.26
"ENMTA7","Brainvest",218985.75
"CGASA3","(fundo nao cadastrado)",810966155.72
"HARG11","BTG WM",91653674.11
"CRCG14","IAM",225141217.45
"TLPP27","BB Asset",453286865.56
"TBSP22","IAM",555704478.18
"UCBL11","(fundo nao cadastrado)",4195993.34
"SAELB7","Ace",116448.26
"MGGS12","Vinci",187465783.86
"NTSD36","Inter",625517.92
"UNDAC3","Brainvest",236546.84
"RAIZ23","San WM",1296802.32
"VERTA2","Jive",31019059.17
"ECOV17","BB Asset",215710448.43
"ENMTB2","(fundo nao cadastrado)",135295329.04
"ERDVB4","Sparta",19446698.49
"EGIE39","BR Partners",29292.19
"TUPW11","Tenax",1001594.49
"IGTAB0","Investcoop",1691947.1
"CCLS11","BTG WM",262509.36
"CMGD19","SFI",1047606.8
"IGSN15","Scalare",5329743.18
"ENEVB0","Vinland",69132.7
"ENMTA4","Sparta",3329533.85
"TFLEA6","Porto Asset",46787140.71
"ALIG15","BR Partners",1558257.48
"TAEEC2","Nikos",43540.79
"CDES11","Ibuina",10129253.93
"CSANA2","ARX",137056090.63
"MRTR11","XPG",50392.82
"CSNAC4","BB Asset",2617143.21
"ENEVA4","Sulamérica",2936458.71
"TFLE19","UBS",53476163.79
"PGMN26","Novus",3679571.16
"BTGH18","Reach",2948933.13
"ELTN15","XPG",16833465.52
"APRB18","BDR",445082.2
"ENMTA8","Plural",7429007.04
"CERO19","Daycoval",2142629.83
"ASER12","WHG",1791106.71
"ARTR19","G5",1339.35
"ARTRA5","Global",1306201.44
"EQPA18","Scalare",13197808.51
"VERTB2","Valora",45581829.68
"TFLE19","(fundo nao cadastrado)",19580532.06
"RRRP14","Monte Bravo",6815057.73
"RAIZ13","Absolute",16161479.36
"EGIEA6","Augme",8150554.49
"GASP19","UBS",10626688.64
"RDORC9","VLGI",201544.87
"ECER12","IAM",288643.14
"ONCO29","Augme",495116.45
"CSMGA7","Valora",4144817.85
"LCEN12","Augme",7030990.78
"TAEEA9","SAM",54151283.22
"ENEVB4","Jera",226615.69
"ARTR19","BTG Asset",5574370.95
"MNRVA1","SFI",2202397.68
"COLNA3","Investcoop",4507053.12
"QUAL18","Vinland",51428735.1
"BRST15","Iridium",1041305.84
"PALFA7","(fundo nao cadastrado)",22654502.29
"SMTO14","Paramis",6694.97
"CEAB22","Valora",2752686.69
"VIXL35","(fundo nao cadastrado)",1945122.39
"ISAEC0","Ibuina",40415615.16
"JSLGA5","Vinci",90460867.27
"ARML14","Turim",3898991.84
"VERT15","Icatu",28919483.15
"CCROB6","Lakewood",4625124.42
"BCPSA4","IAM",222895214.79
"RSAN26","Nikos",371194.56
"MRSAA1","(fundo nao cadastrado)",23649856.66
"CCROB4","XPG",1842829.86
"EGIEB2","Somma",144202.15
"NTSD36","BB Asset",310211963.2
"BTEL13","(fundo nao cadastrado)",16090816.59
"CDAR11","BTG Asset",93282067.22
"ENEV18","Sparta",10515833.47
"RDORD9","VLGI",705386.73
"ELET17","Icatu",66593336.26
"JMCD27","IAM",161317574.35
"BRKPA4","ARX",92254850.78
"SMFT19","(fundo nao cadastrado)",1007895.31
"ENGIA6","ARX",272979.66
"MOVI34","Monte Bravo",8092388.19
"ENGIA5","Rafter",6456854.94
"ALGTA4","Butiá",523725.17
"IGSN14","Valora",242152.85
"NTSD26","Sparta",84667658.78
"MRSAA3","G5",7915811.51
"CMIN12","BB Asset",14179169.29
"DESK18","Vinland",35740545.02
"VLIM18","Sparta",9707212.4
"IOCHA3","Kadima",47725.06
"EEELA0","UBS",19300940.95
"VVRT11","AZ Quest",504981.63
"ISPE12","Bocaina",22202547.28
"TAEEB8","Tori 21",112610.91
"NTSD16","Brainvest",391020.57
"TAEE16","Inter",17256405.64
"AEGP19","Polígono",2152820.18
"MRSAC2","IAM",262298772.11
"BRKU11","BTG Asset",23788657.58
"RENTD1","San WM",11331786.25
"ISAEC1","BB Asset",91394963.96
"EGIEA1","Inter",2148168.22
"TPER4B","(fundo nao cadastrado)",23.25
"CPGTC0","Mirabaud",1513363.01
"USIMA0","Brave",5660880.75
"SBSPM8","BRAM",76775638.96
"VBBR16","(fundo nao cadastrado)",45387311.29
"UNTE11","Ibuina",7675.51
"FBRI13","RB Asset",394460.21
"BRKPA4","Principal",1186591.57
"SVEA14","Occam",25758951.32
"ENTV12","Safra Asset",508625.3
"ENGIA5","Kinea",582407.1
"CSMGA7","Kinea",9681672.16
"ELTN15","Atena",217051.97
"CEAP15","IAM",4499030.69
"FBRI13","Ibuina",13757946.85
"AESLA7","(fundo nao cadastrado)",11330575.54
"CASN13","Drys",485915.72
"ELET24","GHT4",1524698.07
"RUMOA4","Portofino",300905.02
"RIS422","AZ Quest",1113288.88
"TXVI31","(fundo nao cadastrado)",140545.46
"CCROA5","Brainvest",475512.85
"ITPO14","BR Partners",987292.25
"BZGE11","AZ Quest",143657843.15
"PFOR16","JGP",63449889.11
"CTGE11","XPG",880556.83
"SERI11","Tenax",2555827.95
"CEED13","(fundo nao cadastrado)",807648.64
"LCAMD3","Drys",873241.5
"CTGE13","Lakewood",1074443.76
"ELET25","Regia",7461972.01
"SUZBB1","SAM",51609551.25
"ARTRA5","Monte Bravo",2043116.75
"SMFT29","Maud",617354.84
"RUMOA6","Valora",911701.97
"ENGIC9","Porto Asset",845568.68
"JALL15","Sparta",1111886.69
"NTSD17","(fundo nao cadastrado)",292640278.55
"AEGP19","JGP",17777989
"NIGP12","XPG",7750758.49
"ELET25","Vinci",618586.66
"TRRG12","Citrino",2781118.31
"CAEC42","(fundo nao cadastrado)",9722141.43
"ISAEB8","Altera",2122614.96
"CSMGB8","San WM",21489034.25
"EGIEA0","BTG WM",492218.37
"SMFTA1","(fundo nao cadastrado)",6643974.91
"EGIEB5","Portofino",352369.95
"FISI15","Ibuina",7096976.64
"PCHSL2","IAM",442336728.69
"ENMTB3","BTG WM",145064.76
"CSMGB9","Rafter",355738.28
"FLLH13","(fundo nao cadastrado)",8894066.08
"RUMOA6","Nikos",2233325.34
"EKTR29","IAM",126964544.17
"PEJA11","Andbank",2585578.73
"RAIN11","XPG",86585.19
"HBSA12","AF Invest",6086670.95
"TBSP12","Oriz",1519899.6
"VALED1","San Tsy",307429159.37
"SBSPE3","SAM",24821745.76
"EGVG11","BRAM",20211779.84
"LVTC12","(fundo nao cadastrado)",6187656.44
"RENTE2","IAM",168988717.28
"SBSPD7","Valora",2626178.81
"CEPEB3","BRAM",1035608.65
"ENGIB2","Oriz",1966844.34
"ELET14","Daycoval",3265480.47
"CSRN19","Oriz",2336091.71
"ELET14","Sonata",584521
"GRRB24","BRZ",10761304.83
"LORTA7","XPG",3411327.36
"TAEEA1","G5",744441.62
"ALUP18","Atena",266627.95
"ENGIA5","UBS",2699469.19
"ASAIA1","SFI",953899.71
"TEPA11","Seven Pounds",6617800.7
"RODB11","(fundo nao cadastrado)",12737708.58
"ENERC7","(fundo nao cadastrado)",9520058.9
"CLCD17","BRAM",5814641.5
"TAEE26","BRAM",40922798.49
"CEAB14","Safra Asset",89751516.43
"CEEDA0","Asset 1",8170595.64
"AXIA18","ARX",56749823.64
"PRTE12","Portofino",17747.19
"EQTR11","AF Invest",352693.3
"CHTH11","XPG",20084290
"CUTI11","Andbank",644058.88
"SRTI11","BTG WM",1316099.95
"TFLEA6","BTG Asset",21340598.9
"CTEE29","BRAM",952335.46
"MILSA1","AMW",4924719.37
"RECV14","Novus",6319673.28
"MRSAB1","BTG WM",93293772.11
"NTSD36","Sulamérica",147936031.84
"SUZBA1","JGP",1282770
"RUMOB3","Galapagos",11919.82
"CHSF13","Vêneto",697619.61
"COMT11","Inter",7494088.07
"SIMH16","ARX",49115132
"MEAL14","(fundo nao cadastrado)",6662859.5
"AESLA7","SWM",1266693.72
"OMGE17","SAM",89771426.35
"ARTR19","AF Invest",522346.15
"LOGGB1","Riza",3283696.59
"ORMA17","Regia",41700115.92
"CEED13","Safra Asset",517695.07
"ELTN19","Kinea",123852541.65
"NATUA3","(fundo nao cadastrado)",150596172.26
"CSAN18","Valora",1658952.42
"NIGP12","SAM",4123403.52
"BRKMA8","Vinland",12326665.31
"CAEC32","BRAM",46047902.82
"ENAT11","Tenax",2977655.62
"DESK18","RB Asset",640129.17
"VAMO34","BB Asset",2797068.72
"ERDVA2","Asset 1",762011.47
"ELET24","Augme",13850396.07
"APRB18","Augme",4260072.45
"ENERA9","(fundo nao cadastrado)",53006695.74
"EGIEA1","Nikos",363040.43
"EUFA18","Sulamérica",37146939.08
"CSCF21","Angá",5396272.44
"PETR26","Kinea",614218.68
"NTSD36","Daycoval",10250153.64
"CPLDB0","Polo",4614625.5
"SIMH16","Vinci",22926801.74
"JSMLA5","Polo",3159567.01
"CRCF12","Nu Asset",2297055.16
"CDES11","Newave",129906.06
"RMSA12","Pátria",1679954.09
"CSAN18","Kinea",200520349.56
"MGPRA0","G5",101547.16
"APFD19","BR Partners",4077926.68
"PCHSH2","ARX",21536493.15
"NRTB11","XPG",1042004.43
"MILSB0","(fundo nao cadastrado)",295450.13
"ELET32","San WM",6832407.13
"NEOE26","ARX",207377.5
"GRRB24","Valora",1746528.87
"COLNA3","SAM",89688818.89
"CEED17","XPG",7999341.4
"HFCK11","Capitânia",18340125.47
"CEEBB8","XPG",8555530.72
"MRSAC1","Galapagos",47190.22
"VEBMA6","Porto Asset",30939712.81
"BCPSA5","Sparta",194218646.74
"MRSAB1","Douro",291686.56
"DASAB4","BTG WM",1071694.26
"AMERE2","BTG Asset",4045.48
"BRKMA8","Valora",23773785.52
"TPER21","SAM",0.06
"AEGPB5","Vinci",25504447.64
"DASAC2","AZ Quest",50990690.93
"BPES11","Rio Bravo",12362859.07
"EKTRB3","Nikos",105469.16
"EDPC11","IAM",587274277.2
"CGASA2","BB Asset",91084912.51
"EGVG21","ARX",3440165.99
"RISP22","Inter",39069.89
"TIET29","ASA",522605.38
"BSA3A0","San WM",3512869.31
"FURN21","BBM Asset",139637.35
"TRPLA7","Porto Asset",70790.62
"ELTN16","Paramis",478676.53
"CEAB13","Porto Asset",45265659.76
"TAEEB2","ASA",539897.14
"CSNAA1","Andbank",101646.87
"BRKPA5","SAM",24968828.66
"PALFA7","XPG",57720393.12
"LCAMD1","IAM",34191400.21
"CPLDA1","Asset 1",3056713.5
"VAMO22","BNP",701753.81
"CPTE12","BTG Asset",2861878.49
"WNTY12","AF Invest",5096793.18
"RDORF1","XPG",1745002.08
"ASAIA2","Icatu",67155318.66
"HAPV15","DAO",138244.44
"AALR13","Augme",1617995.61
"ISAEB0","Asset 1",3034822.16
"MNRVA1","Principal",965023.33
"COCEB2","Vinland",94001684.39
"CERT11","Riza",13403914.28
"CSNAA1","Journey",955327.71
"ENEVA4","UBS",32366924.27
"MRSAB2","BB Asset",161953565.51
"UTPS21","Absolute",35953867.67
"CTGE15","ARX",29478413.21
"ECER12","Vinland",605762.28
"VLIM28","Occam",7834105.15
"HGLB13","Augme",26132473.82
"ENMTA4","Inter",3707274.77
"PALFA6","Tivio",20400056.93
"VAMO23","Valora",17397728.32
"SBSPL8","SAM",37382032.69
"USIM39","Daycoval",8578666.26
"TIET29","Portofino",2107056.16
"PEJA11","RB Asset",133919.12
"ELPLA7","BDR",617477.4
"DASAC2","Vinci",12921248.1
"RIPR13","BTG WM",12343772.67
"ISAEB0","XPG",32899495.44
"CBRDA8","Legacy",1628311.16
"ARTRA5","Regia",47876636.91
"ELET17","UBS",17406521.42
"ELTE12","BRAM",126012245.76
"MRFGA1","Aramus",843800.9
"EDPT11","BTG WM",779593.66
"PEJA21","Black Swan",96889.18
"ANIM15","Regia",25128164.72
"AGEO15","IAM",81493599.4
"SAELA7","XPG",1037570.85
"CPGT29","BRAM",18080573.13
"ENMTA5","BTG WM",1890367.34
"CGOS13","Porto Asset",2114815.12
"EGIEA0","Valora",1364962.64
"CEEBC4","ARX",1530054.68
"ALIG13","Sparta",6881453.23
"CIEL19","Sulamérica",66643327.11
"PEJA21","XPG",7483143.07
"CCROB6","BBM Asset",3577048.18
"LORTA7","San WM",28578651.36
"CHSF14","Sparta",12668505.25
"CESE32","UBS",55621509.08
"CASN24","Sparta",5355902.54
"TFLEA4","Riza",1404304.52
"EBTE15","(fundo nao cadastrado)",8222485.79
"PALFA4","Safra Asset",168646890.07
"OMGE41","Kinea",1711313.83
"VAMOA0","Altera",41265.22
"ECER12","ARX",25814792.63
"MOVI27","Novus",15970.89
"ITSA18","(fundo nao cadastrado)",254708708.51
"ELET23","4UM",494550.67
"SMFT18","Solis",589808.74
"TBSP12","BTG Asset",379460.73
"RADL15","Regia",1586935.21
"JSMLB5","BTG Asset",13538736.43
"ENEV16","Novus",459904.26
"TNTY21","Vinci",1475439.42
"VLIDA0","Rio Bravo",754267.76
"ENTV12","Legacy",50724194.99
"VBBR24","Valora",1235410.12
"RMGL11","(fundo nao cadastrado)",2479617.87
"CHTH11","IAM",652848252.15
"ISAEA9","Occam",13567839.04
"PLSB2A","XPG",8724116.72
"ENERB4","BTG WM",17867609.08
"USAS11","Tivio",695525.08
"SBSPE9","BR Partners",253289.01
"LIGHB9","G5",85852.25
"MRSL3A","IAM",559425075.4
"RMGG12","Legacy",11950191.61
"CJEN13","Suno",4458719.89
"CTEE18","Safra Asset",47952359.72
"RODB11","BTG Asset",96561633.17
"CEEDA0","RB Asset",17869564.66
"MOVI37","(fundo nao cadastrado)",10854383.57
"TIET39","BRAM",1282923.89
"MVLV19","SFI",1541825.71
"ENEVA3","Nu Asset",790737.48
"ERDVA6","Tenax",278152.79
"GRRB16","(fundo nao cadastrado)",142151655.82
"TRCC11","Journey",1562194.03
"SAELA1","Trígono",314998.68
"ENGIA5","XPG",1309801.63
"ELTN19","(fundo nao cadastrado)",683399383.41
"LORTB2","Nest",306232.32
"ENEV28","TAG",372379.77
"MGSP12","TAG",173339.44
"CMGDA0","BB Asset",16462943.35
"BION17","Legacy",33774133.64
"RALM11","Riza",11691947.68
"VLIM16","ASA",770137.63
"UNIP19","CEF Asset",24722311.74
"APFD19","SAM",49390402.08
"PALFA3","Sparta",1132321.67
"CBVV13","IAM",76455980.96
"TEPA13","RB Asset",29608177.55
"RDORB9","Principal",6023252.22
"IOCHA4","Vinland",21163527.17
"CMGD27","BTG WM",1969762.46
"ELPLA7","Daycoval",323936.81
"EQTC11","Galt",926697.87
"FORB11","Riza",5109016.28
"CESPA3","Portofino",575872.65
"CCROB4","IAM",5081670.79
"IRJS15","Legacy",37754622.76
"PLSB1A","(fundo nao cadastrado)",9533116.94
"CTGE15","Safra Asset",20795271.13
"LORTB2","Integral",1869073.1
"QUAT14","IAM",328974046.45
"RESA17","Galt",168793.27
"TRRG12","BRAM",161448229.36
"CTGE13","Safra Asset",59708848.56
"LCAMD3","Atena",8570274.67
"ESAM14","BR Partners",169024.85
"NEOE26","BBM Asset",126401.51
"RMSA12","Icatu",100945826.37
"MGLUA0","Kinea",268949138.67
"ELTN37","TAG",697576.28
"ELTN37","(fundo nao cadastrado)",18949087.04
"MSGT23","Trígono",175070.81
"CRCG12","Butiá",436405.48
"TPER4C","(fundo nao cadastrado)",30.08
"CGOS28","BB Asset",109743970.3
"EPRL12","Capitânia",24433326.38
"CPFPB8","BB Asset",125537570.45
"TIET29","Butiá",299423.77
"SAJO12","SAM",27498820.98
"MVLV19","Quantitas",565698.03
"AALM12","AZ Quest",74562702.03
"EGIED1","Amazonia",9539061.82
"ENGIB9","BTG WM",48447943.09
"AURE12","Douro",746408.68
"SBSPD7","Vinci",10485806.75
"EGIEB1","UBS",16107418.37
"NTSD17","Troon",313262.95
"HARG11","UBS",48264286.8
"MRSAB2","AF Invest",1467164.83
"OPCT15","BTG Asset",9723673.21
"DMCA22","Legacy",241058.93
"ENGIC5","AZ Quest",4826926.82
"ENGIB9","Douro",815159.99
"UNDAC3","Drys",282120.08
"RNDNB0","SFI",1059466.19
"FBRI13","BR Partners",440327.69
"PALFA8","(fundo nao cadastrado)",550510673.25
"ENGIB2","Daycoval",2032914.05
"EDPY11","(fundo nao cadastrado)",440653554.4
"CBAN12","Daycoval",5587793.51
"CEEBA6","M8",17787679.24
"XNGU17","Sparta",4441324.27
"ANHBA5","MAG",1628312.73
"ASCP23","BR Partners",1464043.57
"BSA3A0","Trígono",884752.43
"WETE11","(fundo nao cadastrado)",682798.07
"ALGTA4","Altera",523725.18
"AXIA18","SWM",5063067.45
"ARTRA1","Paramis",726094.97
"QUAL16","Safra Asset",19370396.21
"RUMOA3","Legacy",1455914.39
"ITSA17","BRAM",110487705.57
"VERO44","Vêneto",538575.22
"AURP13","BTG Asset",25949737.91
"CEED12","SAM",16858899.75
"HAPVA0","Icatu",51147195.31
"CEEBA6","Monte Bravo",12052730.34
"CTEE2B","BTG WM",436588.74
"VIXL18","Asset 1",8138867.2
"NEOE16","Tivio",4257456.85
"TSSAA9","IAM",21287578.65
"CLIS13","Sparta",31714250.86
"CPLDA0","CEF Asset",278981004.08
"EXSE11","Vinland",28571080.99
"EQPA19","Inter",1526101.58
"FLCLB9","Occam",2912233.13
"CPFGA2","UBS",5630914.06
"SBSPI8","Safra Asset",67588417.24
"CTEE2B","IAM",2741175.97
"CLCD19","(fundo nao cadastrado)",152861812.52
"BTEL13","Portofino",2128133.4
"AXIA18","Rubik",1975831.2
"EXSE11","Regia",42409200.43
"ASAI22","XPG",61815769.98
"WIZC12","Asset 1",8955552.84
"ENSEB4","BB Asset",10118133.01
"ENGIB2","Andbank",299854.82
"EGVG11","Vinland",36064.17
"OVSAA8","Integral",1481452.19
"MSGT13","ARX",26539312.21
"CSAN15","AZ Quest",71398116.19
"JTEE12","San WM",8063546.33
"ECPN11","Perfin",14939543.69
"ERDVA6","Brainvest",828254.23
"EQTC11","(fundo nao cadastrado)",208748.34
"ANHBB6","Atena",412772.06
"HAPV28","IAM",428320433.12
"BRST11","Tenax",1049724.95
"CSRNB2","XPG",13292882.54
"SBSPB6","SAM",1320314.41
"ABSP12","Vinci",1039583.78
"RDORE4","BRAM",45576159.93
"ENERB6","BTG Asset",7932718.41
"CPLDA1","Augme",5094522.49
"OVSAA9","Vinci",3273353.74
"CRNP13","Franklin Templeton",585777.3
"ENGIA1","(fundo nao cadastrado)",6349179.62
"CSRNA0","(fundo nao cadastrado)",224672918.05
"MEZU12","IAM",53261293.07
"KLBNA5","AF Invest",2700393.13
"XVII14","Occam",23484230.57
"ETBA12","ARX",8584173.75
"ISAEB8","BRAM",38561545.96
"AEGPB5","BNP",45891089.14
"TIET29","Tenax",5169218.69
"EEELA1","BRAM",95579887.96
"EUFA17","Paramis",990172.51
"GASC26","JGP",552112.13
"RIS412","Suno",298823.79
"RUMOA3","Nikos",1653549.83
"CGOS16","UBS",29046313.29
"BTEL23","BTG Asset",26312106.24
"SUMI39","JGP",11357194.08
"TRCC11","SVN",301387.92
"MGLUA0","DAO",259921.14
"MILS18","Sparta",4826016.12
"AEGPA9","BTG WM",742875.04
"COCE18","Sulamérica",927948.87
"TIET19","BTG WM",4684437.73
"CHTH11","Sparta",44049041.46
"RSAN15","AMW",2162403.78
"AESOA1","SVN",104692.66
"IPIL11","(fundo nao cadastrado)",65444.78
"RATL11","XPG",1985667.39
"MSGT33","Vinci",9670535.4
"QUAT13","(fundo nao cadastrado)",2980146.96
"RODB11","Regia",42170897.08
"NTSD18","BTG Asset",102909643.91
"MSGT23","Portofino",1082762.76
"ERDVC4","Bocaina",597039.03
"ENSEB4","IAM",95099320.36
"RSAN16","Brainvest",175482.77
"ASAIA2","Occam",20013285.69
"RDORD3","Regia",106745335.05
"ETEN22","IAM",845777.13
"ENERB4","Vinland",12787763.65
"CEED13","Sparta",7814306.13
"JSLGA5","Somma",4857547.39
"CLTM14","SPX",19405688.98
"PETR17","TAG",115362.16
"PRLG17","Investcoop",5152984.83
"RIS414","Sparta",38411994.71
"TAEED2","BR Partners",827318.91
"SBSPC3","SAM",8293924.69
"RODB11","Polo",26624296.3
"ELTN15","BTG WM",10510207.43
"EQPA18","IAM",141137364.14
"CPLD29","Porto Asset",226725.04
"ARTRA5","AZ Quest",81637590.2
"EKTRA3","Kadima",50511.2
"BARU11","JGP",62555223.45
"SUZB29","BTG WM",200304.62
"FEPS11","Vinci",5417823.42
"IOCHA5","BRAM",41403792.32
"HBSA21","SPX",4341664.94
"NIGP12","BRAM",257728224.06
"RENTE2","Kinea",114235124.36
"EQPA19","BB Asset",10415654.86
"USAS22","BRAM",25780716.65
"MVLV19","AF Invest",4343171.03
"AESLA5","Sparta",1259192.09
"MVLVA1","UBS",14954488.67
"ARML14","Valora",479677.29
"INEL12","Regia",242205609.74
"NRTB11","BTG WM",434520.42
"RISP24","XPG",13170448.35
"CHSF13","Newave",1386559.65
"VAMO24","Icatu",36617414.94
"CGOS34","Inter",30746.61
"CMGDB2","BR Partners",196986.47
"EGVG21","Iridium",1414357.14
"PALFB3","Absolute",15028291.32
"VBBR24","Kinea",124441450.79
"KLBNA5","Andbank",2751666.4
"SUZBA0","SAM",9533715.88
"VLIM27","XPG",12446026.36
"RENTE9","JGP",53991352.04
"ASAI22","Lifetime",308833.66
"BTEL13","BTG WM",77797806.53
"TNTY11","JGP",32382515.29
"CDES11","Augme",569763.4
"RSAN34","Trígono",644.18
"AURP13","Occam",5088183.91
"ETEN12","Porto Asset",1142770.79
"RISP22","AZ Quest",1897580.86
"SBSPK8","XPG",403682.78
"USAS12","BB Asset",654321.81
"TAEEC2","Plural",5677489.69
"EGIEC1","Être-Davos",497730.21
"CAPP11","Safra Asset",164507888.53
"ELFA12","Vinland",14709624.53
"USIMA0","Ibuina",6698874.16
"ENAT14","RB Asset",9339510.94
"COMR15","RB Asset",709793.75
"TAEEA4","Nikos",309829.1
"CXER12","Plural",0
"RIGEA3","MAG",188732.74
"RHOL11","Legacy",28511003.52
"IGSN15","XPG",26340656.79
"CSANA0","ARX",9627565.13
"XNGU17","Absolute",101825.48
"EQUA11","Black Swan",335269.56
"EBENA4","BB Asset",105550367
"CART13","IAM",208810249.4
"EUFA18","Integral",401024.93
"EGIE27","BTG WM",4738515.04
"CPLD38","Sparta",10086002.87
"EQTN11","ARX",20363.4
"RDORD4","IAM",0.01
"ENEV32","Être-Davos",491370.08
"HZTC14","Rubik",77550.14
"LMTP17","Legacy",10731593.15
"CTEE29","Inter",101745.24
"CPCC16","BB Asset",71843741.46
"LORTB2","M8",10559735.06
"EBENA4","Sparta",5106273.74
"TAEE16","Valora",8852174.77
"TAEEC2","UBS",309368.77
"AEGPB3","UBS",16038077.02
"CSAN18","BTG Asset",93312224.79
"VIXL18","Trígono",3363566.01
"ESAM14","Tivio",1363782.1
"TOME12","Portofino",1341329.58
"VBBR14","Porto Asset",375800.63
"TIET29","Tivio",8372362.1
"CSMGB8","SAM",21886795.72
"MGPRA0","ARX",92951195.57
"SSCF12","Riza",692395.37
"LGEN11","Sparta",6033118.41
"TAEE18","BRAM",14593380.4
"CCROB4","BRAM",2172983.32
"VLIDA0","Somma",2650712.42
"VAMO34","Polo",4491885.15
"VLIM15","Absolute",37082467.16
"AEGP19","Paramis",59202.55
"SNGO19","XPG",2154724.82
"VYTT12","(fundo nao cadastrado)",14409225.99
"CBOH11","SAM",17113560.98
"GASC28","BTG Asset",26786354.05
"VAMO33","BNP",93415.39
"ENTV13","Nikos",1552878.96
"NTEN11","Absolute",12550755.89
"HAPV21","Porto Asset",628477.81
"MRSAC2","San WM",17947644.47
"THOP11","Legacy",42491107.67
"CCROB6","ITAU Tsy",61405994.77
"EQPA17","BRAM",94771127.97
"EKTRA6","IAM",4425377.84
"WNBR12","(fundo nao cadastrado)",135007.33
"USIMA0","M8",13339255.78
"CTGE13","Mirabaud",1007291.01
"ENMTB5","Plural",6966263.26
"EGIEB4","IAM",15142953.76
"IRBR12","Vinci",4823768.17
"RDORD3","Turim",3676173.11
"VERTA8","Brainvest",459861.28
"ENMTC2","Tivio",12597075.06
"GASP29","UBS",179990.01
"TRES11","Mirabaud",4985823.4
"ELET24","AZ Quest",13907326.73
"CSRN19","XPG",2415281.3
"TRCC11","Absolute",202934.53
"SUZBA1","BTG Asset",10101018.61
"CEPEA7","BB Asset",31152983.44
"CGOS18","Brainvest",151791.3
"CPLDC0","Altera",2059396.65
"RENTC4","Polígono",509359.4
"CRTR12","Root",6191293.79
"PFOR15","(fundo nao cadastrado)",52576881.21
"ENERC7","UBS",18816773.3
"KLBNA5","BTG WM",18792050.85
"JSMLA5","Paramis",77565.5
"ENAT33","Riza",4212226.24
"ETBA12","Butiá",193088.74
"SBSPF3","BRAM",40556775.36
"AMERF2","(fundo nao cadastrado)",110437872.73
"EGIE27","Inter",9947824.46
"ENGIB2","XPG",17279.76
"RSAN34","Plural",2569614.95
"RDORC7","Wise",824613.65
"TSSA16","IAM",5405532.4
"RSAN34","Absolute",860618.09
"SUZBC1","San WM",13234664.25
"CCROA7","Asset 1",2046722.88
"CASN14","UBS",9749823.39
"MOVIA3","Global",404005.67
"AURP13","UBS",26692612.76
"USIMA0","Franklin Templeton",14022328.8
"CSNAA5","Rio Bravo",75779.87
"EGIE19","Oriz",629115.01
"SMTO14","Sparta",1231874.36
"DASAB5","Integral",392956.52
"MDRO18","Safra Asset",10258941.38
"CSRNA3","Safra Asset",94455100.8
